day,home,inpatient_ward,intensive_care_unit,death,recovered
1,1130,30,10,0,56
2,1179,44,10,0,65
3,1218,54,13,0,74
4,1246,70,19,0,69
5,1265,80,24,0,80
6,1297,81,30,0,66
7,1328,80,34,1,66
8,1347,73,42,0,74
9,1349,67,44,1,94
10,1317,74,48,0,98
11,1299,84,54,0,82
12,1306,94,53,0,53
13,1283,107,52,1,72
0,1057,31,5,0,43
1,1128,41,7,0,59
2,1194,43,10,0,57
3,1243,57,13,1,59
4,1273,74,13,0,72
5,1291,86,18,1,78
6,1324,90,16,2,68
7,1352,86,21,0,72
8,1356,89,31,0,77
9,1360,92,36,3,78
10,1357,93,39,0,76
11,1335,94,46,0,94
12,1321,100,54,0,69
13,1316,109,57,1,54
0,1054,27,10,0,45
1,1127,45,11,0,50
2,1184,57,15,0,55
3,1245,66,16,0,55
4,1267,77,17,0,85
5,1308,84,17,2,64
6,1332,93,21,0,68
7,1357,97,24,0,69
8,1381,104,25,0,62
9,1397,99,31,1,75
10,1392,91,39,0,82
11,1367,106,43,1,85
12,1351,116,50,1,67
13,1323,126,58,0,72
0,1058,25,10,0,43
1,1148,35,10,0,42
2,1202,49,9,0,61
3,1247,64,11,0,64
4,1271,68,15,1,86
5,1301,78,19,0,70
6,1331,85,21,1,65
7,1347,92,31,0,68
8,1369,88,41,0,66
9,1381,88,42,0,80
10,1370,94,45,0,79
11,1352,94,53,0,90
12,1334,99,56,0,79
13,1314,105,57,0,75
0,1054,28,9,1,44
1,1134,38,11,0,50
2,1192,44,13,0,62
3,1238,51,15,0,71
4,1273,59,19,0,72
5,1298,69,22,1,75
6,1330,76,20,1,67
7,1345,81,29,0,72
8,1344,93,32,0,80
9,1377,96,33,1,55
10,1370,99,37,0,77
11,1360,102,42,1,81
12,1333,113,49,0,78
13,1315,111,59,1,71
0,1055,29,7,0,45
1,1131,37,9,0,56
2,1190,46,11,0,58
3,1243,58,12,0,60
4,1277,78,12,1,64
5,1306,77,15,0,83
6,1329,79,21,0,74
7,1355,83,28,1,63
8,1366,91,34,1,68
9,1381,83,46,0,74
10,1373,91,50,0,73
11,1370,89,56,1,78
12,1354,90,52,1,87
13,1331,98,53,1,75
0,1054,34,7,0,41
1,1134,43,10,0,50
2,1189,47,13,1,65
3,1232,55,15,0,73
4,1275,59,16,0,71
5,1294,63,21,1,85
6,1327,67,27,0,62
7,1337,77,32,1,75
8,1356,90,34,0,60
9,1359,88,41,1,84
10,1346,107,39,0,73
11,1343,115,41,2,71
12,1332,113,46,0,77
13,1326,112,50,1,64
0,1037,35,8,0,56
1,1118,43,10,0,51
2,1175,49,12,0,63
3,1229,58,11,0,64
4,1255,72,17,1,72
5,1274,83,21,0,80
6,1297,93,20,1,72
7,1337,96,20,0,58
8,1370,92,25,0,60
9,1398,94,29,0,59
10,1398,102,35,0,63
11,1376,98,41,0,100
12,1360,107,45,0,72
13,1345,116,50,0,63
0,1050,30,8,0,48
1,1131,41,14,0,44
2,1182,51,14,0,67
3,1232,54,15,0,72
4,1267,63,18,0,72
5,1293,74,18,0,77
6,1328,72,25,0,65
7,1353,78,30,0,65
8,1371,89,31,0,64
9,1371,99,35,0,79
10,1371,108,37,0,66
11,1374,111,41,2,68
12,1352,112,43,0,88
13,1328,100,53,2,86
0,1043,32,8,0,53
1,1132,40,10,0,43
2,1188,51,16,0,55
3,1226,62,19,0,74
4,1261,74,18,0,73
5,1298,80,19,0,70
6,1327,92,18,1,64
7,1347,97,23,0,71
8,1356,96,30,0,79
9,1364,102,34,1,74
10,1349,95,40,0,93
11,1349,102,44,0,69
12,1329,111,43,0,81
13,1299,122,48,1,75
0,1050,29,10,0,47
1,1140,37,14,0,40
2,1191,43,19,0,66
3,1241,55,21,1,61
4,1275,66,17,1,77
5,1299,74,18,0,81
6,1310,94,23,0,69
7,1340,97,23,0,68
8,1345,101,29,1,78
9,1334,117,35,0,82
10,1329,116,39,2,77
11,1326,107,52,0,79
12,1305,109,61,2,77
13,1297,113,57,0,70
0,1049,28,12,0,47
1,1121,44,10,1,55
2,1181,48,14,0,60
3,1225,59,18,0,67
4,1244,70,24,0,83
5,1274,76,26,1,75
6,1297,79,28,0,77
7,1337,78,28,1,61
8,1347,80,32,1,77
9,1361,83,39,0,69
10,1353,92,39,1,75
11,1355,97,39,1,72
12,1347,100,37,0,76
13,1327,116,37,0,66
0,1052,39,5,0,40
1,1132,45,6,0,55
2,1202,45,8,1,55
3,1243,63,10,0,65
4,1274,69,16,0,76
5,1291,73,24,0,85
6,1316,71,26,1,79
7,1344,76,30,0,64
8,1352,84,37,0,71
9,1366,87,44,0,69
10,1333,104,42,1,94
11,1324,122,44,0,69
12,1305,128,50,0,76
13,1285,134,52,1,73
0,1064,34,6,0,32
1,1144,40,12,1,49
2,1200,50,13,0,61
3,1244,65,15,1,64
4,1259,78,16,0,90
5,1287,88,18,0,74
6,1323,95,22,1,57
7,1353,95,26,1,66
8,1361,98,29,3,77
9,1371,96,37,0,77
10,1366,95,45,1,74
11,1364,93,51,0,78
12,1358,99,52,1,67
13,1342,102,55,0,72
0,1047,28,11,1,49
1,1125,41,11,0,51
2,1178,47,14,0,66
3,1216,63,16,0,70
4,1254,70,20,0,70
5,1274,91,20,0,73
6,1301,93,25,0,71
7,1328,102,28,0,62
8,1339,110,28,0,75
9,1351,112,33,1,73
10,1342,104,41,1,85
11,1336,106,47,3,75
12,1327,107,52,1,71
13,1314,108,55,1,70
0,1057,29,9,1,40
1,1136,40,12,0,49
2,1183,53,13,0,67
3,1220,63,14,0,78
4,1256,70,15,0,75
5,1293,77,15,0,70
6,1323,75,20,1,71
7,1345,82,29,0,63
8,1356,101,28,0,65
9,1362,102,30,0,84
10,1355,102,35,1,78
11,1343,112,36,1,80
12,1314,116,38,0,92
13,1315,105,51,0,59
0,1057,27,8,1,43
1,1133,42,8,0,51
2,1176,50,12,0,73
3,1216,60,19,0,69
4,1257,64,22,0,71
5,1283,74,23,0,77
6,1308,82,24,0,71
7,1325,96,25,0,69
8,1350,99,33,1,57
9,1363,101,40,2,69
10,1347,110,41,3,80
11,1340,120,43,1,74
12,1307,125,44,0,96
13,1302,130,43,1,62
0,1048,31,7,0,50
1,1135,43,8,0,42
2,1177,58,11,0,68
3,1217,67,13,0,75
4,1249,78,16,0,73
5,1268,90,24,0,75
6,1294,97,30,0,66
7,1330,112,29,0,51
8,1351,115,31,1,67
9,1361,110,38,2,79
10,1354,118,45,1,68
11,1353,119,49,0,76
12,1327,128,52,0,83
13,1316,124,56,1,72
0,1048,34,5,0,49
1,1132,38,6,1,52
2,1174,47,10,0,73
3,1216,59,17,0,65
4,1247,73,17,0,74
5,1286,82,22,0,61
6,1309,82,26,1,77
7,1319,91,32,0,76
8,1326,87,40,1,82
9,1321,93,48,1,83
10,1315,99,52,1,72
11,1326,98,54,1,67
12,1324,96,55,1,71
13,1304,103,54,0,76
0,1062,29,7,0,38
1,1128,41,9,0,62
2,1172,52,14,0,68
3,1214,68,15,0,67
4,1239,81,21,0,75
5,1255,92,24,0,84
6,1274,101,30,1,70
7,1305,106,32,0,63
8,1318,105,35,0,79
9,1342,101,34,2,72
10,1362,92,37,0,63
11,1363,100,39,0,69
12,1351,104,42,0,74
13,1329,112,44,1,73
0,1055,28,8,0,45
1,1133,38,8,0,54
2,1173,60,9,0,65
3,1228,67,14,0,59
4,1249,81,19,1,78
5,1279,86,23,0,75
6,1305,89,27,0,72
7,1352,85,33,1,51
8,1381,91,33,0,59
9,1379,97,37,0,85
10,1360,104,43,1,82
11,1361,109,44,1,72
12,1324,119,45,1,94
13,1302,110,50,1,87
0,1050,30,9,0,47
1,1133,37,11,0,50
2,1191,50,13,0,55
3,1234,65,18,0,63
4,1258,74,20,0,84
5,1282,89,20,0,75
6,1305,99,24,0,68
7,1327,111,24,0,67
8,1351,103,28,1,73
9,1360,110,32,0,73
10,1357,110,38,0,74
11,1348,112,46,1,78
12,1340,120,51,2,62
13,1324,124,51,0,74
0,1049,31,10,0,46
1,1131,38,12,1,50
2,1165,42,18,1,83
3,1209,52,20,0,70
4,1242,61,25,0,72
5,1267,67,32,0,76
6,1296,69,38,0,68
7,1319,75,40,0,70
8,1335,95,36,0,62
9,1348,102,35,2,72
10,1344,106,40,0,72
11,1336,105,46,0,83
12,1325,111,41,0,79
13,1312,101,50,0,76
0,1042,35,6,0,53
1,1107,52,9,0,57
2,1170,58,10,0,58
3,1222,72,11,1,58
4,1265,73,15,1,70
5,1299,73,23,0,72
6,1331,84,25,0,60
7,1352,92,28,1,68
8,1377,94,36,0,59
9,1392,90,40,1,77
10,1388,92,45,0,74
11,1391,96,43,0,75
12,1376,98,51,2,72
13,1368,108,48,1,62
0,1056,28,7,1,44
1,1139,34,10,0,50
2,1204,42,17,0,48
3,1245,55,20,0,69
4,1266,71,24,0,78
5,1294,83,25,0,73
6,1312,98,24,2,71
7,1350,100,25,0,60
8,1361,99,34,0,75
9,1385,99,41,0,62
10,1370,107,50,0,75
11,1365,107,56,1,78
12,1351,113,56,0,77
13,1333,123,48,1,77
0,1048,28,13,1,46
1,1128,36,16,0,51
2,1185,38,19,0,66
3,1221,50,21,0,76
4,1267,63,18,0,63
5,1290,76,25,0,71
6,1310,88,29,0,69
7,1345,89,33,0,61
8,1369,91,35,1,65
9,1374,97,38,1,78
10,1381,93,40,0,72
11,1370,100,47,0,77
12,1359,101,50,0,76
13,1355,99,58,0,60
0,1050,25,10,0,51
1,1128,35,12,0,52
2,1193,42,16,0,52
3,1242,57,19,0,59
4,1261,76,17,0,83
5,1285,86,20,0,77
6,1308,97,22,0,69
7,1342,98,24,0,64
8,1365,97,26,0,70
9,1388,97,31,0,65
10,1369,98,33,1,92
11,1351,109,34,0,86
12,1333,106,39,0,85
13,1309,103,44,1,83
0,1046,38,5,0,47
1,1122,45,10,0,54
2,1183,52,11,0,59
3,1209,54,21,1,87
4,1223,75,29,0,76
5,1260,85,32,0,64
6,1287,90,35,1,69
7,1313,92,38,1,69
8,1335,98,38,1,65
9,1345,101,45,1,72
10,1339,100,47,1,81
11,1328,105,52,1,80
12,1305,106,56,1,86
13,1277,111,63,0,78
0,1057,32,10,0,37
1,1140,39,12,0,50
2,1188,47,14,0,70
3,1222,54,18,0,81
4,1253,61,21,0,78
5,1280,70,22,3,74
6,1303,77,23,0,74
7,1325,84,23,2,70
8,1342,85,24,0,75
9,1352,84,34,0,74
10,1347,93,35,0,72
11,1343,100,43,2,67
12,1332,115,42,0,66
13,1304,119,46,0,82
0,1049,28,8,0,51
1,1130,37,7,0,53
2,1195,41,12,0,54
3,1240,60,16,0,58
4,1267,72,16,0,80
5,1282,83,13,0,91
6,1289,98,15,1,80
7,1322,99,21,1,60
8,1347,89,29,0,71
9,1354,97,33,1,73
10,1346,102,43,0,70
11,1341,107,46,0,77
12,1318,110,51,1,83
13,1311,117,47,0,66
0,1051,30,9,0,46
1,1135,36,16,0,45
2,1196,52,17,0,50
3,1234,66,22,0,69
4,1247,82,24,1,87
5,1276,91,24,0,76
6,1312,95,25,1,63
7,1348,103,27,0,55
8,1368,103,30,0,71
9,1370,111,34,0,79
10,1376,107,43,1,65
11,1347,116,53,0,90
12,1327,118,61,2,77
13,1323,122,55,1,67
0,1056,27,8,1,44
1,1142,32,10,0,49
2,1196,37,10,0,69
3,1238,53,9,0,69
4,1257,56,17,0,89
5,1287,62,21,0,74
6,1303,68,22,0,82
7,1339,74,24,0,57
8,1338,88,28,0,77
9,1356,100,28,1,62
10,1348,112,31,1,69
11,1344,106,39,1,81
12,1322,117,43,0,76
13,1306,112,56,0,70
0,1060,30,8,0,38
1,1129,48,12,0,51
2,1185,57,17,0,58
3,1223,68,24,1,69
4,1246,74,25,0,89
5,1269,78,31,0,81
6,1301,83,28,0,71
7,1353,78,29,0,53
8,1361,81,26,0,86
9,1370,89,29,0,73
10,1365,91,34,1,74
11,1345,99,41,0,85
12,1323,107,42,2,80
13,1321,107,44,1,61
0,1038,33,10,0,55
1,1131,45,11,0,36
2,1190,52,13,2,58
3,1234,62,13,1,71
4,1247,73,19,0,89
5,1287,80,22,1,63
6,1323,80,26,0,65
7,1355,88,28,0,59
8,1361,94,34,2,74
9,1388,91,39,0,64
10,1368,99,40,2,86
11,1374,96,45,0,72
12,1349,107,41,2,85
13,1317,112,39,0,91
0,1054,32,7,0,43
1,1128,43,9,0,55
2,1195,46,10,1,56
3,1235,53,14,0,75
4,1255,63,18,0,85
5,1282,75,22,0,71
6,1302,92,26,0,64
7,1317,101,33,3,67
8,1328,110,38,1,68
9,1343,110,48,1,67
10,1348,102,53,0,75
11,1322,119,59,1,82
12,1303,120,62,0,84
13,1288,118,66,2,73
0,1060,32,6,0,38
1,1144,42,9,0,45
2,1195,48,13,0,67
3,1237,52,15,1,77
4,1269,54,20,1,79
5,1306,71,20,0,60
6,1334,80,23,0,65
7,1349,88,30,0,71
8,1364,90,36,1,70
9,1378,90,37,0,78
10,1348,99,46,0,89
11,1340,108,45,0,80
12,1338,110,52,1,61
13,1320,121,54,2,65
0,1055,24,12,1,44
1,1140,32,14,0,47
2,1179,40,16,0,79
3,1223,57,14,0,67
4,1252,73,16,0,72
5,1279,75,23,1,77
6,1311,78,23,1,69
7,1342,90,24,1,56
8,1358,102,27,1,62
9,1370,111,32,1,66
10,1353,111,40,2,84
11,1353,112,46,0,73
12,1327,116,49,0,88
13,1325,107,59,1,62
0,1046,25,9,0,56
1,1120,43,11,0,48
2,1163,55,15,0,69
3,1213,63,18,0,65
4,1241,72,19,0,81
5,1284,76,23,1,62
6,1305,83,26,1,73
7,1335,79,36,2,63
8,1355,83,38,1,67
9,1365,90,41,1,72
10,1337,102,45,1,88
11,1328,104,52,3,77
12,1324,92,65,1,71
13,1311,97,66,0,69
0,1051,29,8,0,48
1,1131,39,11,0,49
2,1187,49,15,0,58
3,1221,67,16,0,73
4,1229,88,18,0,88
5,1252,100,17,0,80
6,1287,104,22,1,60
7,1312,103,29,0,70
8,1326,103,41,0,68
9,1340,109,46,1,67
10,1351,110,50,0,61
11,1331,113,57,0,90
12,1321,121,55,1,72
13,1318,119,59,1,62
0,1060,31,8,0,37
1,1147,37,12,0,45
2,1203,40,15,0,66
3,1242,49,21,0,72
4,1255,63,22,0,91
5,1262,75,25,1,91
6,1299,81,25,1,61
7,1320,87,34,0,65
8,1325,100,36,0,74
9,1343,109,35,0,67
10,1340,103,42,0,79
11,1331,101,54,0,79
12,1314,98,61,0,82
13,1307,98,60,2,68
0,1057,34,7,0,38
1,1148,43,9,0,40
2,1199,51,11,1,66
3,1231,65,9,0,82
4,1259,71,12,0,82
5,1300,73,14,1,68
6,1327,77,19,2,67
7,1345,89,25,0,65
8,1352,96,30,1,74
9,1351,98,34,1,87
10,1350,98,39,1,72
11,1354,95,50,1,67
12,1337,107,52,1,71
13,1331,104,57,2,64
0,1059,26,8,0,43
1,1121,36,12,0,66
2,1177,45,14,0,61
3,1223,58,16,0,65
4,1254,68,20,0,74
5,1289,75,18,1,73
6,1310,80,20,0,77
7,1346,76,27,0,62
8,1337,82,33,0,91
9,1345,107,35,0,58
10,1356,106,37,0,65
11,1348,111,39,1,80
12,1352,105,40,1,69
13,1335,112,44,1,67
0,1052,27,12,0,45
1,1120,43,12,0,58
2,1178,58,17,0,50
3,1223,73,19,0,64
4,1253,84,19,0,78
5,1278,89,20,0,83
6,1329,90,19,0,54
7,1360,92,23,0,64
8,1361,92,28,0,88
9,1367,97,34,0,76
10,1373,101,42,0,59
11,1372,101,49,1,73
12,1340,110,55,1,85
13,1324,116,58,2,67
0,1064,25,13,0,34
1,1137,31,15,1,60
2,1184,41,17,0,69
3,1216,53,18,0,81
4,1230,66,16,0,94
5,1248,71,20,0,87
6,1280,85,24,1,54
7,1321,90,28,1,50
8,1339,88,34,0,72
9,1357,90,39,1,67
10,1365,95,43,1,59
11,1354,100,42,0,87
12,1335,107,46,1,76
13,1311,106,51,0,82
0,1041,36,9,0,50
1,1123,40,12,0,53
2,1180,50,17,0,56
3,1218,59,18,0,78
4,1256,67,25,1,65
5,1285,75,25,0,77
6,1312,85,27,1,65
7,1353,96,26,0,50
8,1374,109,25,1,60
9,1390,118,29,0,64
10,1377,123,31,1,82
11,1371,123,39,1,77
12,1348,125,43,0,86
13,1328,131,46,0,73
0,1057,30,9,0,40
1,1142,45,11,0,40
2,1190,50,12,0,74
3,1230,56,15,0,77
4,1257,70,19,0,74
5,1287,79,21,0,73
6,1323,80,22,0,67
7,1363,81,25,1,56
8,1366,91,23,1,82
9,1372,93,29,0,79
10,1367,88,43,1,72
11,1354,91,48,0,85
12,1335,100,43,1,83
13,1317,104,44,0,75
0,1058,30,7,0,41
1,1128,44,9,0,56
2,1178,49,14,0,68
3,1239,55,15,0,58
4,1267,65,19,0,77
5,1305,71,20,0,69
6,1336,79,19,0,67
7,1350,78,21,0,86
8,1353,84,26,1,79
9,1367,80,31,0,78
10,1352,88,38,0,77
11,1359,85,43,1,70
12,1334,90,49,0,83
13,1300,94,51,0,90
0,1049,31,12,0,44
1,1127,44,12,0,51
2,1190,52,11,0,58
3,1233,66,15,0,65
4,1264,72,21,0,76
5,1293,84,23,0,71
6,1328,85,26,1,65
7,1359,92,31,0,58
8,1383,96,34,2,61
9,1406,95,36,1,68
10,1382,111,37,1,83
11,1357,123,39,0,91
12,1350,122,44,1,71
13,1324,122,46,1,85
0,1055,26,10,2,43
1,1118,43,11,0,61
2,1176,46,14,0,64
3,1210,50,16,0,86
4,1242,61,19,0,73
5,1279,59,24,0,74
6,1307,66,27,0,67
7,1325,81,30,0,65
8,1336,96,31,0,67
9,1351,101,40,0,64
10,1357,103,45,0,64
11,1335,117,47,0,86
12,1339,120,46,0,63
13,1335,115,54,1,62
0,1056,27,9,1,43
1,1136,37,9,0,52
2,1185,60,13,0,52
3,1223,72,14,1,74
4,1238,82,17,1,90
5,1264,85,21,0,81
6,1301,81,25,2,66
7,1338,75,29,0,66
8,1360,77,34,1,64
9,1355,94,35,0,80
10,1325,111,40,1,84
11,1325,111,45,1,74
12,1305,108,51,0,86
13,1269,116,50,3,88
0,1040,31,11,1,53
1,1121,43,13,0,47
2,1164,61,16,0,64
3,1213,68,26,0,60
4,1238,79,29,0,80
5,1259,89,28,1,83
6,1288,97,27,0,69
7,1339,102,25,1,46
8,1360,94,25,1,80
9,1368,94,27,0,83
10,1352,99,30,1,84
11,1358,89,41,0,73
12,1337,93,41,1,85
13,1334,89,48,0,62
0,1062,28,10,0,36
1,1144,36,11,0,51
2,1204,48,13,0,54
3,1244,58,14,1,74
4,1274,69,14,0,78
5,1306,81,11,0,73
6,1332,75,16,1,79
7,1351,81,24,0,68
8,1369,78,33,0,70
9,1371,98,36,0,68
10,1371,96,45,1,69
11,1356,101,52,0,83
12,1347,110,53,1,67
13,1340,113,50,0,69
0,1049,34,11,1,41
1,1116,47,11,0,62
2,1164,53,14,1,70
3,1212,62,17,0,66
4,1252,66,20,1,71
5,1275,73,20,1,83
6,1293,84,26,0,70
7,1315,86,32,2,69
8,1331,92,31,0,73
9,1342,98,36,0,71
10,1329,100,44,0,80
11,1330,100,45,0,78
12,1327,104,48,0,65
13,1303,112,52,0,74
0,1054,31,7,0,44
1,1145,38,8,0,43
2,1187,57,11,0,64
3,1215,71,15,0,80
4,1264,77,17,0,62
5,1285,89,17,1,80
6,1310,99,22,2,63
7,1329,106,26,0,71
8,1332,104,32,0,87
9,1337,101,44,0,79
10,1328,103,56,2,70
11,1328,101,56,3,79
12,1313,105,59,0,77
13,1308,105,62,1,63
0,1055,31,7,0,43
1,1144,38,8,0,45
2,1204,43,8,0,63
3,1249,46,13,2,71
4,1274,56,16,1,80
5,1294,71,18,0,77
6,1315,83,18,1,71
7,1334,95,23,1,64
8,1357,103,24,0,62
9,1389,100,27,5,56
10,1376,104,33,0,80
11,1363,109,38,0,83
12,1340,105,43,1,90
13,1318,107,51,2,72
0,1050,28,8,0,50
1,1142,39,6,0,41
2,1185,53,7,0,70
3,1236,60,10,0,65
4,1257,72,14,0,82
5,1291,83,19,0,64
6,1313,88,21,1,75
7,1339,86,23,1,74
8,1362,87,32,1,60
9,1376,87,42,1,68
10,1374,91,45,0,72
11,1366,100,48,0,76
12,1330,108,54,3,88
13,1324,112,52,0,66
0,1048,36,9,0,43
1,1136,38,10,0,51
2,1179,58,10,0,65
3,1221,64,12,0,76
4,1249,72,19,0,76
5,1272,82,23,0,77
6,1296,85,24,1,76
7,1329,94,27,0,56
8,1331,99,32,1,81
9,1361,93,38,0,63
10,1350,108,39,1,71
11,1338,117,42,1,79
12,1347,113,47,0,59
13,1315,113,53,4,84
0,1052,37,9,0,38
1,1129,50,11,0,50
2,1188,56,17,0,57
3,1221,64,18,1,83
4,1254,69,23,1,75
5,1274,82,28,2,74
6,1304,81,31,2,71
7,1344,80,35,0,58
8,1353,93,37,0,70
9,1359,101,40,0,76
10,1343,97,50,1,86
11,1341,91,56,1,81
12,1326,99,59,2,71
13,1314,101,57,0,74
0,1049,31,6,0,50
1,1136,42,7,0,43
2,1194,57,10,0,52
3,1233,74,11,0,69
4,1265,90,10,0,72
5,1297,80,19,3,80
6,1327,81,26,0,67
7,1358,88,29,0,60
8,1372,92,35,0,70
9,1381,98,40,0,73
10,1384,103,48,1,60
11,1380,106,50,0,79
12,1362,110,52,1,80
13,1338,121,53,1,73
0,1053,32,7,0,44
1,1138,35,9,0,52
2,1181,49,11,0,69
3,1219,64,15,0,69
4,1254,73,16,1,73
5,1302,69,23,0,63
6,1330,82,25,0,62
7,1356,90,24,0,68
8,1366,93,32,1,72
9,1377,89,36,3,79
10,1364,88,38,0,89
11,1354,87,42,0,87
12,1345,84,46,1,76
13,1322,99,47,1,68
0,1052,31,8,0,45
1,1120,41,10,0,62
2,1181,51,15,0,52
3,1228,55,17,1,72
4,1261,61,19,0,78
5,1265,72,22,0,96
6,1285,87,23,1,68
7,1307,91,31,0,67
8,1318,99,35,1,70
9,1334,101,45,1,64
10,1328,113,50,0,66
11,1321,113,54,1,82
12,1299,107,61,1,89
13,1288,106,63,2,70
0,1045,33,6,0,52
1,1115,44,7,0,60
2,1174,54,12,0,54
3,1219,60,11,0,76
4,1245,74,13,0,77
5,1278,76,20,0,72
6,1298,79,29,0,73
7,1314,90,32,1,70
