day,home,inpatient_ward,intensive_care_unit,death,recovered
27,230,55,30,0,19
0,798,26,14,0,35
1,769,25,14,0,56
2,771,23,17,0,46
3,762,26,13,1,38
4,755,35,9,0,55
5,737,35,9,0,41
6,781,46,10,0,56
7,759,50,10,0,45
8,763,42,16,2,28
9,747,41,19,0,37
10,719,45,19,0,36
11,681,47,22,0,42
12,642,44,24,0,50
13,600,58,20,0,38
14,550,66,19,0,43
15,536,64,23,1,31
16,503,63,25,0,47
17,479,66,24,0,27
18,466,66,23,1,22
19,439,59,24,0,38
20,402,54,26,0,43
21,371,55,25,0,34
22,344,57,24,1,27
23,320,62,23,0,23
24,295,56,28,1,30
25,284,49,34,1,19
26,260,47,31,1,28
27,244,37,40,0,18
0,792,25,15,0,37
1,790,27,15,0,50
2,781,32,15,1,37
3,769,39,15,0,37
4,756,49,15,0,34
5,748,48,15,0,47
6,758,53,14,1,38
7,725,59,14,0,51
8,705,56,18,1,23
9,688,58,22,0,35
10,651,53,21,1,49
11,648,45,24,0,35
12,606,44,26,2,43
13,574,45,26,1,40
14,535,45,29,1,41
15,490,51,29,0,41
16,460,55,28,0,43
17,431,56,28,0,30
18,400,58,24,2,37
19,376,61,26,0,38
20,351,56,27,0,36
21,320,55,29,0,31
22,300,59,27,0,20
23,277,63,23,0,24
24,272,49,28,0,19
25,251,50,28,0,22
26,229,56,22,2,25
27,212,49,23,1,22
0,789,27,13,0,34
1,790,34,11,0,47
2,803,37,13,0,44
3,785,34,16,1,55
4,847,35,18,0,29
5,817,41,16,0,53
6,780,46,16,0,53
7,759,44,14,0,37
8,739,44,15,1,40
9,726,44,18,0,45
10,713,44,18,0,41
11,678,48,17,0,53
12,640,45,19,0,40
13,607,43,22,0,45
14,557,45,22,1,54
15,531,47,20,2,30
16,484,58,19,0,45
17,444,57,21,1,44
18,407,65,23,0,31
19,375,68,26,1,31
20,355,68,23,2,28
21,326,69,24,2,28
22,293,68,25,1,32
23,266,66,24,1,30
24,258,61,24,0,18
25,251,56,26,0,10
26,229,52,27,3,24
27,216,48,30,1,13
0,766,30,13,0,46
1,780,31,14,0,41
2,795,36,12,0,37
3,793,41,15,0,40
4,812,40,16,0,36
5,791,35,21,1,41
6,748,40,23,0,53
7,732,40,23,0,43
8,790,41,35,0,40
9,760,44,36,0,39
10,740,57,29,0,41
11,691,60,33,1,45
12,652,67,31,0,39
13,622,61,32,0,39
14,588,56,35,1,48
15,547,56,36,1,50
16,504,59,31,3,43
17,460,61,28,0,48
18,428,61,30,1,38
19,397,65,31,0,36
20,371,60,30,0,33
21,339,54,35,1,35
22,313,56,34,0,26
23,307,55,33,1,20
24,282,53,37,0,24
25,267,52,36,0,19
26,259,51,35,0,14
27,232,55,36,0,23
0,737,28,15,1,47
1,719,23,17,1,40
2,697,28,18,0,42
3,702,33,15,0,36
4,696,36,15,0,45
5,690,34,16,0,56
6,741,51,12,0,44
7,703,51,11,0,49
8,679,51,13,0,27
9,738,50,18,0,33
10,714,57,15,1,44
11,685,55,21,0,35
12,665,51,22,1,41
13,630,49,30,0,45
14,579,52,34,0,51
15,559,53,33,0,34
16,519,56,31,1,38
17,495,55,30,1,27
18,462,55,31,0,36
19,418,53,35,0,42
20,391,55,37,0,30
21,366,53,35,0,32
22,343,56,34,1,22
23,316,55,37,1,31
24,295,56,31,2,24
25,267,56,27,0,35
26,247,51,31,0,25
27,236,47,33,0,15
0,790,32,15,0,44
1,798,33,17,0,42
2,850,44,19,0,40
3,854,48,17,2,38
4,864,51,20,0,41
5,872,46,26,1,42
6,863,58,26,1,35
7,822,59,27,0,51
8,795,53,28,1,44
9,764,49,33,2,43
10,734,50,33,0,37
11,703,53,29,1,39
12,667,51,29,0,45
13,634,52,28,1,37
14,591,53,29,0,49
15,537,63,28,0,58
16,505,62,26,0,41
17,460,65,30,1,39
18,420,70,29,2,36
19,380,73,26,0,46
20,347,64,32,0,40
21,319,67,30,0,29
22,286,66,30,0,34
23,266,61,33,1,22
24,254,55,39,1,11
25,242,53,35,2,17
26,225,54,31,0,22
27,221,47,31,0,12
0,753,32,14,0,37
1,769,34,15,1,42
2,820,36,18,1,42
3,802,37,18,1,46
4,813,35,17,0,35
5,796,31,21,0,32
6,766,36,20,1,67
7,752,38,21,0,44
8,736,37,22,0,40
9,722,41,22,0,36
10,700,53,18,0,31
11,682,47,21,0,31
12,676,40,24,1,46
13,639,38,25,0,42
14,623,36,25,1,51
15,574,44,24,0,48
16,527,51,19,0,46
17,495,56,19,0,42
18,469,54,24,0,35
19,474,50,29,2,28
20,445,44,33,1,33
21,402,45,37,0,39
22,372,45,38,0,29
23,352,50,32,1,23
24,327,57,29,1,20
25,299,51,32,0,31
26,281,46,31,1,24
27,256,46,32,1,24
0,760,19,13,0,45
1,729,28,12,1,41
2,732,25,12,0,38
3,708,27,14,0,48
4,689,31,16,1,36
5,667,40,14,1,40
6,643,45,12,0,50
7,664,47,12,1,44
8,657,45,13,0,41
9,646,43,14,0,33
10,637,48,17,0,42
11,608,45,17,0,44
12,584,40,18,1,35
13,567,42,25,0,37
14,540,44,27,0,40
15,515,41,27,0,40
16,492,40,27,0,26
17,454,47,28,0,43
18,429,48,28,2,25
19,397,47,28,2,32
20,366,59,26,0,26
21,345,59,27,0,24
22,310,65,26,0,30
23,273,64,26,1,37
24,258,58,26,1,21
25,239,53,29,0,24
26,210,53,29,0,30
27,200,50,27,0,18
0,794,29,14,0,39
1,782,25,15,0,47
2,773,33,14,0,41
3,774,34,15,0,34
4,771,34,16,0,40
5,776,40,15,0,56
6,796,42,19,1,52
7,780,43,18,0,44
8,750,44,18,1,40
9,715,44,19,0,40
10,714,44,23,0,31
11,698,48,22,0,39
12,674,50,23,0,37
13,634,51,21,0,47
14,605,51,24,0,36
15,593,52,25,0,39
16,570,48,26,0,31
17,531,52,29,0,39
18,507,55,29,0,37
19,460,62,30,0,41
20,431,64,32,1,33
21,393,64,33,2,36
22,365,58,33,0,35
23,348,56,34,0,20
24,320,58,35,0,26
25,298,64,31,0,26
26,269,70,26,0,28
27,254,60,25,2,24
0,753,31,11,1,36
1,723,31,12,0,49
2,722,32,14,0,35
3,744,34,13,1,44
4,723,37,9,0,35
5,718,31,12,0,54
6,702,41,11,0,39
7,658,45,11,0,59
8,630,41,11,1,42
9,612,43,13,0,39
10,605,47,13,0,30
11,587,42,18,0,36
12,564,42,17,0,41
13,552,44,18,1,40
14,526,44,16,2,36
15,495,47,16,0,45
16,456,48,13,0,45
17,429,42,17,1,35
18,396,48,19,0,27
19,373,48,20,1,30
20,341,56,16,0,31
21,328,53,17,1,15
22,318,48,18,0,16
23,287,49,19,0,30
24,266,47,20,0,22
25,253,43,26,0,23
26,229,47,25,0,26
27,211,50,22,1,17
0,762,23,14,0,45
1,788,26,15,0,57
2,775,29,15,0,31
3,754,31,13,0,43
4,719,36,14,0,46
5,685,39,17,0,43
6,672,40,16,0,48
7,653,44,14,0,42
8,650,39,18,0,36
9,633,29,18,0,32
10,638,36,15,0,23
11,609,38,15,0,38
12,579,32,16,1,45
13,542,33,16,0,53
14,497,38,18,0,43
15,465,52,17,0,38
16,428,51,19,1,38
17,410,42,25,3,29
18,380,41,24,1,36
19,354,44,24,0,31
20,338,46,23,0,25
21,310,47,24,0,27
22,297,45,25,0,25
23,275,41,28,0,23
24,256,47,26,1,22
25,243,43,25,2,19
26,229,40,28,0,14
27,196,41,30,0,30
0,756,32,16,0,25
1,735,35,13,0,41
2,700,37,12,0,49
3,679,37,14,1,41
4,719,42,13,1,43
5,696,40,15,0,47
6,684,44,16,0,34
7,666,47,17,0,36
8,642,47,16,0,34
9,616,50,17,0,46
10,621,49,17,0,36
11,625,38,22,0,40
12,589,46,21,0,47
13,563,46,21,0,32
14,524,50,22,0,37
15,491,51,21,2,37
16,457,50,21,1,35
17,430,48,26,0,36
18,386,47,32,0,42
19,361,46,31,0,29
20,341,42,29,0,32
21,312,47,28,0,31
22,300,50,26,0,16
23,278,51,27,0,21
24,261,52,28,0,18
25,239,52,30,0,21
26,220,50,31,1,20
27,209,46,32,0,18
0,855,33,11,0,33
1,836,38,12,0,45
2,851,36,15,0,35
3,851,40,13,2,38
4,835,38,15,1,42
5,830,42,15,0,45
6,797,37,18,1,43
7,756,40,17,0,50
8,714,45,20,0,42
9,689,42,22,0,44
10,676,45,23,0,21
11,650,42,23,1,38
12,605,42,23,1,56
13,575,55,21,0,36
14,524,58,25,1,48
15,481,62,28,0,46
16,452,68,23,2,38
17,419,69,27,1,49
18,378,68,30,0,44
19,371,60,30,1,24
20,339,56,31,0,37
21,334,44,37,1,12
22,310,49,33,0,29
23,287,57,30,0,22
24,277,46,32,2,21
25,254,45,35,0,22
26,250,44,32,0,16
27,238,47,28,0,19
0,840,28,14,1,33
1,880,26,19,0,35
2,834,33,18,0,48
3,823,35,20,0,44
4,803,40,19,0,38
5,767,45,18,0,50
6,726,43,19,1,58
7,738,39,19,0,48
8,713,40,18,0,39
9,697,38,21,0,35
10,694,41,18,0,37
11,650,40,22,0,44
12,604,46,17,1,47
13,547,54,15,1,53
14,501,56,18,0,46
15,444,60,19,1,56
16,418,64,17,0,26
17,405,65,19,1,34
18,388,60,21,1,25
19,359,53,24,0,37
20,346,43,24,1,27
21,315,53,19,0,31
22,302,55,18,0,18
23,287,52,18,0,23
24,264,47,23,0,25
25,245,41,25,1,22
26,239,43,22,0,9
27,218,48,21,0,20
0,746,27,14,1,43
1,753,28,15,0,55
2,780,29,16,1,34
3,752,32,15,1,51
4,714,37,15,0,46
5,719,43,13,1,50
6,688,53,14,0,58
7,693,52,10,0,38
8,696,48,12,0,37
9,692,47,11,0,30
10,660,52,12,0,42
11,627,45,12,0,45
12,610,34,17,0,41
13,582,39,16,0,42
14,533,41,18,0,49
15,510,48,20,0,32
16,477,50,21,2,33
17,457,50,21,0,33
18,427,52,23,0,29
19,392,47,27,0,38
20,369,44,27,0,26
21,331,43,30,1,38
22,289,55,29,1,30
23,265,58,26,1,23
24,257,50,27,1,15
25,233,57,22,0,22
26,215,57,26,0,19
27,202,48,31,1,17
0,759,27,13,0,47
1,745,31,13,1,52
2,753,31,14,0,39
3,827,30,16,0,39
4,818,33,15,0,44
5,793,38,15,0,41
6,761,39,14,1,44
7,776,36,16,0,44
8,758,39,17,0,58
9,730,42,19,0,34
10,705,39,22,0,41
11,690,45,21,1,44
12,654,48,21,1,44
13,627,53,17,0,30
14,583,64,16,0,44
15,554,66,17,1,37
16,517,61,21,1,38
17,494,63,21,0,42
18,456,65,22,0,43
19,434,61,21,1,28
20,416,62,21,0,31
21,391,59,24,0,30
22,364,54,25,1,32
23,350,43,28,1,22
24,322,38,32,0,31
25,305,34,35,1,21
26,271,38,34,1,32
27,252,35,32,2,26
0,795,29,15,1,32
1,779,30,15,0,44
2,795,36,17,0,45
3,792,42,15,0,36
4,798,39,17,1,39
5,777,38,21,1,39
6,766,44,21,0,53
7,749,50,20,1,38
8,715,49,21,1,44
9,699,52,18,0,29
10,679,48,19,2,45
11,643,48,24,0,42
12,620,48,26,2,39
13,607,50,28,0,31
14,556,54,29,0,52
15,519,54,27,1,48
16,482,47,28,0,47
17,452,42,34,0,37
18,427,49,32,0,27
19,407,51,28,2,30
20,379,57,24,0,30
21,344,60,25,0,39
22,321,57,29,0,23
23,298,57,26,0,27
24,265,60,27,0,29
25,251,54,25,1,21
26,228,59,22,2,20
27,216,51,25,1,16
0,819,30,16,1,29
1,819,33,16,0,46
2,813,37,15,0,38
3,809,38,17,0,45
4,791,39,19,0,39
5,760,36,19,0,54
6,774,40,19,0,49
7,760,44,18,0,34
8,755,42,19,0,36
9,724,44,18,0,45
10,701,45,19,1,48
11,667,49,15,0,51
12,695,49,17,0,37
13,650,51,17,0,50
14,604,48,20,1,50
15,576,42,23,0,43
16,535,43,24,1,40
17,507,47,24,0,32
18,483,39,28,0,35
19,448,55,22,0,34
20,404,61,21,1,39
21,367,68,22,1,33
22,340,69,22,0,31
23,318,59,28,0,30
24,290,55,27,0,34
25,262,48,31,0,32
26,222,46,33,0,41
27,204,44,32,0,26
0,778,33,14,0,35
1,824,40,15,1,48
2,849,46,15,0,41
3,829,44,15,0,49
4,803,52,12,0,43
5,790,49,16,0,34
6,792,49,19,0,50
7,790,48,20,0,32
8,778,48,23,0,42
9,764,45,24,0,23
10,749,47,26,0,38
11,706,49,22,2,48
12,662,50,24,1,44
13,622,48,27,0,52
14,582,45,31,1,44
15,572,52,30,0,51
16,530,56,34,0,52
17,495,62,30,0,41
18,459,64,28,0,39
19,421,69,26,0,36
20,395,66,28,1,38
21,375,63,27,0,28
22,354,60,28,0,26
23,337,49,31,3,22
24,316,46,30,1,25
25,294,50,29,1,20
26,269,55,26,0,24
27,248,57,27,0,21
0,775,30,13,0,49
1,773,30,14,1,43
2,836,39,13,0,52
3,801,44,12,0,40
4,791,42,13,0,35
5,754,40,17,0,44
6,740,37,21,1,42
7,751,41,25,0,34
8,742,43,22,0,32
9,710,39,25,2,39
10,690,46,27,0,32
11,690,43,28,0,44
12,658,50,27,0,40
13,618,54,26,1,44
14,588,50,33,0,46
15,555,45,38,1,39
16,512,51,33,0,48
17,468,55,34,0,43
18,423,61,37,0,40
19,397,63,37,0,31
20,380,62,37,0,24
21,361,58,39,1,33
22,323,57,34,0,45
23,308,52,35,2,17
24,290,51,32,0,23
25,274,51,36,0,14
26,260,51,35,1,15
27,241,51,34,0,20
0,778,26,14,0,41
1,746,33,15,0,48
2,720,37,17,0,51
3,714,38,16,0,42
4,693,40,16,0,37
5,694,42,16,0,30
6,681,39,18,0,42
7,657,44,19,0,43
8,643,48,19,0,30
9,629,42,17,1,45
10,613,55,15,0,29
11,581,59,14,0,47
12,567,54,16,0,32
13,524,62,15,0,47
14,501,53,16,1,43
15,468,50,21,0,32
16,447,50,21,0,30
17,426,53,18,0,26
18,390,48,23,2,38
19,356,43,28,1,33
20,335,42,27,0,27
21,317,45,28,1,23
22,296,49,29,0,23
23,275,48,29,0,23
24,251,42,35,0,25
25,235,44,37,0,14
26,217,46,36,0,25
27,195,48,38,0,18
0,753,24,14,0,45
1,758,31,15,1,46
2,810,30,16,2,40
3,794,32,15,0,57
4,785,39,12,0,35
5,740,36,15,2,52
6,725,46,14,0,46
7,718,49,16,0,42
8,771,46,17,1,36
9,750,46,18,1,37
10,710,46,22,1,45
11,670,49,19,1,48
12,695,53,21,0,33
13,656,61,18,0,44
14,618,58,22,0,45
15,576,64,23,2,43
16,532,68,25,1,44
17,506,65,27,1,33
18,478,66,28,0,34
19,455,61,29,0,30
20,426,60,29,1,33
21,395,63,29,2,33
22,363,55,33,0,40
23,338,55,34,1,24
24,313,60,32,0,22
25,286,65,33,1,24
26,255,77,25,0,28
27,233,68,30,2,24
0,782,31,13,0,40
1,744,34,12,1,59
2,728,39,13,0,30
3,762,46,15,1,35
4,742,43,14,1,40
5,773,42,19,1,32
6,759,44,17,1,38
7,739,43,16,1,45
8,770,41,19,2,37
9,751,46,16,0,42
10,713,51,16,0,36
11,684,50,15,0,40
12,632,43,19,1,56
13,597,47,21,1,34
14,559,50,19,1,43
15,526,51,21,1,44
16,492,54,22,0,43
17,450,51,26,2,44
18,439,56,30,0,29
19,414,55,29,2,35
20,404,56,34,1,32
21,385,64,32,0,25
22,355,66,32,0,30
23,341,60,35,1,21
24,325,60,32,0,21
25,296,64,32,2,23
26,277,68,30,2,15
27,263,67,31,0,14
0,789,24,16,0,41
1,804,30,18,0,47
2,789,32,15,1,51
3,785,31,18,1,31
4,780,36,18,0,44
5,796,38,20,0,40
6,784,41,22,0,51
7,805,52,24,0,35
8,802,49,23,0,34
9,782,43,28,0,38
10,769,42,32,0,34
11,743,42,28,0,48
12,704,47,28,0,41
13,644,53,29,0,64
14,610,52,27,0,50
15,581,52,28,0,39
16,541,51,31,1,47
17,493,58,30,0,43
18,453,66,26,0,48
19,413,68,24,1,46
20,398,56,29,0,32
21,368,52,30,1,36
22,346,56,27,0,26
23,323,53,26,2,30
24,312,56,21,0,17
25,286,46,26,0,34
26,266,41,26,0,25
27,249,43,25,0,21
0,769,20,16,1,36
1,786,21,18,0,51
2,777,27,18,0,32
3,771,33,22,0,50
4,737,36,21,1,43
5,725,35,21,0,49
6,726,32,25,1,47
7,685,40,22,0,43
8,658,43,22,0,39
9,647,43,21,0,42
10,713,48,25,1,31
11,673,57,22,0,46
12,617,61,22,0,53
13,597,55,24,0,27
14,571,66,26,1,33
15,546,64,25,0,43
16,511,66,26,0,35
17,485,72,23,0,29
18,450,67,26,0,41
19,418,59,29,1,38
20,386,55,31,0,34
21,371,53,29,1,24
22,340,53,28,0,35
23,323,45,29,0,32
24,294,50,29,0,28
25,263,48,29,1,32
26,258,44,28,1,11
27,236,42,28,0,24
0,808,28,11,1,39
1,973,38,15,0,38
2,954,47,16,0,44
3,915,50,15,0,43
4,893,50,18,0,41
5,873,49,21,0,38
6,865,47,23,0,48
7,875,48,29,0,41
8,869,47,26,0,40
9,848,48,25,0,42
10,813,44,30,0,44
11,775,44,29,1,51
12,749,56,25,1,56
13,723,54,22,1,49
14,671,58,22,0,57
15,620,62,24,0,50
16,562,64,24,1,62
17,534,63,28,0,33
18,496,68,29,0,47
19,476,65,33,0,45
20,437,68,34,1,37
21,412,72,29,0,33
22,385,70,28,1,32
23,379,66,27,1,15
24,365,62,30,1,26
25,335,59,34,0,30
26,318,52,38,1,24
27,292,43,38,2,34
0,760,28,15,0,35
1,774,34,15,0,43
2,764,39,17,0,42
3,755,32,18,1,35
4,738,33,17,0,47
5,719,39,17,0,44
6,759,44,23,0,39
7,726,43,27,1,48
8,700,50,24,0,37
9,680,50,23,0,36
10,652,44,26,0,39
11,638,45,27,1,34
12,604,42,26,0,45
13,575,43,25,1,31
14,542,50,25,0,44
15,511,49,22,1,38
16,472,49,24,0,39
17,444,52,22,0,33
18,399,53,22,1,46
19,366,54,18,1,37
20,334,51,19,1,34
21,300,51,20,0,39
22,282,53,19,0,18
23,263,52,18,2,21
24,243,48,18,1,25
25,224,43,20,0,25
26,213,43,21,0,15
27,196,48,18,0,17
0,817,35,13,0,44
1,819,38,12,1,41
2,818,35,15,0,42
3,793,35,14,0,42
4,774,37,17,0,35
5,739,37,20,1,40
6,699,37,22,0,57
7,690,40,24,1,38
8,751,45,26,1,49
9,732,45,25,0,26
10,715,54,23,0,38
11,686,53,28,0,39
12,649,57,29,0,41
13,615,54,32,0,39
14,571,49,35,2,48
15,517,52,37,1,52
16,475,57,37,0,43
17,434,56,38,2,41
18,397,55,39,1,37
19,404,49,41,1,24
20,371,57,40,0,30
21,336,60,41,0,32
22,300,64,36,0,39
23,287,60,35,1,18
24,271,57,33,2,22
25,255,55,31,1,19
26,239,55,33,0,14
27,221,60,30,1,16
0,747,33,15,0,41
1,748,35,16,0,46
2,744,43,14,1,40
3,728,38,15,0,55
4,744,35,16,0,44
5,733,39,15,0,39
6,707,48,16,1,46
7,674,50,17,1,43
8,650,51,18,0,41
9,634,54,17,0,33
10,618,48,18,0,38
11,613,42,24,0,36
12,577,43,26,0,43
13,551,46,26,0,32
14,512,46,24,0,43
15,480,44,30,0,36
16,460,40,35,0,37
17,423,44,35,0,33
18,393,54,34,0,27
19,343,53,38,2,48
20,316,52,39,0,33
21,298,55,35,1,21
22,276,57,35,0,24
23,260,50,36,0,22
24,238,47,36,0,29
25,215,45,40,2,27
26,199,47,39,0,16
27,189,47,34,1,16
0,747,30,16,0,43
1,779,36,16,0,40
2,823,46,14,1,57
3,784,51,19,0,56
4,779,57,20,0,38
5,755,55,20,0,45
6,738,48,20,0,37
7,726,48,14,1,43
8,715,51,16,0,31
9,689,43,18,0,48
10,678,39,19,1,39
11,654,41,17,1,50
12,618,46,19,0,35
13,593,49,16,0,33
14,549,55,15,0,46
15,510,55,15,1,44
16,475,51,21,1,38
17,425,53,24,1,46
18,395,52,22,0,37
19,372,56,24,0,25
20,340,60,21,0,33
21,329,59,18,1,28
22,308,57,22,0,22
23,290,46,25,3,23
24,280,35,30,1,19
25,259,38,31,0,26
26,247,38,30,1,22
27,232,37,28,1,17
0,813,31,14,0,44
1,824,35,14,0,49
2,880,39,17,0,31
3,878,41,15,2,36
4,848,44,14,0,47
5,821,46,14,1,40
6,796,50,16,0,45
7,762,55,14,1,49
8,742,51,20,0,39
9,732,49,22,0,48
10,706,54,22,0,43
11,670,57,20,0,44
12,620,51,25,3,51
13,601,50,27,0,39
14,550,54,24,1,53
15,515,57,30,1,50
16,461,53,33,2,58
17,425,55,32,0,40
18,388,58,34,0,34
19,365,64,31,0,22
20,354,61,28,1,22
21,323,66,30,0,30
22,308,69,28,0,16
23,299,62,27,1,17
24,272,63,27,1,25
25,256,61,27,1,18
26,244,55,28,1,17
27,232,48,28,0,22
0,757,33,13,0,46
1,747,41,17,0,41
2,786,38,15,0,48
3,774,34,14,2,38
4,756,44,12,0,42
5,733,43,15,0,38
6,717,37,18,1,51
7,705,40,19,0,34
8,675,42,21,1,40
9,699,44,21,0,47
10,690,45,19,0,31
11,658,48,20,0,47
12,636,45,20,0,46
13,614,41,23,1,38
14,558,45,23,0,57
15,520,46,25,0,46
16,483,54,21,2,34
17,428,62,22,0,50
18,404,56,23,2,27
19,378,50,29,0,27
20,347,56,26,0,30
21,326,53,29,0,23
22,307,59,28,0,16
23,274,59,31,0,32
24,247,59,30,2,29
25,234,60,30,0,13
26,224,61,28,1,20
27,215,54,29,0,16
0,765,28,14,3,30
1,778,36,14,0,43
2,755,35,12,0,56
3,743,41,9,1,39
4,731,42,7,0,34
5,703,41,9,1,41
6,681,41,12,0,43
7,636,43,15,1,47
8,638,42,22,0,38
9,612,45,20,0,39
10,597,36,22,1,39
11,579,34,26,0,35
12,551,38,22,0,33
13,520,41,22,0,40
14,465,50,19,0,54
15,438,46,21,0,33
16,393,52,20,1,46
17,367,44,24,0,32
18,351,43,23,1,23
19,324,42,22,0,36
20,303,38,22,0,31
21,281,41,22,0,29
22,256,45,21,0,24
23,235,43,22,1,22
24,220,42,22,0,16
25,212,46,18,0,18
26,204,41,22,1,9
27,183,35,24,0,26
0,737,28,12,0,36
1,772,26,15,1,47
2,774,25,16,0,37
3,775,25,17,0,35
4,763,35,14,0,46
5,734,39,12,2,48
6,739,44,14,0,40
7,727,45,14,1,46
8,773,43,19,0,34
9,746,44,18,0,38
10,727,43,19,1,36
11,693,40,19,0,42
12,655,43,17,1,43
13,610,43,17,1,51
14,574,41,20,0,46
15,537,44,21,0,43
16,487,45,24,1,47
17,453,50,23,0,33
18,412,47,24,0,49
19,386,45,22,0,34
20,368,46,24,0,25
21,341,50,20,3,33
22,305,49,18,1,38
23,277,48,20,1,29
24,273,34,28,3,8
25,253,37,24,1,22
26,245,40,23,0,19
27,222,41,22,0,24
0,786,33,14,0,33
1,789,36,18,1,54
2,828,41,20,0,38
3,831,38,22,0,41
4,842,38,23,1,45
5,822,49,20,0,40
6,820,56,20,0,39
7,784,53,19,1,42
8,755,55,20,0,42
9,755,51,26,0,41
10,727,50,26,1,42
11,688,56,26,0,45
12,693,59,24,1,33
13,672,55,24,1,44
14,629,54,27,1,56
15,595,55,29,1,53
16,555,53,31,2,47
17,514,53,30,3,50
18,475,61,24,0,37
19,443,62,27,0,31
20,409,66,27,1,30
21,379,69,26,0,29
22,377,57,31,1,17
23,359,60,29,1,19
24,341,57,31,1,27
25,310,53,35,0,31
26,282,53,37,1,26
27,261,45,39,0,30
0,750,27,14,0,41
1,788,28,15,1,50
2,829,34,14,0,41
3,811,39,15,0,40
4,832,48,14,0,41
5,797,48,15,1,47
6,795,49,18,0,45
7,758,49,20,0,41
8,721,44,24,1,43
9,727,44,26,0,37
10,719,46,25,1,33
11,690,47,29,0,41
12,659,48,28,0,65
13,628,47,28,0,36
14,597,48,25,0,42
15,556,57,23,0,48
16,509,61,22,1,48
17,482,59,23,0,40
18,459,68,21,0,33
19,411,70,23,0,49
20,384,66,28,0,27
21,363,63,29,0,24
22,333,64,25,1,35
23,302,64,28,0,28
24,276,62,27,0,30
25,261,61,27,2,16
26,254,57,26,0,16
27,245,52,27,0,14
0,819,26,14,0,40
1,854,26,16,0,41
2,880,31,17,0,36
3,842,33,15,0,47
4,828,36,14,0,39
5,809,32,16,2,38
6,763,35,18,0,54
7,716,38,19,0,52
8,723,45,21,0,36
9,722,43,25,2,32
10,700,43,28,0,28
11,666,43,26,0,45
12,631,51,25,0,47
13,598,60,21,2,44
14,566,59,20,1,51
15,513,59,21,1,58
16,462,65,21,1,45
17,436,58,28,0,30
18,410,59,32,0,26
19,383,55,31,1,34
20,357,55,30,2,28
21,324,51,32,0,36
22,302,48,32,0,26
23,277,47,31,1,28
24,267,49,30,0,13
25,248,49,30,3,16
26,228,46,33,0,24
27,208,46,35,0,19
0,758,30,12,1,31
1,776,29,14,1,46
2,790,32,14,0,37
3,769,27,19,0,46
4,728,31,18,0,52
5,732,39,18,0,47
6,709,42,18,0,37
7,678,37,17,0,54
8,644,41,18,0,40
9,639,36,20,0,32
10,618,32,19,2,38
11,610,32,18,0,35
12,580,34,16,0,45
13,558,32,19,0,31
14,560,35,20,0,39
15,516,39,17,0,44
16,472,45,15,0,42
17,448,46,16,0,27
18,425,44,15,0,30
19,388,43,19,0,34
20,355,52,18,0,27
21,337,55,20,0,19
22,304,50,22,1,36
23,285,46,25,1,19
24,274,48,23,0,16
25,248,45,25,0,29
26,236,43,27,1,14
27,213,51,26,0,19
0,772,31,13,0,41
1,760,34,15,1,46
2,738,40,17,0,40
3,784,44,14,1,37
4,797,46,12,1,38
5,761,41,14,1,48
6,751,46,12,0,42
7,704,47,12,1,57
8,681,50,17,0,35
9,653,46,22,0,41
10,630,46,23,0,45
11,594,48,21,0,40
12,573,45,24,0,40
13,537,51,22,0,42
