day,home,inpatient_ward,intensive_care_unit,death,recovered
13,417,39,11,0,51
14,376,43,15,0,36
15,343,43,14,1,33
16,311,42,12,1,37
17,291,45,12,0,24
18,271,45,8,0,26
19,250,37,11,0,28
20,225,37,12,1,27
21,203,32,16,1,23
22,180,25,18,1,28
23,160,25,18,1,23
24,153,21,17,2,11
25,134,20,17,0,20
26,119,18,18,1,16
27,102,18,18,0,17
0,859,26,13,0,8
1,873,23,15,0,17
2,865,24,13,0,24
3,837,28,9,2,52
4,799,30,10,1,50
5,759,29,11,0,54
6,711,31,15,0,75
7,653,38,13,1,67
8,601,36,16,0,62
9,538,39,16,1,63
10,508,41,16,0,44
11,483,40,18,0,39
12,473,40,16,0,37
13,416,36,17,0,64
14,391,33,18,1,40
15,355,34,20,0,35
16,334,36,17,0,29
17,295,40,14,1,38
18,301,38,16,1,25
19,279,35,15,1,25
20,266,37,13,1,12
21,240,42,14,0,21
22,223,43,14,0,18
23,217,42,15,0,14
24,215,39,16,1,9
25,206,37,16,2,12
26,190,39,17,0,14
27,167,38,15,1,25
0,858,28,12,0,3
1,886,22,15,0,15
2,902,23,12,2,28
3,935,30,12,1,52
4,918,35,12,0,50
5,894,42,7,2,53
6,889,51,8,0,65
7,837,51,10,1,66
8,805,45,13,0,59
9,752,46,13,0,61
10,706,45,15,1,56
11,677,49,14,0,43
12,629,49,13,1,53
13,587,48,15,0,47
14,555,42,17,1,44
15,524,44,14,1,36
16,489,44,17,0,44
17,464,40,16,0,38
18,392,44,18,0,69
19,352,42,24,0,37
20,330,37,23,1,30
21,292,44,22,1,37
22,262,47,21,1,27
23,245,45,23,0,23
24,216,48,23,0,26
25,193,42,24,2,30
26,183,39,20,1,17
27,176,39,17,0,12
0,852,29,13,1,8
1,862,29,13,0,15
2,849,27,14,0,33
3,826,24,12,0,44
4,820,27,9,1,51
5,789,33,8,0,55
6,723,40,7,0,70
7,650,41,9,0,76
8,616,38,13,0,53
9,582,38,12,0,48
10,546,42,13,0,48
11,495,39,15,1,56
12,481,35,17,1,38
13,419,36,16,1,65
14,398,32,17,1,28
15,364,32,18,0,41
16,335,42,15,0,27
17,319,49,10,0,24
18,294,48,10,0,30
19,268,38,10,1,37
20,254,40,8,0,20
21,239,38,8,1,19
22,217,40,8,0,23
23,211,36,10,0,16
24,209,29,11,0,16
25,193,29,13,0,14
26,175,27,18,0,16
27,152,30,19,0,22
0,862,28,11,1,9
1,888,27,12,0,15
2,894,26,14,0,25
3,863,28,14,0,42
4,836,31,15,0,49
5,801,31,15,1,57
6,775,36,16,0,50
7,707,46,15,0,65
8,668,46,16,0,57
9,643,51,17,0,51
10,588,48,18,0,66
11,548,55,19,2,44
12,519,60,17,0,42
13,484,55,22,0,49
