day,home,inpatient_ward,intensive_care_unit,death,recovered
24,10,3,0,0,0
25,11,2,0,0,0
26,10,1,0,0,2
27,8,1,0,0,2
0,110,10,2,0,2
1,105,9,2,0,9
2,104,11,0,0,4
3,96,10,0,0,9
4,96,8,0,0,2
5,86,6,0,1,11
6,75,5,0,0,12
7,67,4,0,0,9
8,62,3,0,0,8
9,57,3,0,0,5
10,52,3,0,0,5
11,49,2,0,0,4
12,43,2,0,0,6
13,35,3,0,0,7
14,33,4,0,0,1
15,31,5,0,0,1
16,31,3,0,0,2
17,21,4,0,0,9
18,19,4,0,0,3
19,15,5,1,0,2
20,15,4,1,0,1
21,14,3,1,0,2
22,11,3,1,0,3
23,9,2,1,0,3
24,10,1,1,0,0
25,10,1,1,0,0
26,10,0,1,0,1
27,9,0,1,0,1
0,110,8,4,1,2
1,104,6,4,0,8
2,100,6,2,1,6
3,94,6,2,0,7
4,91,6,2,0,4
5,79,6,2,0,12
6,66,5,2,0,14
7,64,5,2,0,2
8,56,4,1,1,9
9,50,5,1,0,5
10,47,4,1,0,5
11,42,5,0,0,5
12,39,5,0,0,3
13,33,5,0,0,6
14,32,5,0,0,1
15,24,5,0,0,8
16,23,4,0,0,2
17,20,4,0,0,3
18,17,4,0,0,3
19,13,4,0,0,4
20,11,3,0,0,3
21,10,3,0,0,1
22,7,3,0,0,3
23,7,2,0,0,1
24,7,2,0,0,0
25,6,1,0,0,2
26,5,1,0,0,1
27,5,1,0,0,0
0,104,9,4,0,5
1,100,8,4,0,7
2,95,6,5,0,7
3,94,4,5,0,4
4,97,3,5,0,6
5,89,5,4,0,10
6,84,5,3,0,7
7,73,5,4,0,11
8,66,5,3,0,8
9,60,6,2,0,6
10,58,5,2,0,4
11,52,5,2,0,6
12,46,6,2,0,6
13,47,4,2,0,3
14,46,4,2,0,1
15,45,2,2,0,3
16,43,2,1,0,4
17,39,2,1,0,4
18,36,1,1,0,5
19,27,1,1,0,9
20,25,1,1,0,2
21,22,2,0,0,3
22,21,2,0,0,1
23,19,2,0,0,2
24,19,1,0,0,1
25,18,1,0,0,1
26,17,2,0,0,0
27,16,2,0,0,1
0,105,10,4,0,4
1,102,10,4,0,8
2,98,8,4,0,7
3,91,9,4,0,7
4,88,9,3,0,5
5,85,9,3,0,7
6,77,7,3,0,13
7,71,8,2,0,6
8,67,5,3,1,7
9,67,5,3,0,2
10,67,2,3,0,4
11,60,1,3,0,8
12,56,1,3,0,6
13,54,2,2,0,2
14,49,2,2,0,5
15,45,4,1,0,3
16,39,4,1,0,6
17,39,3,1,0,1
18,37,2,1,1,4
19,35,3,0,0,2
20,30,2,0,0,6
21,25,2,0,0,5
22,23,2,0,0,2
23,22,1,0,0,2
24,17,1,0,0,5
25,14,1,0,0,3
26,14,1,0,0,1
27,13,0,0,0,2
0,108,11,3,0,2
1,102,10,3,0,7
2,97,6,3,0,10
3,91,5,3,0,8
4,87,5,3,0,6
5,76,6,2,0,11
6,67,5,0,1,12
7,62,5,0,0,5
8,59,2,0,0,7
9,56,2,0,0,3
10,46,2,0,0,10
11,36,3,0,0,9
12,29,3,0,1,6
13,27,3,0,0,2
14,25,3,0,0,3
15,26,2,0,0,0
16,23,4,0,0,1
17,22,4,0,0,1
18,19,4,0,0,3
19,16,4,0,0,3
20,14,4,0,0,2
21,12,4,0,0,2
22,12,4,0,0,1
23,11,4,0,0,1
24,11,2,0,0,2
25,10,2,0,0,1
26,11,1,0,0,0
27,11,1,0,0,0
0,107,9,4,0,4
1,105,8,4,0,5
2,102,8,3,0,5
3,100,6,3,0,8
4,94,5,2,0,8
5,84,6,2,0,11
6,77,7,2,0,8
7,68,6,2,0,10
8,58,7,1,0,10
9,51,8,1,0,6
10,48,8,1,0,3
11,45,6,1,1,4
12,39,7,0,0,7
13,39,5,1,0,1
14,37,5,1,0,3
15,34,6,1,0,2
16,34,6,1,0,0
17,28,5,1,1,6
18,24,5,1,0,4
19,24,5,1,0,0
20,20,5,1,0,4
21,17,5,1,0,3
22,12,5,1,0,5
23,12,3,2,0,1
24,10,4,1,0,2
25,10,3,1,0,1
26,10,4,0,0,0
27,9,4,0,0,1
0,111,9,4,0,2
1,108,7,5,0,8
2,104,7,4,0,6
3,94,6,4,0,13
4,91,5,4,0,4
5,84,5,4,0,8
6,79,5,4,0,8
7,74,5,4,0,6
8,66,6,3,0,8
9,60,6,2,0,7
10,60,6,2,0,0
11,50,6,1,0,11
12,46,4,1,0,6
13,45,4,1,0,2
14,43,5,1,0,1
15,35,7,1,0,6
16,32,7,1,0,3
17,27,6,2,0,5
18,26,5,2,0,2
19,25,3,2,0,3
20,22,2,1,1,4
21,19,2,1,0,3
22,16,2,1,0,3
23,15,2,1,0,1
24,15,1,1,0,1
25,14,1,1,0,1
26,11,1,1,0,3
27,9,1,1,0,2
0,111,7,4,0,3
1,108,6,4,0,7
2,104,5,4,0,7
3,100,6,4,0,5
4,97,4,3,0,7
5,91,4,2,0,9
6,82,5,1,0,9
7,76,4,1,0,7
8,72,4,1,0,6
9,69,4,1,0,3
10,62,5,1,0,6
11,54,3,1,0,10
12,48,3,1,0,7
13,44,3,1,0,4
14,39,3,1,0,5
15,33,3,1,0,6
16,30,2,2,0,4
17,22,3,2,0,7
18,20,3,2,0,2
19,18,3,2,0,2
20,16,3,2,0,2
21,15,3,2,0,1
22,11,6,1,0,2
23,9,6,1,0,3
24,7,6,1,0,2
25,8,5,1,0,0
26,10,3,1,0,0
27,11,3,0,0,0
0,107,10,4,0,2
1,105,8,5,1,3
2,103,6,5,0,5
3,98,6,4,0,6
4,91,5,4,0,10
5,77,6,3,0,14
6,68,8,2,0,9
7,59,8,2,0,10
8,47,7,2,0,13
9,44,8,1,0,3
10,42,7,1,0,4
11,36,6,1,0,7
12,30,6,1,0,7
13,30,5,1,0,1
14,25,6,1,0,4
15,22,6,1,0,3
16,21,5,1,0,2
17,20,5,1,0,1
18,16,5,1,0,4
19,17,4,1,0,0
20,15,5,0,0,2
21,13,5,0,0,2
22,10,4,0,0,4
23,11,4,0,0,0
24,10,4,0,0,1
25,8,3,1,0,2
26,8,3,1,0,0
27,6,2,1,0,3
0,110,9,4,0,2
1,107,6,3,1,6
2,101,4,3,0,9
3,95,2,3,0,8
4,90,4,3,0,7
5,82,6,2,0,9
6,72,7,1,0,11
7,67,7,1,0,6
8,60,7,1,0,7
9,51,6,1,0,10
10,45,6,1,0,7
11,41,7,1,0,4
12,36,7,1,1,5
13,34,7,1,0,4
14,32,7,1,0,2
15,31,4,1,0,4
16,28,5,0,0,3
17,24,4,0,0,5
18,23,4,0,0,1
19,20,4,0,0,3
20,18,4,0,0,2
21,16,4,0,0,2
22,16,4,0,0,0
23,17,4,0,0,0
24,17,3,0,1,0
25,14,3,0,0,3
26,14,3,0,0,0
27,13,3,0,0,1
0,110,7,5,0,2
1,109,6,5,0,4
2,104,6,5,1,6
3,100,5,4,0,8
4,95,5,4,0,5
5,85,4,4,0,12
6,80,2,4,0,8
7,69,2,4,0,12
8,60,2,4,0,9
9,55,2,4,0,6
10,51,2,3,1,4
11,44,2,3,0,7
12,39,2,3,0,6
13,36,2,3,0,3
14,32,2,3,0,4
15,29,2,3,0,3
16,28,2,3,0,1
17,24,2,3,0,5
18,20,2,3,0,4
19,18,3,2,0,3
20,14,3,2,0,4
21,13,3,2,0,1
22,11,2,2,0,3
23,12,1,2,0,0
24,10,1,2,0,2
25,9,1,2,0,1
26,9,2,1,0,1
27,8,2,1,0,1
0,109,8,3,1,3
1,104,5,5,0,11
2,106,4,5,0,3
3,107,2,6,0,2
4,101,2,6,0,8
5,90,2,6,0,12
6,78,5,4,0,11
7,68,6,4,0,9
8,56,5,3,1,14
9,57,5,2,0,0
10,54,3,3,1,3
11,51,3,3,0,3
12,45,3,3,0,7
13,43,3,3,0,3
14,40,4,2,0,4
15,34,5,2,0,5
16,32,5,2,0,3
17,29,2,2,0,6
18,27,3,1,0,2
19,24,3,1,0,3
20,23,2,1,0,2
21,20,3,1,0,2
22,20,3,1,0,0
23,20,1,1,0,2
24,18,1,1,0,2
25,17,2,0,0,1
26,17,2,0,0,0
27,18,1,0,0,0
0,111,8,4,0,1
1,107,8,4,0,7
2,101,7,3,0,8
3,98,6,3,0,6
4,95,5,4,0,4
5,88,5,4,0,9
6,76,4,4,0,13
7,66,4,4,0,10
8,57,3,5,0,10
9,52,2,5,0,6
10,40,4,4,0,11
11,36,6,3,0,4
12,32,5,3,0,5
13,31,4,3,0,2
14,29,4,3,0,2
15,25,4,3,0,4
16,22,3,3,0,4
17,21,3,3,1,0
18,22,1,3,0,2
19,21,2,2,0,1
20,20,2,2,0,1
21,20,2,2,0,0
22,15,2,2,0,5
23,14,1,2,0,2
24,14,1,2,0,0
25,14,2,1,0,0
26,14,2,1,0,0
27,12,2,0,0,3
0,103,10,5,0,3
1,101,6,6,0,6
2,97,5,6,0,7
3,90,6,4,1,9
4,85,5,4,0,6
5,81,3,5,0,5
6,70,2,6,0,14
7,59,3,5,0,11
8,50,3,5,0,10
9,41,3,4,1,9
10,38,3,4,0,4
11,34,3,4,0,5
12,33,3,4,0,1
13,31,3,4,0,2
14,29,3,4,0,2
15,27,3,4,0,2
16,25,2,4,0,3
17,19,2,4,0,6
18,19,1,4,0,1
19,18,4,2,0,1
20,18,3,2,0,1
21,14,3,2,0,4
22,13,3,2,0,1
23,11,3,1,0,3
24,12,3,0,0,0
25,11,3,0,0,1
26,11,2,0,0,1
27,9,2,0,0,2
0,111,9,5,0,1
1,109,9,5,0,6
2,103,8,5,1,6
3,97,6,5,0,12
4,95,7,3,0,4
5,90,6,3,0,11
6,81,6,3,0,13
7,77,6,3,0,4
8,70,6,3,0,7
9,63,5,4,0,7
10,54,6,4,0,9
11,49,5,4,0,6
12,46,3,5,0,4
13,41,2,5,0,6
14,38,2,5,0,3
15,37,3,3,0,3
16,28,4,3,0,8
17,27,3,3,0,2
18,24,2,3,0,4
19,22,3,2,0,2
20,16,4,2,0,5
21,15,3,2,0,2
22,15,2,2,0,1
23,13,2,2,0,2
24,12,2,2,0,1
25,9,2,2,0,3
26,9,1,2,0,1
27,9,1,2,0,0
0,109,10,4,0,1
1,115,6,3,1,4
2,111,5,3,0,9
3,104,4,3,0,8
4,100,4,3,0,5
5,86,5,3,0,14
6,76,5,4,0,10
7,72,4,4,0,6
8,62,4,4,0,10
9,55,4,4,0,7
10,47,5,3,1,7
11,41,5,3,0,7
12,40,4,3,0,2
13,35,4,2,1,6
14,34,4,2,0,2
15,30,4,3,0,4
16,25,4,3,0,5
17,24,3,3,0,2
18,22,3,3,0,2
19,18,2,3,0,5
20,16,2,3,0,2
21,14,2,2,1,2
22,13,2,2,0,1
23,13,2,2,0,0
24,13,2,2,0,0
25,11,2,2,0,2
26,9,2,1,1,2
27,8,2,1,0,1
0,105,8,4,0,5
1,102,5,4,0,8
2,99,4,4,0,6
3,91,3,4,0,10
4,88,3,4,0,5
5,80,3,4,0,8
6,66,3,3,1,14
7,57,3,3,0,9
8,50,2,3,1,8
9,43,2,3,0,8
10,40,3,2,0,5
11,37,3,2,0,4
12,31,3,2,0,7
13,29,3,2,0,2
14,29,3,2,0,1
15,26,2,2,0,4
16,20,3,1,0,6
17,16,5,1,0,2
18,11,5,1,0,5
19,10,6,1,0,0
20,10,6,1,0,0
21,9,5,0,1,2
22,7,5,0,0,2
23,6,5,0,0,1
24,6,5,0,0,0
25,6,4,0,0,1
26,6,4,0,0,0
27,5,3,0,0,2
0,107,7,4,0,3
1,105,7,4,0,6
2,97,7,4,0,8
3,90,5,3,1,9
4,83,4,3,1,8
5,77,5,3,0,5
6,68,4,3,0,10
7,59,3,3,0,10
8,54,3,2,0,6
9,44,4,2,0,9
10,37,2,2,0,10
11,34,2,2,0,3
12,28,3,2,0,5
13,28,3,2,0,1
14,24,3,2,0,4
15,23,3,2,0,1
16,20,4,0,0,4
17,20,4,0,0,0
18,20,3,0,0,1
19,18,3,0,0,2
20,17,2,0,0,2
21,15,1,0,0,3
22,13,1,0,0,2
23,12,1,0,0,1
24,11,1,0,0,1
25,9,1,0,0,2
26,9,1,0,0,0
27,6,1,0,0,3
0,105,11,4,0,2
1,101,10,3,0,6
2,98,5,4,0,8
3,91,5,4,0,8
4,87,4,4,0,5
5,83,3,3,1,5
6,69,4,2,0,14
7,59,3,2,0,11
8,56,3,2,0,3
9,49,2,1,1,8
10,47,2,1,0,3
11,40,2,1,0,8
12,38,1,1,0,4
13,30,1,1,0,8
14,25,1,1,0,5
15,22,2,0,0,3
16,19,3,0,0,2
17,16,3,0,0,3
18,17,2,1,0,1
19,17,2,1,0,0
20,16,2,1,0,1
21,15,2,1,0,1
22,9,2,1,0,6
23,9,2,1,0,0
24,9,2,1,0,0
25,8,3,1,0,0
26,8,3,1,0,0
27,7,3,1,0,1
0,107,8,4,0,5
1,97,8,4,0,10
2,90,7,4,0,8
3,88,6,3,1,4
4,81,7,2,0,7
5,78,7,2,0,5
6,73,6,1,2,7
7,63,6,1,0,10
8,53,4,1,0,12
9,48,4,1,0,5
10,45,3,1,0,4
11,42,3,1,0,4
12,36,3,1,0,6
13,29,3,1,0,7
14,26,4,1,0,2
15,21,4,2,0,4
16,19,4,2,0,2
17,14,4,2,0,5
18,13,5,1,0,1
19,11,4,1,0,3
20,8,3,1,0,4
21,6,4,1,0,1
22,6,4,1,0,0
23,5,4,1,0,1
24,5,4,0,0,1
25,5,4,0,0,0
26,5,4,0,0,0
27,3,4,0,0,2
0,109,9,4,0,2
1,107,7,5,0,8
2,103,8,4,0,4
3,100,8,3,0,4
4,91,9,2,0,9
5,81,10,1,0,11
6,71,10,1,0,10
7,65,11,1,0,6
8,57,8,2,1,9
9,53,8,2,0,4
10,46,9,2,0,6
11,38,9,2,0,8
12,32,8,3,0,7
13,32,7,3,0,1
14,29,7,3,0,3
15,25,7,2,0,5
16,24,6,2,0,2
17,23,6,1,0,2
18,24,4,1,0,1
19,21,6,0,0,2
20,20,6,0,0,1
21,14,6,0,0,6
22,11,5,0,0,4
23,9,6,0,0,1
24,9,6,0,0,0
25,9,6,0,0,0
26,10,5,0,0,0
27,11,4,0,0,0
0,108,9,5,0,2
1,100,9,6,0,7
2,97,9,4,1,6
3,88,9,4,0,9
4,87,9,4,0,2
5,73,8,4,0,15
6,67,8,4,0,6
7,60,7,3,1,10
8,53,8,2,0,8
9,50,7,2,0,4
10,41,8,1,0,9
11,38,6,2,0,4
12,33,7,2,0,4
13,28,7,1,0,6
14,27,7,1,0,1
15,26,6,1,0,3
16,25,4,2,0,2
17,23,5,1,0,3
18,20,5,1,0,3
19,17,4,1,0,4
20,17,4,1,0,0
21,16,4,1,0,1
22,16,2,1,0,2
23,15,2,1,0,1
24,13,1,1,0,3
25,11,0,1,0,3
26,11,0,1,0,0
27,11,0,1,0,0
0,108,9,4,0,3
1,104,8,4,0,5
2,101,5,5,1,6
3,90,6,5,0,10
4,88,6,5,0,3
5,78,9,4,0,9
6,66,8,4,0,13
7,63,7,3,1,6
8,55,8,2,1,8
9,49,6,2,0,8
10,49,5,2,0,2
11,45,5,2,0,4
12,42,4,3,0,3
13,38,4,3,0,5
14,32,5,2,0,6
15,27,4,2,1,5
16,27,5,1,0,0
17,26,5,1,0,1
18,20,6,1,0,5
19,17,6,1,0,3
20,15,5,1,1,2
21,17,3,1,0,0
22,17,3,1,0,0
23,15,3,1,0,2
24,14,3,1,0,1
25,10,3,1,0,4
26,7,2,1,1,3
27,7,2,1,0,0
0,108,7,4,0,4
1,104,6,4,0,8
2,103,4,4,0,7
3,98,4,3,1,7
4,92,5,2,0,7
5,84,4,3,0,9
6,77,4,3,0,7
7,69,5,2,0,8
8,59,4,3,0,11
9,55,4,3,0,4
10,49,6,2,0,5
11,42,6,2,0,7
12,37,7,2,0,4
13,32,7,2,0,5
14,28,7,1,0,5
15,25,6,1,1,3
16,20,7,1,0,4
17,20,6,1,0,1
18,19,6,1,0,1
19,13,6,1,0,6
20,8,6,1,0,5
21,8,6,1,0,0
22,7,4,1,0,3
23,6,4,1,0,1
24,6,4,1,0,0
25,7,4,1,0,0
26,6,4,1,0,1
27,7,3,1,0,0
0,107,10,3,0,4
1,109,8,3,0,1
2,106,6,3,0,7
3,101,3,3,0,11
4,102,1,3,0,3
5,93,1,3,0,9
6,83,3,1,0,12
7,76,3,1,0,8
8,66,4,1,0,9
9,65,3,1,0,3
10,56,5,1,0,7
11,46,6,1,0,9
12,39,5,1,0,8
13,39,4,1,0,1
14,33,3,1,0,7
15,29,3,1,0,4
16,25,3,1,0,4
17,24,3,1,0,1
18,23,4,1,0,1
19,20,4,0,0,4
20,17,4,0,0,3
21,15,5,0,0,1
22,14,5,0,0,1
23,14,4,0,0,1
24,12,2,1,0,3
25,13,1,1,0,0
26,13,1,0,0,1
27,11,2,0,0,1
0,109,7,4,0,2
1,102,10,1,0,7
2,103,7,2,0,2
3,94,7,2,0,11
4,94,5,3,0,3
5,90,5,3,0,4
6,80,5,2,0,14
7,71,4,2,0,10
8,61,5,2,0,10
9,55,5,2,0,10
10,50,6,2,0,4
11,45,8,1,0,4
12,34,8,1,0,12
13,34,9,1,0,0
14,33,7,2,1,1
15,33,6,2,0,1
16,34,6,2,0,0
17,29,6,1,0,6
18,27,7,1,0,1
19,23,7,1,0,4
20,21,6,1,0,3
21,20,5,1,0,3
22,20,4,1,0,1
23,17,4,1,0,3
24,16,5,1,0,0
25,15,4,1,0,2
26,12,4,1,0,3
27,10,4,1,0,2
0,109,11,3,0,2
1,110,9,4,0,5
2,106,9,3,0,6
3,99,9,3,0,7
4,99,5,3,0,4
5,94,6,3,0,4
6,81,5,4,0,13
7,77,4,4,0,6
8,65,3,4,0,14
9,57,3,4,0,8
10,54,4,2,1,3
11,45,4,1,0,10
12,40,3,1,0,6
13,34,4,0,0,6
14,34,4,0,0,2
15,31,4,0,0,3
16,28,4,0,0,3
17,25,4,0,0,3
18,23,4,0,0,2
19,20,2,1,0,4
20,17,2,1,0,3
21,14,2,1,0,3
22,14,3,0,0,0
23,12,3,0,0,2
24,8,4,0,0,3
25,8,4,0,0,0
26,6,4,0,0,2
27,6,4,0,0,0
0,107,7,4,0,3
1,109,5,4,0,4
2,102,4,5,0,7
3,97,4,5,0,6
4,93,3,5,0,7
5,85,4,5,0,8
6,81,4,4,0,6
7,76,4,4,0,7
8,70,4,4,0,6
9,57,4,4,0,13
10,53,4,2,0,6
11,48,3,2,0,6
12,39,3,1,1,9
13,35,2,1,0,5
14,33,2,1,0,2
15,30,2,1,0,3
16,22,3,1,0,7
17,19,4,0,0,3
18,16,4,0,0,3
19,16,2,0,0,3
20,12,2,0,0,4
21,11,2,0,0,1
22,10,2,0,0,1
23,9,2,0,0,1
24,9,1,0,0,1
25,8,1,0,0,1
26,6,1,0,0,2
27,6,1,0,0,0
0,107,9,4,0,3
1,107,9,4,0,4
2,104,10,2,0,6
3,101,8,2,0,6
4,98,6,2,1,5
5,90,6,2,0,10
6,85,5,2,0,7
7,75,6,2,0,9
8,67,6,1,1,9
9,55,6,0,0,13
10,48,5,0,0,8
11,43,5,0,0,5
12,37,5,0,0,6
13,36,4,0,0,2
14,33,2,0,0,5
15,27,2,0,0,6
16,23,2,0,0,4
17,18,2,0,0,5
18,13,2,0,0,5
19,11,2,0,0,2
20,8,2,0,0,3
21,6,2,0,0,2
22,3,2,0,0,3
23,1,2,0,0,2
24,1,2,0,0,0
25,1,2,0,0,0
26,1,1,0,0,1
27,1,1,0,0,0
0,108,9,4,0,1
1,107,7,4,0,7
2,100,6,4,0,10
3,97,6,4,0,4
4,90,5,2,2,9
5,82,3,3,0,10
6,74,3,2,2,11
7,67,3,2,0,8
8,56,3,2,0,11
9,47,3,2,0,9
10,45,3,2,0,2
11,39,2,3,0,6
12,35,1,3,0,5
13,31,1,3,0,4
14,29,0,4,0,3
15,27,1,5,0,0
16,24,2,4,0,3
17,22,2,4,0,2
18,19,2,4,0,4
19,19,2,4,0,0
20,16,2,4,0,3
21,14,0,4,0,5
22,13,1,3,0,1
23,11,1,3,0,2
24,10,2,2,0,1
25,9,3,1,0,1
26,8,3,1,0,1
27,9,3,0,0,0
0,108,9,3,0,1
1,103,10,2,0,6
2,101,9,1,0,6
3,98,7,1,0,6
4,97,6,1,0,6
5,79,9,1,0,15
6,73,7,1,0,9
7,74,5,2,0,2
8,67,3,2,0,10
9,59,3,2,0,9
10,54,5,1,0,6
11,45,5,1,0,9
12,45,3,1,0,2
13,36,3,1,0,9
14,32,4,0,0,4
15,29,4,0,0,3
16,30,4,0,0,0
17,27,5,0,0,2
18,26,3,0,0,3
19,24,3,0,0,3
20,22,3,0,0,2
21,20,3,0,0,2
22,15,3,0,0,5
23,16,1,0,0,1
24,17,0,0,0,0
25,16,0,0,0,1
26,14,0,0,0,2
27,11,0,0,0,3
0,110,7,4,0,1
1,113,8,4,0,1
2,107,8,4,0,9
3,106,8,4,0,5
4,102,8,4,0,6
5,94,9,3,0,10
6,87,7,3,0,9
7,83,7,3,0,5
8,77,7,3,0,6
9,72,7,3,0,5
10,66,6,3,0,7
11,56,6,3,0,10
12,49,7,2,0,8
13,44,7,2,0,5
14,42,6,2,1,2
15,37,5,3,0,5
16,34,5,3,0,3
17,28,5,2,0,7
18,24,4,2,0,5
19,22,4,2,0,2
20,18,4,2,0,4
21,15,3,2,0,4
22,12,5,1,0,2
23,11,5,1,0,1
24,10,5,1,0,1
25,12,3,1,0,0
26,13,3,0,0,0
27,11,3,0,0,2
0,105,10,4,0,5
1,99,11,4,0,6
2,101,7,3,1,3
3,97,7,3,0,6
4,92,6,3,0,7
5,86,7,3,0,6
6,73,7,3,0,13
7,65,8,3,0,7
8,53,7,2,1,13
9,49,6,2,0,7
10,45,6,2,0,4
11,39,6,2,0,6
12,32,6,2,0,7
13,29,4,2,0,5
14,26,4,3,0,2
15,22,5,2,0,4
16,18,5,2,0,6
17,17,4,2,0,2
18,17,5,0,0,1
19,16,5,0,0,1
20,14,4,0,0,3
21,14,4,0,0,0
22,12,5,0,0,1
23,10,5,0,0,2
24,11,3,0,0,1
25,10,3,0,0,1
26,10,3,0,0,0
27,10,3,0,0,0
0,108,9,4,0,3
1,104,9,3,1,4
2,95,8,3,0,10
3,88,10,1,0,8
4,80,9,2,0,8
5,72,9,2,0,10
6,62,9,2,0,10
7,53,9,2,0,9
8,49,9,2,0,4
9,46,7,2,0,5
10,41,6,2,0,6
11,34,5,2,0,8
12,31,5,2,0,3
13,30,4,2,0,2
14,30,2,2,0,3
15,28,2,2,0,2
16,24,1,2,0,6
17,22,2,2,0,1
18,21,2,2,0,1
19,21,2,2,0,0
20,18,2,1,1,3
21,15,4,0,0,2
22,15,4,0,0,0
23,14,4,0,0,1
24,11,4,0,0,3
25,11,4,0,0,0
26,9,4,0,0,2
27,8,3,0,0,2
0,109,8,4,0,2
1,104,7,5,1,5
2,99,5,5,1,6
3,97,4,5,0,6
4,93,5,4,0,7
5,84,6,3,0,12
6,76,7,1,0,12
7,70,6,1,0,8
8,59,6,2,0,11
9,56,4,2,0,5
10,53,4,2,0,4
11,47,4,2,0,6
12,43,3,2,0,5
13,39,4,1,0,4
14,37,3,2,0,2
15,34,3,1,1,3
16,29,4,1,0,4
17,28,4,1,0,1
18,23,4,0,0,6
19,22,4,0,0,2
20,18,4,0,0,4
21,17,4,0,0,2
22,17,4,0,0,0
23,15,3,0,0,3
24,14,2,0,0,2
25,12,2,0,0,3
26,12,2,0,0,0
27,10,1,0,0,3
0,106,9,5,0,1
1,98,7,6,0,9
2,99,6,6,0,3
3,93,7,6,0,6
4,90,6,6,0,5
5,80,10,4,0,9
6,68,11,4,0,11
7,64,7,4,0,8
8,57,6,2,1,10
9,52,6,2,0,6
10,45,7,2,0,6
11,39,8,2,0,6
12,38,6,1,0,5
13,37,5,1,0,3
14,36,4,1,0,2
15,33,4,1,0,3
16,31,4,1,0,2
17,28,3,1,0,4
18,28,3,1,0,1
19,24,4,0,1,3
20,21,3,0,0,4
21,20,3,0,0,1
22,19,3,0,0,1
23,16,3,0,0,3
24,15,2,0,0,2
25,14,3,0,0,0
26,12,3,0,0,2
27,11,2,0,0,2
0,113,7,3,2,2
1,110,6,3,0,6
2,105,5,4,0,8
3,101,4,4,0,5
4,97,6,2,0,5
5,86,6,2,0,11
6,71,6,2,0,15
7,63,8,1,0,7
8,55,8,1,0,8
9,51,8,1,0,4
10,45,8,1,0,6
11,40,6,2,0,6
12,34,5,2,0,7
13,36,5,1,0,0
