day,home,inpatient_ward,intensive_care_unit,death,recovered
18,140,14,4,0,10
19,117,11,4,1,25
20,102,8,4,1,20
21,93,6,4,0,11
22,85,6,4,0,11
23,79,7,3,0,6
24,70,8,3,0,9
25,61,9,2,0,9
26,59,7,2,0,5
27,51,8,2,0,9
28,71,8,2,0,2
0,610,26,7,0,7
1,591,21,9,0,28
2,568,20,10,1,33
3,530,24,10,0,44
4,481,25,11,0,59
5,431,23,15,0,58
6,360,25,15,1,70
7,309,23,14,1,55
8,285,20,15,0,39
9,264,18,14,0,28
10,243,20,11,0,28
11,202,23,10,1,40
12,190,25,9,0,20
13,169,24,9,0,23
14,154,21,9,0,18
15,148,17,9,1,12
16,137,14,9,0,14
17,125,12,9,1,16
18,118,8,10,0,11
19,101,10,9,0,16
20,93,11,8,0,9
21,89,12,7,1,6
22,82,14,7,0,6
23,76,15,6,0,6
24,71,11,7,0,9
25,66,9,7,0,7
26,60,9,6,0,8
27,51,7,5,2,10
28,47,7,5,0,5
0,620,25,8,0,15
1,604,23,8,0,26
2,585,22,8,0,35
3,548,23,9,0,45
4,502,24,12,0,62
5,463,23,13,0,52
6,414,19,15,0,64
7,368,19,15,0,52
8,333,18,15,0,43
9,308,20,13,0,28
10,276,19,13,0,34
11,246,19,14,0,30
12,220,22,12,0,32
13,207,23,11,0,26
14,198,21,11,0,13
15,189,18,12,0,18
16,174,16,13,0,21
17,158,16,10,1,18
18,150,15,8,1,11
19,133,14,8,0,18
20,117,15,7,0,16
21,112,12,7,0,12
22,99,16,5,0,11
23,84,16,5,0,15
24,75,14,5,2,10
25,74,12,5,0,3
26,69,13,4,0,5
27,65,11,4,0,7
28,56,9,4,0,12
0,602,26,8,0,15
1,614,22,10,0,19
2,580,22,9,0,38
3,533,25,8,0,58
4,500,30,8,0,48
5,466,28,9,0,46
6,413,29,11,0,54
7,374,26,11,1,68
8,338,26,11,0,38
9,304,21,15,0,39
10,281,21,14,0,35
11,252,24,13,0,32
12,237,22,15,1,24
13,230,21,14,0,18
14,227,21,13,0,11
15,224,19,14,0,12
16,209,17,13,0,21
17,194,16,13,0,18
18,176,15,13,1,19
19,163,12,14,0,16
20,155,10,14,0,10
21,144,8,13,1,15
22,120,8,13,0,24
23,111,9,10,0,13
24,102,12,10,0,8
25,96,11,10,0,7
26,85,11,8,0,13
27,78,11,5,1,11
28,93,11,5,0,6
0,647,28,8,0,10
1,693,25,9,1,17
2,682,29,8,0,26
3,633,28,7,1,62
4,588,26,9,0,56
5,554,26,9,0,43
6,520,25,8,0,48
7,455,25,7,2,72
8,424,24,8,1,49
9,387,26,7,1,40
10,362,28,6,0,29
11,338,28,4,1,32
12,321,27,5,0,28
13,306,23,4,1,21
14,282,25,3,0,27
15,254,22,3,0,34
16,214,19,5,0,41
17,192,18,5,0,23
18,169,21,3,2,21
19,156,16,4,1,21
20,140,13,5,1,19
21,129,12,5,0,12
22,122,9,5,0,11
23,105,7,5,1,19
24,92,9,4,0,12
25,81,8,4,0,12
26,73,7,4,0,9
27,66,6,4,0,8
28,57,3,5,0,12
0,628,26,7,0,12
1,620,25,6,0,30
2,597,21,7,0,42
3,571,22,7,0,45
4,545,23,10,0,41
5,494,20,9,2,60
6,445,22,9,0,53
7,403,22,9,0,49
8,366,21,8,0,45
9,342,19,7,1,39
10,302,19,6,0,44
11,279,19,6,0,30
12,254,20,7,0,27
13,246,17,7,0,17
14,229,18,6,1,16
15,212,19,7,0,23
16,193,19,8,0,20
17,167,19,8,0,26
18,144,22,7,0,21
19,127,19,8,0,21
20,114,15,10,0,17
21,106,14,9,0,11
22,95,15,8,0,11
23,89,15,8,0,6
24,78,13,8,1,12
25,70,11,8,0,10
26,63,13,7,0,6
27,55,12,5,1,10
28,47,14,4,0,8
0,636,22,7,1,9
1,617,21,7,0,25
2,612,19,9,0,31
3,581,19,9,0,43
4,531,15,12,0,75
5,491,13,13,0,49
6,445,12,11,0,62
7,394,16,9,0,58
8,353,19,8,0,42
9,316,16,8,1,47
10,304,13,7,1,28
11,278,13,6,0,33
12,254,10,5,2,26
13,238,10,5,0,19
14,221,9,5,0,20
15,207,9,4,0,20
16,186,10,3,1,21
17,163,10,2,0,24
18,149,9,2,0,19
19,128,8,2,0,23
20,109,10,2,0,17
21,98,10,2,0,11
22,89,11,2,0,9
23,81,8,2,0,12
24,70,9,2,0,10
25,65,6,2,1,9
26,56,6,3,0,10
27,49,7,2,0,8
28,45,7,2,1,4
0,622,23,9,1,14
1,620,23,10,0,24
2,597,23,9,1,38
3,575,19,10,0,47
4,538,18,8,0,49
5,488,22,6,0,53
6,432,22,7,1,59
7,389,21,6,0,48
8,350,19,6,1,50
9,336,23,4,0,38
10,295,21,4,0,46
11,269,21,5,0,26
12,249,19,7,0,26
13,231,19,7,0,20
14,214,17,6,0,20
15,194,19,5,0,22
16,180,20,3,0,16
17,159,20,4,0,22
18,151,19,3,0,16
19,133,17,3,1,19
20,119,20,3,0,11
21,112,17,5,1,8
22,108,14,5,0,7
23,94,13,5,0,16
24,82,11,6,0,14
25,78,5,6,1,10
26,74,4,6,0,5
27,67,3,7,0,8
28,86,5,6,0,5
0,603,24,10,0,13
1,588,23,11,0,22
2,599,20,9,1,36
3,557,18,9,0,53
4,509,21,8,0,52
5,473,20,8,0,49
6,409,21,7,1,67
7,349,23,8,0,64
8,312,22,7,0,44
9,293,16,8,0,31
10,254,14,8,0,44
11,231,15,7,0,27
12,211,12,7,1,32
13,200,13,7,0,16
14,204,14,5,0,8
15,189,13,5,0,19
16,168,15,4,0,20
17,143,15,4,0,27
18,125,13,6,1,19
19,116,11,6,0,12
20,111,6,6,1,11
21,100,7,5,0,11
22,89,6,6,0,12
23,82,5,5,0,10
24,75,4,5,0,8
25,73,4,5,0,3
26,67,4,5,0,6
27,57,4,5,0,10
28,69,7,4,0,8
0,623,22,8,2,11
1,642,21,9,0,15
2,615,19,10,0,44
3,599,19,9,0,40
4,579,20,8,0,52
5,525,23,6,0,67
6,476,20,7,0,55
7,419,18,6,1,66
8,371,16,5,1,53
9,346,15,4,1,30
10,311,15,5,0,37
11,286,12,6,0,34
12,269,12,6,0,22
13,251,11,5,0,20
14,240,10,6,1,13
15,212,14,8,0,22
16,185,14,9,0,27
17,159,15,10,0,24
18,140,13,9,1,21
19,119,13,8,0,25
20,104,11,9,0,20
21,92,10,9,1,15
22,78,9,9,1,14
23,73,10,9,0,4
24,62,12,6,0,12
25,52,13,6,0,9
26,51,10,6,0,6
27,44,10,6,0,7
28,40,11,5,0,5
0,618,24,8,1,16
1,610,28,8,0,24
2,605,23,8,0,35
3,582,20,8,0,55
4,523,21,9,0,65
5,504,19,9,0,48
6,471,20,8,0,50
7,419,21,7,0,59
8,385,25,6,0,37
9,355,20,8,0,36
10,334,19,6,0,35
11,298,20,6,0,42
12,281,21,6,0,17
13,261,20,7,0,26
14,252,20,6,0,11
15,234,21,5,0,18
16,217,20,4,0,20
17,203,20,4,0,17
18,180,20,5,0,24
19,166,18,6,1,15
20,141,16,6,0,27
21,126,11,7,0,19
22,114,8,7,0,16
23,105,7,8,0,9
24,92,9,8,0,13
25,83,10,9,0,8
26,74,10,7,1,11
27,65,10,6,0,11
28,55,10,7,0,10
0,627,24,8,1,12
1,613,24,9,0,30
2,583,25,9,0,40
3,560,22,9,0,45
4,514,20,9,0,51
5,474,18,9,0,53
6,428,18,9,0,52
7,387,17,8,0,63
8,352,18,8,0,38
9,321,23,6,0,36
10,293,20,5,2,31
11,270,18,6,1,26
12,247,14,6,0,32
13,218,15,6,0,30
14,204,14,5,2,14
15,192,12,5,0,21
16,176,10,6,0,20
17,162,10,6,0,14
18,144,10,6,0,20
19,135,8,6,0,13
20,123,7,5,2,12
21,108,7,4,0,16
22,95,6,4,0,16
23,81,7,4,1,12
24,73,7,4,0,9
25,68,8,3,0,6
26,59,7,3,0,10
27,51,5,2,0,11
28,44,4,2,0,9
0,615,23,9,2,3
1,607,18,10,0,18
2,577,19,10,1,46
3,549,17,12,0,47
4,504,19,8,1,59
5,463,26,5,0,56
6,421,28,4,0,63
7,372,30,4,0,58
8,338,30,4,0,41
9,309,29,4,0,32
10,296,22,6,0,33
11,264,24,5,0,37
12,233,18,6,0,40
13,220,19,6,0,20
14,215,16,7,0,12
15,208,16,7,0,10
16,202,16,6,0,12
17,194,13,5,0,12
18,180,12,6,0,17
19,155,12,6,0,26
20,143,11,7,0,13
21,126,8,8,0,19
22,116,7,8,0,12
23,101,6,7,1,16
24,91,9,4,0,11
25,76,10,4,0,15
26,71,10,4,0,5
27,62,8,4,0,12
28,59,11,2,0,3
0,604,20,12,0,12
1,629,22,10,0,21
2,616,22,10,0,34
3,591,18,11,0,54
4,547,22,13,1,55
5,506,23,11,1,51
6,459,24,11,0,55
7,417,26,11,0,52
8,386,25,10,1,43
9,347,23,9,0,45
10,318,26,9,0,27
11,286,18,11,0,39
12,264,17,11,0,27
13,251,15,12,0,15
14,241,15,12,0,14
15,219,15,12,0,24
16,194,15,12,0,27
17,176,14,12,0,20
18,157,15,11,0,22
19,139,18,8,0,19
20,128,14,11,0,14
21,118,12,11,0,15
22,104,10,12,0,18
23,90,9,14,0,13
24,74,13,12,0,14
25,66,15,12,0,6
26,60,18,8,0,7
27,56,14,9,0,9
28,71,16,8,0,5
0,596,26,9,0,17
1,590,21,10,0,20
2,565,21,11,0,45
3,542,19,9,0,45
4,498,17,9,1,59
5,459,12,10,1,50
6,422,13,9,0,51
7,378,17,7,0,50
8,357,20,6,0,30
9,323,24,7,0,37
10,290,27,6,0,35
11,248,26,7,0,42
12,221,27,7,0,30
13,206,26,8,0,16
14,186,20,8,1,25
15,181,19,9,0,15
16,173,16,9,0,14
17,160,15,8,1,20
18,149,16,7,1,11
19,142,17,6,0,11
20,130,17,7,0,13
21,119,17,7,0,17
22,105,17,7,0,14
23,95,15,7,1,12
24,86,12,8,0,13
25,78,13,8,0,8
26,77,10,8,0,4
27,74,9,7,1,4
28,69,8,6,1,7
0,623,24,7,0,14
1,633,21,9,1,16
2,634,22,9,0,37
3,606,20,10,1,49
4,543,20,11,0,70
5,512,20,12,0,46
6,460,19,14,0,64
7,401,19,15,0,70
8,389,23,14,0,22
9,353,21,15,0,42
10,325,22,14,1,30
11,298,21,14,0,35
12,271,20,14,0,35
13,267,16,16,0,17
14,250,15,15,0,19
15,229,16,15,0,24
16,222,15,15,0,15
17,208,15,13,0,20
18,193,12,11,2,18
19,186,11,11,0,12
20,167,11,11,0,20
21,140,12,9,1,29
22,124,10,9,1,20
23,114,14,8,0,11
24,103,14,7,0,16
25,94,14,6,0,10
26,88,13,6,0,8
27,79,12,6,0,13
28,76,10,6,0,6
0,633,24,9,0,10
1,640,23,10,0,23
2,627,23,9,0,35
3,605,25,8,0,52
4,557,27,8,1,47
5,502,28,8,0,64
6,460,26,8,2,53
7,405,24,8,0,62
8,372,25,9,0,38
9,350,21,11,0,34
10,315,24,12,0,37
11,281,27,12,0,34
12,253,29,13,0,28
13,247,29,11,0,13
14,241,28,12,0,15
15,224,27,14,1,20
16,201,23,13,0,31
17,174,28,7,1,28
18,153,28,8,0,25
19,143,22,8,0,16
20,129,21,8,0,17
21,120,20,7,1,10
22,110,19,6,0,14
23,103,17,5,1,12
24,90,19,4,0,14
25,88,18,4,0,4
26,86,16,4,0,4
27,89,10,4,0,4
28,99,8,4,0,12
0,623,23,9,1,13
1,667,23,9,0,18
2,648,21,8,1,31
3,594,30,7,0,54
4,556,28,8,0,52
5,505,26,10,1,53
6,456,22,10,1,54
7,399,21,12,0,58
8,357,19,13,1,48
9,330,19,11,0,33
10,295,17,12,0,42
11,275,15,12,0,27
12,247,17,11,0,31
13,231,18,11,0,23
14,216,16,10,1,20
15,191,12,11,0,30
16,164,14,11,0,27
17,150,13,10,0,16
18,136,13,10,0,16
19,116,13,10,0,20
20,103,12,9,0,16
21,100,11,9,0,9
22,86,12,7,1,14
23,78,14,6,0,7
24,71,12,7,0,10
25,64,11,7,0,8
26,59,11,6,0,6
27,57,10,7,0,3
28,49,9,8,0,9
0,615,25,9,0,14
1,607,23,11,0,24
2,587,24,9,0,37
3,546,24,9,0,61
4,512,24,7,0,54
5,461,20,9,0,61
6,416,22,9,0,51
7,359,21,9,1,59
8,331,20,9,1,36
9,297,20,9,1,39
10,277,19,9,0,26
11,245,24,7,0,33
12,230,24,7,0,25
13,213,25,5,0,20
14,207,20,5,1,13
15,189,19,5,0,21
16,173,19,5,0,18
17,166,20,5,1,17
18,148,21,4,0,20
19,136,18,3,1,15
20,124,19,3,0,12
21,116,15,6,0,12
22,107,10,6,0,14
23,94,9,6,0,15
24,90,10,5,0,6
25,89,9,6,0,1
26,76,9,6,0,14
27,70,7,6,0,8
28,85,8,5,0,4
0,602,25,8,1,12
1,605,24,7,0,25
2,572,24,7,2,38
3,550,24,8,0,37
4,495,22,7,0,68
5,456,23,8,2,45
6,404,25,8,0,53
7,354,19,10,0,61
8,315,18,10,0,43
9,286,14,9,1,38
10,248,15,9,0,40
11,210,15,10,1,36
12,182,14,10,0,30
13,170,12,10,0,19
14,161,12,10,0,12
15,149,10,10,0,16
16,138,9,10,0,13
17,124,9,10,0,15
18,108,9,10,0,17
19,96,10,10,0,12
20,85,14,8,0,12
21,76,14,8,0,12
22,71,10,7,1,12
23,67,9,7,0,6
24,62,9,6,0,7
25,55,8,6,0,8
26,54,7,6,0,3
27,53,5,6,0,3
28,49,5,6,0,5
0,614,22,8,0,7
1,613,16,7,1,24
2,579,15,8,0,46
3,562,12,8,0,49
4,522,15,9,0,46
5,466,21,8,0,54
6,420,22,9,0,52
7,358,25,10,0,66
8,325,23,10,1,36
9,295,21,11,0,38
10,268,19,11,0,34
11,245,20,10,1,32
12,228,23,9,1,26
13,205,23,9,0,24
14,190,27,7,0,15
15,171,26,7,0,21
16,159,23,8,0,16
17,144,22,8,0,19
18,128,20,11,0,21
19,121,14,13,0,11
20,113,17,11,0,9
21,111,18,8,0,5
22,102,16,8,0,11
23,88,17,7,0,14
24,86,15,6,1,5
25,79,19,3,1,7
26,76,16,3,0,7
27,63,15,3,1,13
28,61,11,3,0,7
0,613,19,9,0,10
1,608,22,8,0,21
2,590,21,10,0,33
3,541,21,9,0,56
4,497,25,8,0,54
5,443,30,5,0,62
6,405,27,5,0,45
7,359,24,5,0,56
8,321,22,7,0,44
9,282,19,8,0,43
10,234,18,10,0,47
11,211,18,11,0,29
12,194,16,11,1,27
13,180,17,11,0,17
14,169,17,10,0,13
15,154,19,9,0,16
16,139,19,9,0,16
17,132,16,10,0,9
18,117,15,10,1,15
19,108,19,8,0,12
20,98,17,8,0,14
21,92,19,5,0,9
22,78,21,4,0,15
23,72,21,4,0,6
24,71,19,4,0,4
25,66,18,4,0,6
26,62,14,4,0,9
27,58,12,5,0,5
28,66,13,4,1,11
0,627,23,8,0,14
1,629,22,11,0,22
2,597,21,10,0,42
3,573,21,9,2,39
4,527,22,9,0,62
5,494,24,9,0,46
6,451,24,8,0,53
7,403,25,8,0,54
8,371,30,8,0,39
9,345,25,9,0,34
10,299,28,8,1,44
11,279,25,8,0,32
12,257,23,8,1,28
13,234,25,9,0,23
14,220,25,9,0,21
15,195,30,7,0,25
16,177,27,9,0,19
17,169,24,8,0,12
18,158,24,6,0,14
19,140,20,7,0,22
20,124,18,6,1,19
21,110,16,6,0,17
22,104,14,5,0,9
23,92,12,5,1,13
24,79,11,5,1,14
25,70,11,4,0,10
26,64,12,4,0,5
27,54,10,5,0,11
28,49,8,5,0,8
0,601,25,9,0,22
1,598,21,11,0,21
2,588,19,12,0,28
3,570,20,11,0,44
4,521,21,12,0,55
5,480,25,11,1,54
6,445,28,9,0,52
7,382,27,11,0,68
8,338,27,10,0,46
9,306,27,11,0,33
10,273,26,11,0,42
11,251,26,9,0,26
12,227,26,8,0,26
13,216,21,8,1,21
14,206,19,8,1,14
15,187,17,8,1,20
16,176,16,9,0,16
17,161,17,9,0,15
18,142,18,9,0,18
19,130,16,9,0,14
20,125,16,7,0,16
21,110,17,5,0,19
22,97,15,5,0,17
23,90,16,5,0,7
24,87,15,5,0,5
25,75,14,5,0,13
26,70,14,4,0,7
27,66,15,4,0,5
28,60,13,4,0,9
0,630,22,10,0,13
1,608,22,11,0,26
2,583,24,11,0,39
3,561,26,11,0,39
4,527,28,9,1,47
5,481,28,9,0,59
6,432,30,9,0,53
7,390,31,9,1,50
8,359,27,9,1,41
9,323,24,11,0,42
10,300,22,10,0,31
11,270,21,9,0,35
12,239,21,10,0,36
13,226,22,9,1,18
14,212,23,10,0,17
15,200,20,10,1,22
16,191,18,11,0,14
17,173,18,12,0,19
18,162,16,13,1,13
19,145,13,14,1,19
20,136,12,15,0,13
21,129,11,15,0,14
22,111,14,15,0,15
23,103,15,14,0,9
24,94,14,15,0,10
25,86,15,15,0,7
26,85,15,13,1,2
27,80,15,10,1,8
28,97,12,10,0,6
0,603,25,8,0,11
1,620,23,8,0,28
2,591,21,9,0,45
3,578,21,10,0,36
4,546,22,10,0,54
5,512,22,9,0,50
6,453,22,8,0,61
7,382,23,10,1,69
8,358,26,8,0,27
9,330,22,10,0,34
10,299,22,9,0,39
11,267,19,11,0,39
12,237,22,11,0,31
13,221,21,9,0,22
14,215,21,7,0,8
15,201,17,7,1,20
16,177,17,7,0,25
17,158,15,8,0,20
18,142,14,8,0,18
19,126,14,7,0,21
20,108,15,6,0,21
21,97,15,5,0,13
22,88,15,5,1,8
23,78,13,5,2,11
24,69,14,5,0,9
25,58,13,6,0,11
26,51,17,4,0,5
27,49,16,3,0,4
28,67,16,2,1,5
0,625,25,8,0,10
1,605,22,8,0,32
2,573,21,6,1,43
3,546,21,8,0,55
4,505,24,9,0,48
5,487,23,9,0,52
6,431,24,8,2,58
7,379,22,8,0,61
8,360,22,9,0,36
9,337,21,9,1,30
10,301,22,7,0,46
11,272,22,6,1,34
12,248,25,5,1,24
13,236,23,6,0,16
14,224,20,6,1,15
15,210,15,8,0,17
16,207,15,8,0,10
17,192,14,8,0,16
18,169,15,8,0,26
19,150,16,8,0,23
20,137,16,7,0,18
21,125,17,5,0,13
22,109,14,6,0,20
23,99,12,6,0,12
24,93,12,5,0,10
25,84,10,7,0,9
26,76,10,6,1,8
27,72,11,4,0,6
28,87,12,2,0,6
0,647,29,9,0,13
1,665,26,11,0,26
2,638,27,10,0,46
3,595,32,9,0,54
4,563,28,9,0,45
5,514,25,11,0,57
6,470,23,11,0,50
7,420,24,12,0,61
8,386,22,13,0,38
9,357,24,11,0,42
10,313,27,10,0,43
11,296,23,10,0,31
12,274,22,11,1,23
13,263,23,9,0,18
14,248,24,8,1,18
15,222,21,9,0,32
16,198,16,8,0,33
17,184,15,7,0,20
18,161,15,7,0,24
19,148,14,7,0,15
20,135,10,8,0,17
21,120,7,8,1,17
22,110,6,7,0,13
23,95,7,7,0,14
24,85,7,7,0,10
25,81,6,7,0,8
26,72,8,5,0,10
27,66,7,5,0,7
28,63,6,5,0,5
0,611,28,7,0,13
1,602,25,8,0,27
2,590,24,7,0,33
3,556,22,8,1,56
4,516,22,8,0,52
5,462,21,8,0,69
6,416,23,9,0,58
7,379,19,8,0,54
8,344,16,9,1,43
9,318,14,9,0,31
10,301,9,10,0,33
11,273,8,10,0,32
12,248,9,8,2,31
13,226,9,7,1,24
14,219,8,7,0,13
15,203,8,7,0,20
16,189,11,8,0,14
17,170,11,8,0,21
18,156,10,8,0,15
19,143,8,8,0,16
20,136,10,7,0,11
21,119,9,7,1,19
22,108,11,6,0,11
23,98,11,4,1,11
24,85,10,3,0,17
25,69,11,2,0,16
26,63,11,2,0,8
27,61,10,2,0,3
28,55,10,2,0,7
0,615,23,8,1,13
1,606,23,8,0,24
2,582,24,8,1,43
3,555,24,8,0,38
4,504,25,9,0,60
5,461,25,10,0,56
6,408,25,9,1,55
7,373,26,10,0,55
8,335,24,11,0,39
9,304,28,10,0,41
10,284,31,12,0,29
11,253,30,11,0,35
12,227,31,9,0,27
13,214,29,10,0,16
14,210,28,12,0,10
15,196,25,10,2,18
16,179,29,7,0,19
17,160,30,5,0,21
18,151,28,6,0,10
19,138,24,7,0,17
20,130,22,5,0,12
21,122,19,5,0,14
22,105,19,4,0,21
23,98,15,5,0,13
24,91,13,5,0,10
25,76,11,6,0,16
26,69,10,7,0,9
27,67,10,6,0,5
28,86,11,5,0,3
0,627,23,8,0,10
1,640,23,5,1,18
2,610,21,5,0,47
3,560,24,6,0,56
4,523,23,5,1,63
5,510,25,2,2,48
6,463,23,2,0,58
7,408,23,3,0,58
8,378,21,5,0,31
9,358,21,7,0,29
10,321,18,7,1,40
11,293,14,9,0,34
12,274,16,8,0,24
13,254,14,8,0,25
14,248,12,8,0,12
15,228,12,8,0,21
16,207,13,8,0,24
17,192,10,7,0,22
18,179,10,6,0,15
19,154,8,6,1,26
20,131,7,5,1,24
21,106,8,4,0,25
22,92,9,4,0,13
23,84,7,5,0,9
24,73,8,5,0,10
25,67,10,5,0,5
26,58,10,5,0,10
27,51,8,5,0,10
28,46,8,5,0,6
0,605,24,9,0,14
1,614,22,10,0,21
2,603,23,10,0,35
3,570,26,8,0,47
4,526,22,10,0,52
5,487,22,10,0,49
6,435,20,10,0,62
7,376,21,11,0,65
8,337,23,9,0,42
9,315,25,9,0,35
10,286,24,9,1,43
11,263,21,10,0,25
12,247,20,9,0,22
13,230,20,8,0,18
14,221,20,7,0,10
15,202,19,6,1,23
16,172,20,8,0,27
17,149,21,8,0,22
18,126,21,8,0,24
19,119,16,10,1,11
20,114,14,10,1,10
21,107,11,10,1,9
22,96,13,8,0,11
23,85,14,7,0,12
24,72,16,4,0,14
25,63,15,4,0,10
26,46,17,3,0,16
27,43,14,2,1,6
28,41,13,2,0,4
0,637,25,8,0,10
1,628,27,8,0,18
2,613,25,8,0,43
3,584,26,8,0,38
4,551,27,8,0,56
5,500,27,8,0,60
6,457,29,6,0,54
7,407,35,4,0,63
8,380,35,4,0,33
9,348,30,4,0,39
10,324,24,4,1,35
11,302,25,4,0,27
12,274,24,3,0,32
13,251,19,3,1,30
14,251,16,3,0,15
15,218,15,3,0,35
16,194,14,3,0,28
17,185,13,4,0,12
18,178,14,3,0,9
19,160,15,3,0,18
20,140,15,3,0,20
21,122,15,3,0,18
22,105,14,6,0,15
23,92,15,6,0,12
24,87,14,5,1,7
25,75,15,4,0,13
26,69,12,4,0,9
27,63,12,4,0,7
28,58,10,3,1,8
0,621,22,9,1,10
1,605,22,9,0,23
2,579,23,10,0,41
3,552,16,11,1,56
4,535,18,11,1,53
5,482,16,11,0,62
6,433,16,12,0,61
7,391,18,11,0,51
8,360,16,12,0,38
9,335,17,11,0,35
10,309,19,10,0,31
11,273,22,8,0,36
12,253,19,8,1,28
13,244,22,5,1,16
14,235,21,5,0,16
15,216,18,6,0,22
16,209,15,7,0,11
17,190,13,7,0,22
18,163,10,7,0,33
19,141,10,6,0,24
20,126,12,8,0,12
21,107,13,7,0,19
22,99,13,5,0,11
23,88,12,5,0,13
24,83,12,5,0,5
25,75,11,6,0,8
26,69,10,5,0,9
27,64,9,5,0,6
28,58,9,4,0,8
0,613,28,8,0,8
1,616,25,9,1,10
2,598,23,10,1,38
3,566,23,9,0,50
4,497,25,9,1,68
5,472,23,9,0,39
6,431,22,8,1,54
7,370,26,5,0,69
8,334,19,7,1,44
9,288,24,6,0,46
10,259,23,6,1,31
11,230,21,6,0,35
12,208,24,5,0,28
13,191,27,5,0,18
14,183,25,5,0,16
15,171,23,5,0,17
16,158,21,5,0,19
17,145,19,5,0,16
18,134,16,7,0,12
19,119,14,8,0,17
20,105,13,8,0,16
21,98,10,8,0,11
22,90,9,7,0,11
23,82,10,6,0,8
24,73,10,6,0,9
25,72,10,6,0,1
26,71,9,5,0,4
27,65,13,3,0,7
28,59,13,3,0,7
0,614,23,9,0,15
1,630,22,8,0,23
2,619,19,9,0,31
3,585,19,12,0,54
4,545,18,12,0,52
5,491,21,11,1,54
6,448,21,11,0,50
7,408,25,10,0,53
8,387,25,9,0,41
9,356,26,9,0,39
10,342,22,8,1,48
11,314,22,6,1,33
12,289,23,6,1,31
13,270,22,5,0,23
14,264,20,6,0,10
15,236,22,5,0,30
16,213,23,6,0,24
17,196,21,5,0,20
18,177,20,5,0,20
19,170,15,5,1,13
20,161,14,5,0,13
21,149,12,6,0,13
22,141,12,5,0,10
23,123,11,6,0,18
24,105,12,6,0,17
25,85,11,6,0,22
26,73,11,6,0,12
27,60,11,5,0,15
28,73,12,5,0,7
0,638,23,9,1,14
1,624,23,10,1,30
2,621,22,11,0,27
3,586,21,11,0,52
4,558,21,9,0,48
5,529,22,9,0,44
6,469,27,9,0,57
7,407,28,9,0,70
8,382,28,9,0,41
9,365,21,12,0,24
10,336,18,12,0,37
11,304,18,12,0,34
12,271,19,13,0,34
13,259,16,13,0,19
14,243,14,14,0,21
15,215,17,12,0,32
16,193,18,12,0,24
17,172,18,11,0,24
18,150,18,11,0,24
19,139,18,11,0,13
20,118,17,9,0,24
21,111,16,11,0,7
22,100,14,12,0,12
23,88,14,12,0,13
24,78,16,9,0,11
25,77,17,8,0,8
26,70,16,7,0,9
27,59,14,9,1,10
28,51,13,10,0,9
0,615,24,8,0,10
1,607,26,7,0,27
