day,home,inpatient_ward,intensive_care_unit,death,recovered
23,83,17,10,0,10
24,81,15,10,0,5
25,69,17,9,0,12
26,60,17,9,0,9
27,60,15,8,1,5
28,60,12,10,0,2
0,593,27,8,1,16
1,589,25,8,2,29
2,587,22,10,0,38
3,529,24,10,1,57
4,499,25,9,0,41
5,463,23,8,0,54
6,406,22,8,0,69
7,376,19,7,1,45
8,329,23,8,0,58
9,303,31,5,0,30
10,288,29,5,0,22
11,265,28,5,0,25
12,245,27,2,1,30
13,239,24,1,0,10
14,235,21,2,0,12
15,211,22,2,0,24
16,196,20,2,0,19
17,184,16,3,0,18
18,165,16,3,0,21
19,154,14,4,0,15
20,141,10,5,1,17
21,127,8,5,1,15
22,114,7,6,0,13
23,107,3,6,0,14
24,97,3,5,1,10
25,87,4,4,0,10
26,75,5,4,0,14
27,61,6,2,2,14
28,55,7,2,0,6
0,587,27,6,0,8
1,569,30,7,0,27
2,553,28,7,1,44
3,511,30,6,1,51
4,480,27,5,0,47
5,414,27,6,1,69
6,354,27,6,1,69
7,317,23,6,0,45
8,284,20,7,1,38
9,252,23,7,0,33
10,228,23,6,1,30
11,197,27,5,0,29
12,188,25,5,0,15
13,179,25,4,0,13
14,173,20,3,1,13
15,157,18,3,0,18
16,150,15,3,0,13
17,135,13,3,0,18
18,128,9,3,0,13
19,120,8,3,0,9
20,112,7,3,0,14
21,98,9,2,0,15
22,91,8,3,0,9
23,82,8,3,0,9
24,73,8,3,0,11
25,70,8,3,0,5
26,64,7,3,0,7
27,63,5,3,0,5
28,57,6,3,0,6
0,574,28,6,1,11
1,567,23,7,1,27
2,530,23,8,0,49
3,508,22,8,0,58
4,458,23,9,0,54
5,427,16,11,1,54
6,373,18,10,0,67
7,340,20,9,0,43
8,308,25,9,0,29
9,276,22,9,0,39
10,249,23,8,0,32
11,227,21,9,0,27
12,205,20,8,2,24
13,199,20,7,0,8
14,196,18,9,0,7
15,191,13,10,1,11
16,181,13,10,0,14
17,171,10,11,1,16
18,153,9,11,0,21
19,138,9,11,0,16
20,117,10,10,0,24
21,106,11,9,0,12
22,94,10,9,0,13
23,84,11,7,0,11
24,78,9,6,0,9
25,66,10,5,1,12
26,59,9,5,0,8
27,54,8,5,0,7
28,53,9,5,0,1
0,581,27,6,1,12
1,564,28,5,0,35
2,532,26,5,2,48
3,497,22,5,0,47
4,455,21,5,2,46
5,406,18,5,0,56
6,348,17,5,0,68
7,309,16,7,0,42
8,271,20,7,0,41
9,248,20,5,0,33
10,217,21,5,0,35
11,188,19,6,0,34
12,179,14,6,0,18
13,169,13,6,0,12
14,168,11,6,1,6
15,151,12,6,0,18
16,137,12,6,0,19
17,128,13,5,0,11
18,117,14,5,0,12
19,111,12,7,0,7
20,105,9,7,0,9
21,92,6,8,0,15
22,85,5,8,0,8
23,76,5,8,0,11
24,63,5,9,0,12
25,60,5,9,0,3
26,52,4,10,0,8
27,44,4,8,2,8
28,35,6,7,0,9
0,582,28,6,0,13
1,582,27,6,0,25
2,564,22,7,0,36
3,510,20,8,0,62
4,460,17,7,0,55
5,398,23,5,0,67
6,340,23,6,0,60
7,322,24,5,0,37
8,285,25,7,0,40
9,249,25,7,0,36
10,219,25,8,0,34
11,206,23,8,0,18
12,182,18,8,0,30
13,169,20,6,0,14
14,166,16,5,0,10
15,159,13,5,1,13
16,137,16,4,0,20
17,121,14,4,0,19
18,111,14,3,0,13
19,103,12,2,1,10
20,96,14,2,0,11
21,91,11,2,0,12
22,79,10,2,0,13
23,71,9,2,0,10
24,69,8,1,0,4
25,62,8,1,0,7
26,59,8,1,0,3
27,55,8,1,0,4
28,52,7,1,0,5
0,576,25,8,1,14
1,572,26,7,1,27
2,528,25,8,0,56
3,515,27,7,0,54
4,493,24,6,2,42
5,444,24,5,1,58
6,394,22,4,0,66
7,353,21,5,0,47
8,328,21,5,0,34
9,294,22,6,0,36
10,260,24,7,0,31
11,231,23,8,0,34
12,223,23,7,0,13
13,206,23,9,0,16
14,199,21,11,0,8
15,190,17,13,0,14
16,172,16,13,1,18
17,158,14,13,0,18
18,133,15,13,0,27
19,109,20,9,1,22
20,102,17,7,1,11
21,85,16,8,1,18
22,81,12,8,0,8
23,69,13,8,0,12
24,61,10,7,1,12
25,50,12,5,0,11
26,40,13,5,0,10
27,34,13,5,0,6
28,33,12,6,0,2
0,570,32,6,0,11
1,599,30,6,0,23
2,559,30,6,0,46
3,510,26,8,0,65
4,461,24,10,0,54
5,418,19,10,0,58
6,377,23,8,0,57
7,347,26,8,0,34
8,316,27,7,0,39
9,288,27,6,0,34
10,264,23,7,1,31
11,244,21,7,0,31
12,232,17,7,0,19
13,221,12,6,1,17
14,216,11,6,0,10
15,205,12,5,0,14
16,187,10,6,1,22
17,173,8,8,0,15
18,165,6,8,0,10
19,148,5,9,0,18
20,133,6,10,0,13
21,114,7,10,0,18
22,106,6,10,0,9
23,97,9,6,3,7
24,81,8,6,0,17
25,72,8,4,0,11
26,61,8,4,0,11
27,52,8,5,1,7
28,67,8,4,0,10
0,650,25,9,0,13
1,639,22,9,1,27
2,602,24,7,1,49
3,569,27,5,1,56
4,536,24,5,0,49
5,487,26,4,0,59
6,429,26,6,0,64
7,402,25,6,0,34
8,362,26,6,1,44
9,331,27,7,0,32
10,307,24,7,0,30
11,289,21,6,0,28
12,272,17,8,0,25
13,264,13,10,0,15
14,259,12,10,0,12
15,226,12,9,0,34
16,207,12,9,1,24
17,185,14,8,0,23
18,167,15,6,2,20
19,146,18,4,0,21
20,126,17,4,0,24
21,106,16,4,0,21
22,95,14,2,1,14
23,90,13,2,0,12
24,87,12,2,1,5
25,78,12,3,0,9
26,78,7,3,1,4
27,67,5,3,0,14
28,64,3,3,0,6
0,584,26,8,0,7
1,572,25,10,1,29
2,535,22,14,0,57
3,492,19,15,0,55
4,450,21,13,0,48
5,400,25,12,0,53
6,357,31,12,0,54
7,325,30,10,1,42
8,290,27,10,2,41
9,264,25,11,0,32
10,234,25,11,0,38
11,213,24,10,1,27
12,192,26,9,0,20
13,184,27,9,0,11
14,175,26,7,0,13
15,160,25,7,0,19
16,150,26,5,0,13
17,133,28,6,0,16
18,117,27,6,0,21
19,111,26,6,0,7
20,106,25,4,0,9
21,98,19,5,2,12
22,90,19,4,0,11
23,87,15,4,0,9
24,79,14,4,1,8
25,69,14,3,0,11
26,64,13,3,0,6
27,61,11,3,1,4
28,57,10,4,0,5
0,594,24,7,0,14
1,589,22,8,1,30
2,564,23,6,0,41
3,597,26,7,0,50
4,564,25,9,0,49
5,517,23,9,0,54
6,468,22,10,0,53
7,427,19,9,0,54
8,391,20,9,0,39
9,363,25,7,0,39
10,332,26,7,0,35
11,315,23,8,0,26
12,305,20,9,0,16
13,301,17,9,0,14
14,289,15,7,1,17
15,277,13,7,0,19
16,260,14,5,1,21
17,233,15,5,0,28
18,195,17,6,0,38
19,164,18,5,1,32
20,155,15,5,0,22
21,141,16,4,0,20
22,125,17,3,0,16
23,116,14,2,2,11
24,105,14,2,0,11
25,102,9,3,0,9
26,90,7,3,0,14
27,83,7,3,0,7
28,80,5,3,1,5
0,616,29,6,0,8
1,594,29,8,1,36
2,562,29,9,0,45
3,532,29,10,0,52
4,488,29,10,0,51
5,434,26,13,0,63
6,388,32,11,0,50
7,358,31,12,1,39
8,325,28,14,0,47
9,288,27,14,1,38
10,266,24,13,0,29
11,242,22,14,0,29
12,231,22,15,0,16
13,230,16,15,0,11
14,218,17,16,0,12
15,191,16,16,0,31
16,170,20,17,0,16
17,150,22,13,0,23
18,139,20,14,0,14
19,125,21,12,1,14
20,113,18,10,0,18
21,105,18,8,0,10
22,93,14,9,1,14
23,82,11,10,0,14
24,74,11,9,0,9
25,67,11,9,0,8
26,59,13,8,0,7
27,49,13,6,2,10
28,66,9,6,0,9
0,599,24,9,0,12
1,584,22,10,1,27
2,556,20,9,0,40
3,522,23,9,0,47
4,484,21,9,2,49
5,440,22,10,0,56
6,394,25,10,0,61
7,357,30,8,0,44
8,328,24,11,0,34
9,292,20,13,0,40
10,262,16,13,1,38
11,227,18,13,0,35
12,208,16,13,0,28
13,204,15,13,0,10
14,195,15,10,0,15
15,174,13,9,0,27
16,166,13,9,0,12
17,151,13,8,0,16
18,134,12,9,0,17
19,118,14,8,0,16
20,104,12,8,0,17
21,95,12,7,0,10
22,82,12,7,0,14
23,77,13,4,1,6
24,68,13,4,0,9
25,61,13,3,1,7
26,59,11,2,0,5
27,48,11,2,0,12
28,71,9,1,1,4
0,587,27,7,0,15
1,555,23,6,1,38
2,534,21,4,2,43
3,487,22,5,0,57
4,444,21,4,2,51
5,402,17,8,0,50
6,346,19,6,0,57
7,312,21,6,0,44
8,272,23,5,0,40
9,252,24,6,0,27
10,226,24,5,1,35
11,219,24,4,0,19
12,196,20,5,2,29
13,182,16,5,0,18
14,169,14,6,0,16
15,161,12,6,1,11
16,145,10,6,0,18
17,126,13,6,0,17
18,118,14,4,0,9
19,109,13,4,1,11
20,102,11,4,0,10
21,94,10,4,1,8
22,82,10,4,0,12
23,73,12,3,0,8
24,61,11,4,0,13
25,56,11,4,0,6
26,48,11,4,0,8
27,39,11,4,0,10
28,35,10,5,0,5
0,587,27,8,0,11
1,562,28,8,0,34
2,525,23,9,0,45
3,495,25,10,0,44
4,460,24,9,2,49
5,419,26,11,1,41
6,373,27,11,0,63
7,337,25,10,0,46
8,304,20,10,0,40
9,271,15,12,0,37
10,241,19,11,0,31
11,207,19,12,0,35
12,190,19,9,0,21
13,176,17,8,1,18
14,158,17,8,0,19
15,156,14,6,1,10
16,150,14,5,1,10
17,139,15,4,0,13
18,129,13,4,0,14
19,116,13,3,0,14
20,103,13,3,0,14
21,87,14,3,0,15
22,74,16,3,0,12
23,68,14,5,0,6
24,60,12,5,0,11
25,55,11,5,0,6
26,54,9,5,1,5
27,51,6,5,1,7
28,47,9,3,0,4
0,581,26,8,0,14
1,562,28,9,0,39
2,534,25,9,0,40
3,472,25,11,0,62
4,423,26,11,1,50
5,398,26,11,0,46
6,351,26,12,0,63
7,316,23,13,1,41
8,296,22,14,1,33
9,266,25,13,1,34
10,243,26,12,0,37
11,219,29,10,0,27
12,204,23,11,0,25
13,205,21,10,0,3
14,197,19,10,1,11
15,186,18,8,0,14
16,181,16,8,0,10
17,170,15,9,0,15
18,165,13,9,0,7
19,152,12,8,1,14
20,133,10,8,0,22
21,117,10,9,0,15
22,112,10,9,0,8
23,94,13,9,0,15
24,80,13,8,0,15
25,68,13,7,0,14
26,60,14,6,0,8
27,57,14,6,0,4
28,71,11,6,1,10
0,596,30,8,0,11
1,583,27,9,0,29
2,579,23,11,1,39
3,535,22,14,1,52
4,471,22,15,0,70
5,437,24,15,0,57
6,393,24,14,1,49
7,354,22,14,0,44
8,327,23,13,0,38
9,295,20,13,1,35
10,277,23,12,0,23
11,262,23,11,0,21
12,242,22,8,1,26
13,225,23,7,0,20
14,218,19,9,1,10
15,197,17,10,0,24
16,183,16,11,1,18
17,158,16,12,0,26
18,143,17,12,0,14
19,133,16,10,2,14
20,117,15,10,0,19
21,102,14,11,0,15
22,95,12,10,0,10
23,87,14,9,0,8
24,80,16,8,0,6
25,72,15,8,0,9
26,63,15,8,0,10
27,58,15,7,0,7
28,49,12,7,0,13
0,577,27,7,0,16
1,549,24,8,0,35
2,521,22,9,0,46
3,473,28,8,2,47
4,440,28,9,1,48
5,397,25,11,0,55
6,338,25,11,2,61
7,303,26,11,0,43
8,268,26,10,0,39
9,246,26,9,0,29
10,222,23,8,0,30
11,194,24,8,0,28
12,182,25,6,0,17
13,175,23,6,1,14
14,165,21,6,0,12
15,155,20,6,0,17
16,159,19,5,0,8
17,152,17,5,0,16
18,140,19,3,1,15
19,129,17,2,1,15
20,119,20,1,0,8
21,115,14,1,0,10
22,108,13,1,0,8
23,106,9,1,0,6
24,96,10,1,0,9
25,91,8,1,0,9
26,81,6,3,0,10
27,74,7,3,0,6
28,69,9,1,0,6
0,571,23,8,2,10
1,548,25,7,3,29
2,516,20,9,1,52
3,477,22,8,0,50
4,438,21,7,0,47
5,387,18,9,0,60
6,338,16,8,0,62
7,303,16,8,0,50
8,264,18,7,0,44
9,231,19,6,0,36
10,207,21,6,0,29
11,192,17,5,0,24
12,175,15,4,1,21
13,176,14,4,0,12
14,165,15,3,1,11
15,154,14,3,0,13
16,147,15,3,0,11
17,143,17,1,0,11
18,131,18,2,0,11
19,130,19,2,0,10
20,119,16,3,0,13
21,105,15,5,0,15
22,96,17,6,0,10
23,91,12,8,1,12
24,86,10,8,0,7
25,83,11,7,1,5
26,80,12,6,0,4
27,74,11,7,0,6
28,68,11,7,1,6
0,573,27,7,0,18
1,561,23,9,2,32
2,550,25,9,0,39
3,523,23,9,2,59
4,469,25,11,0,58
5,419,22,11,1,54
6,383,21,11,0,46
7,356,20,9,1,39
8,320,23,9,0,37
9,281,25,7,0,45
10,258,23,7,0,28
11,238,23,7,0,24
12,217,23,7,0,25
13,207,18,8,0,15
14,197,16,7,2,12
15,187,14,8,1,12
16,169,14,8,0,20
17,138,14,8,0,34
18,115,13,8,0,24
19,109,13,8,0,13
20,102,8,8,0,13
21,94,6,8,0,12
22,79,5,8,0,16
23,67,6,7,0,12
24,65,7,5,0,5
25,63,6,5,0,4
26,62,3,5,1,6
27,55,4,4,0,7
28,50,5,3,0,6
0,578,27,6,0,13
1,567,28,7,1,33
2,532,26,6,4,45
3,511,25,6,0,41
4,474,29,5,0,51
5,415,27,8,0,64
6,369,26,8,0,53
7,337,20,10,0,39
8,300,23,9,0,41
9,269,20,10,0,43
10,249,19,11,0,24
11,219,19,11,1,31
12,202,20,10,0,21
13,199,20,9,0,9
14,187,20,9,0,13
15,166,21,8,0,22
16,154,21,9,0,14
17,143,17,9,0,16
18,132,10,9,3,17
19,115,11,8,0,19
20,106,11,6,0,12
21,100,11,6,0,6
22,90,9,6,0,15
23,81,11,5,0,8
24,78,11,4,0,6
25,73,8,4,0,8
26,72,6,4,0,3
27,70,6,4,0,3
28,89,5,4,0,6
0,591,27,7,1,11
1,568,29,8,0,29
2,543,29,7,0,41
3,504,26,9,0,51
4,472,26,9,1,38
5,417,26,9,0,60
6,381,27,9,0,59
7,346,29,9,0,42
8,314,32,8,0,43
9,287,39,6,0,37
10,263,39,7,1,28
11,249,36,7,0,26
12,223,36,7,0,26
13,214,35,7,1,13
14,201,34,7,1,14
15,195,30,9,1,15
16,181,28,9,1,17
17,162,24,10,1,22
18,154,23,10,0,11
19,147,21,7,1,11
20,140,18,7,0,10
21,125,18,7,0,16
22,118,16,7,0,9
23,105,20,4,0,14
24,85,20,3,0,23
25,78,19,4,0,7
26,74,16,3,1,7
27,66,18,2,0,8
28,62,14,2,0,9
0,582,25,7,2,11
1,560,25,9,0,30
2,546,20,11,3,41
3,504,23,12,0,47
4,454,26,11,0,58
5,387,26,11,1,72
6,334,25,10,1,57
7,313,24,8,1,24
8,268,25,7,2,47
9,241,20,8,0,38
10,216,23,7,0,30
11,193,21,10,1,24
12,172,20,10,1,22
13,157,21,8,0,17
14,145,20,9,0,12
15,138,16,10,0,12
16,123,16,10,0,15
17,105,17,9,0,19
18,101,14,10,1,10
19,90,12,11,0,12
20,81,11,9,1,14
21,70,11,8,0,12
22,69,13,6,0,1
23,63,12,6,0,7
24,56,12,4,0,10
25,52,10,4,0,7
26,49,9,4,0,4
27,47,7,4,0,4
28,68,8,2,0,2
0,572,27,9,0,11
1,571,25,9,0,42
2,550,25,10,0,48
3,511,28,8,1,49
4,467,26,9,0,54
5,427,21,8,0,59
6,378,19,7,1,58
7,352,21,6,0,33
8,333,19,6,1,35
9,288,23,6,0,50
10,260,22,7,0,30
11,247,25,6,0,15
12,223,26,7,0,25
13,216,22,6,1,13
14,208,18,8,0,12
15,194,16,8,0,16
16,178,13,8,0,19
17,158,11,8,0,23
18,143,10,8,0,16
19,128,13,6,1,15
20,116,14,7,1,9
21,105,15,7,0,13
22,89,15,7,0,17
23,78,15,7,0,12
24,68,15,6,0,14
25,64,14,4,0,7
26,57,13,5,0,7
27,54,12,4,0,5
28,48,12,4,0,7
0,591,26,5,0,12
1,580,22,5,1,31
2,558,21,4,1,43
3,508,22,4,0,52
4,455,21,6,0,64
5,409,20,8,0,54
6,371,22,8,0,48
7,344,25,6,1,37
8,303,27,5,0,45
9,266,28,6,1,43
10,233,26,5,0,37
11,223,24,4,0,27
12,207,21,4,0,21
13,195,23,4,0,12
14,184,21,4,0,15
15,177,19,5,0,11
16,154,19,4,1,25
17,147,19,3,0,13
18,134,14,4,1,16
19,126,11,3,1,13
20,116,12,4,0,10
21,104,15,4,0,10
22,95,13,4,0,12
23,86,11,3,0,13
24,82,9,3,0,8
25,76,7,3,0,8
26,64,7,3,0,13
27,61,4,3,0,6
28,77,4,4,0,7
0,597,23,8,1,15
1,587,23,8,0,27
2,552,22,7,0,45
3,497,21,8,1,65
4,453,19,8,2,49
5,409,16,10,0,57
6,361,16,10,0,55
7,321,17,10,0,41
8,298,20,7,0,24
9,263,18,7,0,39
10,234,17,6,0,34
11,217,17,5,0,24
12,194,16,5,0,26
13,190,14,5,0,10
14,180,8,7,0,16
15,166,7,6,1,15
16,144,8,6,0,26
17,124,8,5,0,26
18,116,8,5,0,12
19,103,8,4,0,16
20,90,6,4,1,15
21,72,7,3,0,19
22,69,6,3,0,6
23,63,8,2,0,5
24,63,6,1,1,2
25,60,4,1,0,5
26,51,4,1,0,9
27,49,3,1,0,5
28,48,2,1,0,3
0,582,27,6,0,10
1,572,24,8,1,22
2,556,24,8,0,47
3,529,25,8,0,58
4,493,25,9,0,55
5,440,25,10,0,60
6,382,26,9,2,64
7,340,25,10,0,45
8,308,27,9,0,31
9,283,26,8,0,40
10,264,22,9,0,22
11,247,19,9,0,27
12,228,18,9,0,24
13,217,17,8,0,20
14,212,14,7,1,9
15,197,13,7,0,16
16,179,13,7,0,20
17,168,12,7,0,19
18,146,11,6,0,24
19,127,11,4,0,22
20,116,11,4,0,15
21,108,9,4,0,10
22,97,9,5,0,11
23,85,8,5,1,12
24,74,9,4,0,12
25,63,9,3,0,12
26,60,9,1,1,5
27,49,9,1,0,11
28,43,9,2,0,6
0,579,24,7,2,12
1,584,20,8,1,30
2,548,20,7,0,39
3,493,18,9,0,62
4,458,16,9,0,64
5,408,16,10,0,54
6,344,21,10,0,60
7,312,20,9,2,36
8,282,19,8,0,38
9,258,19,9,0,37
10,273,22,9,0,28
11,248,20,8,0,30
12,234,16,8,0,23
13,226,14,7,0,12
14,221,14,7,0,8
15,210,16,7,0,13
16,187,15,8,0,24
17,182,12,8,0,11
18,167,14,8,0,14
19,156,14,5,1,13
20,143,14,5,0,13
21,130,13,5,0,14
22,123,13,5,0,7
23,115,12,5,0,9
24,104,9,6,0,13
25,86,7,6,0,20
26,69,9,6,0,16
27,57,13,3,0,11
28,50,15,2,1,6
0,598,25,7,0,8
1,577,22,8,0,37
2,548,22,9,0,36
3,488,26,10,0,59
4,434,24,9,1,59
5,407,23,9,1,45
6,370,21,9,0,47
7,326,17,11,0,50
8,288,17,11,0,40
9,252,17,13,1,44
10,220,16,13,2,34
11,190,15,12,0,33
12,172,20,11,0,17
13,172,16,12,0,12
14,165,16,12,0,14
15,156,14,12,0,14
16,141,14,10,0,19
17,131,13,10,0,11
18,124,15,9,0,7
19,116,15,8,1,10
20,99,14,8,0,19
21,94,14,7,0,8
22,86,14,6,0,10
23,80,14,5,0,7
24,72,12,5,0,11
25,66,9,5,0,9
26,63,7,5,0,7
27,59,8,4,0,4
28,54,8,3,0,7
0,636,28,7,0,6
1,613,25,10,0,33
2,590,25,10,0,49
3,542,23,10,1,57
4,503,24,10,0,47
5,469,23,10,0,47
6,405,22,8,1,72
7,378,18,9,0,37
8,355,16,11,0,38
9,326,16,10,0,37
10,299,17,8,1,30
11,262,22,6,1,33
12,256,22,6,0,10
13,249,21,7,0,13
14,235,19,7,0,17
15,205,18,8,0,35
16,184,20,7,0,24
17,159,21,7,0,24
18,148,23,6,1,22
19,142,22,5,1,7
20,123,21,5,0,20
21,118,19,6,1,6
22,111,15,6,0,11
23,97,13,7,0,15
24,86,13,8,0,10
25,75,11,8,1,12
26,73,10,8,0,3
27,65,10,6,1,9
28,63,7,6,0,6
0,612,28,5,0,8
1,591,28,4,0,33
2,565,26,4,1,46
3,521,27,4,2,47
4,486,24,6,1,48
5,426,25,6,0,61
6,375,28,6,0,61
7,337,26,6,0,42
8,312,26,6,0,35
9,306,28,4,0,32
10,280,24,7,0,30
11,266,18,9,0,31
12,251,18,10,0,18
13,245,18,9,1,15
14,232,17,8,0,15
15,210,16,9,0,27
16,196,16,8,0,15
17,177,18,7,0,20
18,163,21,5,0,14
19,152,20,6,0,13
20,144,16,5,2,11
21,133,15,5,0,13
22,120,14,5,0,14
23,104,17,3,1,14
24,90,14,2,0,18
25,84,13,3,0,7
26,69,11,3,0,18
27,54,12,1,0,16
28,45,10,1,1,11
0,600,27,7,1,10
1,593,26,7,0,27
2,559,28,7,0,43
3,513,26,8,0,53
4,456,27,9,0,62
5,401,28,8,0,59
6,360,30,10,0,56
7,332,26,9,2,37
8,290,27,8,1,44
9,260,29,6,0,36
10,235,28,6,0,29
11,212,27,5,1,26
12,196,21,5,1,25
13,193,18,5,0,8
14,180,15,6,0,18
15,164,15,5,1,19
16,155,15,5,0,14
17,142,13,6,0,17
18,130,15,6,0,10
19,125,13,6,0,10
20,121,12,5,1,7
21,103,13,3,0,19
22,93,13,2,0,11
23,83,15,2,0,8
24,76,16,1,0,7
25,68,16,1,0,8
26,60,15,1,0,10
27,57,13,1,0,5
28,69,11,2,0,9
0,586,27,9,0,11
1,560,26,8,0,36
2,517,26,10,0,46
3,472,26,11,0,59
4,455,24,11,0,43
5,409,23,12,0,56
6,358,23,12,1,58
7,328,25,11,1,37
8,302,27,11,0,28
9,260,26,12,0,46
10,244,21,10,1,28
11,214,23,7,1,35
12,193,22,7,0,24
13,177,18,7,0,20
14,175,13,6,0,11
15,166,13,5,0,15
16,154,12,5,1,12
17,149,11,4,0,11
18,137,10,4,0,14
19,126,8,4,0,14
20,107,9,4,0,18
21,102,8,4,0,6
22,85,8,4,0,18
23,78,9,3,0,8
24,68,8,4,0,12
25,62,9,4,0,6
26,58,7,4,0,6
27,53,6,4,0,6
28,47,7,3,0,7
0,590,29,6,0,15
1,564,31,7,1,34
