day,home,inpatient_ward,intensive_care_unit,death,recovered
8,424,29,12,0,63
9,383,27,13,0,56
10,353,28,12,0,37
11,316,33,11,0,39
12,298,32,10,0,29
13,288,27,10,0,18
14,274,24,10,0,20
15,253,28,7,0,20
16,226,28,7,0,28
17,205,27,7,0,29
18,191,21,10,0,18
19,172,21,9,0,23
20,155,18,11,0,19
21,147,18,10,0,9
22,128,19,9,0,19
23,117,15,10,0,17
24,106,11,10,0,15
25,98,10,10,0,9
26,86,10,9,0,14
27,77,8,8,0,12
28,70,10,8,0,6
0,726,26,12,0,14
1,705,24,12,0,45
2,677,21,10,0,44
3,632,21,8,0,52
4,599,20,8,0,55
5,559,19,10,0,60
6,505,21,10,0,64
7,470,22,10,0,54
8,421,19,9,0,58
9,386,21,11,0,44
10,354,23,10,0,50
11,322,23,9,0,36
12,305,23,10,0,24
13,288,21,9,0,21
14,294,16,9,0,16
15,268,16,9,0,30
16,243,18,10,0,23
17,232,17,10,0,18
18,218,16,10,0,19
19,201,15,10,0,21
20,178,13,11,0,26
21,164,17,9,0,15
22,152,16,10,0,13
23,138,16,10,0,16
24,131,17,8,0,8
25,112,15,8,0,21
26,104,17,7,0,7
27,95,15,7,0,11
28,86,14,6,0,12
0,711,29,9,0,19
1,691,29,9,0,53
2,683,31,8,0,31
3,638,30,6,0,52
4,598,29,7,0,59
5,549,28,7,0,56
6,498,24,8,0,59
7,438,25,7,0,71
8,383,25,7,0,59
9,358,24,9,0,35
10,313,23,10,0,49
11,279,25,10,0,41
12,264,27,11,0,18
13,245,27,10,0,21
14,235,24,10,0,15
15,208,24,10,0,29
16,190,23,10,0,20
17,173,22,10,0,24
18,154,21,9,0,22
19,129,16,11,0,29
20,121,17,11,0,7
21,112,17,11,0,10
22,104,14,11,0,13
23,93,13,11,0,15
24,79,15,11,0,12
25,74,15,10,0,7
26,65,15,9,0,11
27,59,14,9,0,8
28,56,12,9,0,6
0,706,23,11,0,14
1,687,20,11,0,46
2,653,19,12,0,44
3,617,20,12,0,47
4,564,23,10,0,56
5,513,24,8,0,66
6,474,24,10,0,47
7,404,24,11,0,74
8,363,22,10,0,51
9,328,21,10,0,56
10,292,26,9,0,45
11,268,28,6,0,28
12,246,25,6,0,31
13,228,26,5,0,20
14,217,19,7,0,22
15,203,18,7,0,22
16,191,16,8,0,13
17,171,17,8,0,19
18,160,15,8,0,14
19,148,13,8,0,16
20,140,14,7,0,10
21,131,11,7,0,12
22,125,8,7,0,9
23,109,8,7,0,16
24,101,7,5,0,11
25,90,9,4,0,11
26,82,7,4,0,12
27,74,7,4,0,8
28,93,9,4,0,5
0,737,23,9,0,9
1,721,21,9,0,44
2,694,21,11,0,51
3,656,21,11,0,42
4,609,24,11,0,54
5,540,26,11,0,72
6,493,26,11,0,57
7,470,29,14,0,71
8,437,33,13,0,59
9,412,29,14,0,39
10,377,27,13,0,39
11,355,26,10,0,37
12,332,28,9,0,25
13,317,29,10,0,25
14,307,30,7,0,18
15,269,27,8,0,44
16,250,26,8,0,22
17,232,27,6,0,20
18,221,28,5,0,12
19,208,26,5,0,17
20,198,24,4,0,15
21,188,21,4,0,15
22,153,17,4,0,39
23,137,18,4,0,16
24,128,12,3,0,16
25,119,14,2,0,9
26,105,15,2,0,14
27,101,15,2,0,5
28,112,10,3,0,17
0,741,28,8,0,7
1,695,32,7,0,49
2,655,28,8,0,57
3,649,27,10,0,50
4,602,23,12,0,63
5,562,29,10,0,56
6,514,35,10,0,56
7,450,35,10,0,71
8,421,33,11,0,52
9,396,25,12,0,43
10,363,19,12,0,43
11,328,18,12,0,38
12,314,19,13,0,24
13,306,18,13,0,15
14,292,17,14,0,15
15,276,21,12,0,21
16,273,22,9,0,18
17,252,20,6,0,28
18,224,23,5,0,29
19,201,24,6,0,21
20,181,24,6,0,22
21,168,23,7,0,14
22,155,22,6,0,16
23,135,17,7,0,24
24,125,14,6,0,14
25,120,11,6,0,8
26,106,9,6,0,17
27,88,10,6,0,18
28,104,9,6,0,6
0,708,22,9,0,15
1,679,21,9,0,59
2,677,25,11,0,38
3,633,25,12,0,45
4,590,30,13,0,53
5,564,29,13,0,55
6,531,35,11,0,51
7,488,41,11,0,65
8,440,40,12,0,62
9,423,34,13,0,37
10,398,32,13,0,31
11,379,29,12,0,36
12,356,28,12,0,31
13,330,27,11,0,30
14,311,24,11,0,23
15,299,24,9,0,19
16,276,22,9,0,29
17,256,20,10,0,24
18,251,20,8,0,12
19,228,17,7,0,29
20,207,16,7,0,23
21,184,16,6,0,25
22,157,15,6,0,28
23,145,14,5,0,14
24,122,16,4,0,22
25,110,13,5,0,16
26,101,9,5,0,13
27,86,9,5,0,15
28,75,9,5,0,12
0,700,28,9,0,10
1,670,25,9,0,44
2,644,23,8,0,33
3,622,19,8,0,54
4,570,18,7,0,64
5,533,15,11,0,54
6,481,17,11,0,57
7,437,16,12,0,61
8,384,21,11,0,63
9,340,19,11,0,51
10,296,17,11,0,46
11,273,19,11,0,32
12,250,20,11,0,30
13,238,23,11,0,14
14,215,23,11,0,23
15,206,19,10,0,15
16,187,20,9,0,20
17,179,20,9,0,12
18,157,22,6,0,23
19,147,22,6,0,14
20,134,18,7,0,18
21,124,15,6,0,15
22,108,14,6,0,17
23,95,12,6,0,15
24,88,9,6,0,12
25,80,10,5,0,8
26,69,10,4,0,12
27,60,9,4,0,10
28,58,6,5,0,5
0,714,26,9,0,12
1,699,23,9,0,46
2,666,19,9,0,47
3,634,18,11,0,43
4,601,22,13,0,56
5,535,23,12,0,76
6,502,29,9,0,47
7,440,32,10,0,64
8,393,28,10,0,64
9,360,27,11,0,35
10,329,25,13,0,37
11,279,25,13,0,57
12,264,26,11,0,26
13,258,28,9,0,9
14,235,28,9,0,25
15,224,28,8,0,24
16,214,23,8,0,20
17,192,22,7,0,25
18,183,22,6,0,10
19,165,20,5,0,26
20,151,17,5,0,19
21,140,14,5,0,17
22,131,17,3,0,16
23,124,13,3,0,11
24,121,9,3,0,8
25,115,9,3,0,6
26,102,9,3,0,13
27,96,7,3,0,8
28,87,5,3,0,12
0,694,20,12,0,14
1,674,18,13,0,42
2,645,17,13,0,44
3,621,17,14,0,47
4,608,18,15,0,56
5,568,18,15,0,44
6,525,19,15,0,68
7,463,18,14,0,67
8,408,18,13,0,64
9,374,18,12,0,38
10,335,15,13,0,44
11,298,21,12,0,40
12,273,23,11,0,29
13,255,23,11,0,22
14,240,25,10,0,19
15,247,23,10,0,12
16,230,24,11,0,16
17,217,19,11,0,23
18,206,19,10,0,20
19,184,20,11,0,25
20,168,21,10,0,18
21,146,22,9,0,24
22,128,24,8,0,17
23,116,23,7,0,15
24,114,18,7,0,8
25,103,16,7,0,13
26,97,17,7,0,5
27,95,15,7,0,4
28,93,13,6,0,6
0,707,18,12,0,16
1,671,20,13,0,43
2,663,22,10,0,41
3,644,22,10,0,54
4,604,23,9,0,47
5,556,25,9,0,53
6,511,22,9,0,60
7,454,20,11,0,70
8,402,16,12,0,64
9,368,15,10,0,45
10,331,15,10,0,45
11,294,15,10,0,40
12,263,17,10,0,32
13,244,20,9,0,20
14,237,21,10,0,12
15,219,24,8,0,17
16,200,25,6,0,21
17,180,23,6,0,25
18,154,24,3,0,29
19,143,22,4,0,14
20,136,18,5,0,13
21,119,19,5,0,20
22,108,19,4,0,13
23,104,18,4,0,14
24,92,16,4,0,14
25,81,14,3,0,14
26,73,14,4,0,8
27,75,13,4,0,2
28,69,13,4,0,7
0,727,26,9,0,7
1,706,24,9,0,39
2,669,27,8,0,54
3,630,26,9,0,51
4,585,27,9,0,57
5,535,27,8,0,75
6,484,24,8,0,61
7,422,28,8,0,64
8,383,29,6,0,57
9,334,30,7,0,51
10,312,29,8,0,31
11,287,28,9,0,26
12,265,24,10,0,29
13,244,23,12,0,22
14,231,21,13,0,18
15,215,20,13,0,24
16,192,20,12,0,25
17,185,20,11,0,12
18,179,18,10,0,12
19,163,18,10,0,17
20,149,18,9,0,18
21,142,18,9,0,7
22,126,17,9,0,18
23,114,19,6,0,17
24,101,20,6,0,13
25,95,18,6,0,9
26,86,16,5,0,12
27,79,16,5,0,7
28,76,13,4,0,8
0,705,24,9,0,15
1,667,31,9,0,50
2,647,29,9,0,43
3,611,29,8,0,50
4,588,30,6,0,46
5,530,31,7,0,63
6,484,29,6,0,55
7,431,25,8,0,68
8,379,32,4,0,58
9,336,33,4,0,49
10,305,32,4,0,36
11,284,29,4,0,35
12,255,28,5,0,33
13,239,31,4,0,22
14,230,25,4,0,18
15,218,25,3,0,16
16,203,22,3,0,20
17,186,22,3,0,17
18,179,19,3,0,12
19,154,20,5,0,23
20,147,15,6,0,12
21,134,11,6,0,18
22,129,13,5,0,10
23,114,15,5,0,15
24,102,15,5,0,12
25,95,12,5,0,10
26,84,10,5,0,13
27,82,10,4,0,4
28,71,11,3,0,12
0,690,31,9,0,13
1,668,31,9,0,56
2,677,32,9,0,36
3,661,34,8,0,47
4,625,33,10,0,55
5,584,39,9,0,53
6,534,38,8,0,61
7,495,39,7,0,58
8,434,40,7,0,79
9,412,28,8,0,38
10,384,26,9,0,34
11,364,24,9,0,31
12,347,20,9,0,31
13,327,16,10,0,29
14,317,14,11,0,17
15,309,15,11,0,10
16,284,15,9,0,27
17,255,16,8,0,30
18,236,15,8,0,21
19,206,14,8,0,32
20,191,14,9,0,16
21,171,12,11,0,21
22,153,15,7,0,20
23,134,17,5,0,19
24,121,18,6,0,13
25,106,18,5,0,16
26,92,18,4,0,15
27,82,16,4,0,12
28,70,16,4,0,13
0,728,27,9,0,6
1,707,26,10,0,53
2,684,23,10,0,49
3,662,21,10,0,41
4,606,22,11,0,59
5,563,23,11,0,65
6,531,19,15,0,51
7,489,23,16,0,61
8,430,27,16,0,64
9,387,25,17,0,47
10,361,28,14,0,34
11,324,22,16,0,48
12,306,23,15,0,21
13,292,26,15,0,22
14,273,26,16,0,22
15,251,23,17,0,30
16,237,24,14,0,25
17,220,25,12,0,22
18,206,29,8,0,15
19,189,31,7,0,18
20,173,32,7,0,19
21,152,26,7,0,27
22,145,24,7,0,9
23,135,23,8,0,10
24,122,20,7,0,17
25,116,17,7,0,9
26,107,13,8,0,12
27,96,15,6,0,11
28,106,14,4,0,14
0,724,26,8,0,17
1,694,25,8,0,55
2,661,26,9,0,34
3,623,29,9,0,52
4,572,30,8,0,55
5,530,32,8,0,66
6,498,33,8,0,56
7,438,32,10,0,69
8,388,29,12,0,54
9,363,25,11,0,40
10,351,25,9,0,40
11,312,23,9,0,43
12,296,24,8,0,20
13,287,25,9,0,21
14,274,23,10,0,19
15,256,19,11,0,26
16,233,18,11,0,25
17,213,19,12,0,19
18,199,20,9,0,17
19,194,19,8,0,7
20,173,18,8,0,22
21,148,17,9,0,26
22,135,18,9,0,12
23,126,17,8,0,11
24,113,15,8,0,15
25,95,15,9,0,17
26,88,12,9,0,10
27,76,14,8,0,14
28,84,16,7,0,11
0,750,23,10,0,9
1,734,26,11,0,47
2,717,26,11,0,44
3,684,26,11,0,48
4,644,28,10,0,57
5,595,26,12,0,65
6,555,29,12,0,49
7,503,31,12,0,59
8,443,38,11,0,65
9,408,35,14,0,46
10,370,33,16,0,42
11,336,33,15,0,38
12,331,33,13,0,19
13,314,33,9,0,26
14,293,29,10,0,25
15,282,20,10,0,27
16,249,22,7,0,35
17,227,23,5,0,26
18,206,20,5,0,28
19,184,19,5,0,24
20,168,17,5,0,19
21,148,16,5,0,22
22,135,13,5,0,19
23,118,13,5,0,17
24,111,11,5,0,10
25,101,10,5,0,11
26,94,12,5,0,6
27,82,11,5,0,13
28,91,14,5,0,8
0,752,28,9,0,14
1,716,24,11,0,49
2,710,31,9,0,37
3,678,27,9,0,60
4,637,27,12,0,44
5,605,30,10,0,65
6,563,29,10,0,61
7,491,32,10,0,71
8,453,28,10,0,50
9,416,27,9,0,40
10,379,23,9,0,42
11,343,22,10,0,40
12,318,19,12,0,30
13,309,24,9,0,17
14,298,20,9,0,21
15,264,21,9,0,35
16,244,21,8,0,25
17,212,16,8,0,42
18,180,20,6,0,30
19,175,17,8,0,10
20,139,21,8,0,32
21,126,20,10,0,15
22,120,18,10,0,9
23,103,17,10,0,18
24,96,15,10,0,9
25,92,14,10,0,6
26,81,15,10,0,11
27,74,14,9,0,9
28,66,12,10,0,10
0,717,27,9,0,12
1,695,26,10,0,38
2,684,24,10,0,36
3,651,27,10,0,42
4,590,24,12,0,74
5,550,23,11,0,58
6,523,26,8,0,47
7,457,29,7,0,68
8,384,28,9,0,76
9,346,28,11,0,40
10,311,24,11,0,44
11,279,24,10,0,37
12,261,24,11,0,28
13,239,25,12,0,22
14,221,22,12,0,23
15,201,19,14,0,23
16,182,22,11,0,22
17,160,24,10,0,22
18,148,24,11,0,11
19,136,24,10,0,15
20,118,25,10,0,22
21,111,20,10,0,14
22,109,17,10,0,11
23,100,19,8,0,11
24,95,20,6,0,6
25,93,19,4,0,8
26,85,15,4,0,12
27,77,13,4,0,10
28,70,13,4,0,8
0,713,26,10,0,10
1,674,25,11,0,55
2,641,20,13,0,46
3,609,23,11,0,45
4,579,27,12,0,45
5,520,30,11,0,63
6,467,29,9,0,60
7,442,26,12,0,51
8,383,30,13,0,70
9,347,32,14,0,43
10,307,29,16,0,43
11,266,28,15,0,47
12,249,25,16,0,28
13,236,24,14,0,18
14,226,20,14,0,15
15,214,24,11,0,16
16,209,21,10,0,20
17,200,17,11,0,14
18,187,16,10,0,16
19,164,18,9,0,25
20,153,17,9,0,12
21,151,15,8,0,8
22,126,17,6,0,26
23,110,14,6,0,19
24,104,14,6,0,8
25,91,18,5,0,10
26,90,15,5,0,7
27,81,14,4,0,11
28,75,14,4,0,7
0,700,29,9,0,12
1,671,27,9,0,53
2,661,26,10,0,42
3,654,23,12,0,41
4,599,25,13,0,60
5,555,28,12,0,56
6,498,31,13,0,61
7,447,30,14,0,62
8,391,29,13,0,62
9,358,30,14,0,47
10,322,26,14,0,49
11,299,24,13,0,39
12,279,27,9,0,25
13,270,27,8,0,21
14,271,25,8,0,12
15,264,22,7,0,17
16,243,18,7,0,28
17,222,16,7,0,28
18,199,20,7,0,22
19,180,18,7,0,21
20,166,17,6,0,17
21,150,16,6,0,17
22,142,17,5,0,12
23,133,18,4,0,9
24,118,19,4,0,14
25,114,17,4,0,8
26,104,18,4,0,9
27,97,15,3,0,11
28,80,15,3,0,18
0,707,28,9,0,14
1,685,26,8,0,54
2,642,26,7,0,50
3,631,21,7,0,45
4,584,17,7,0,66
5,531,20,4,0,64
6,475,21,3,0,58
7,418,25,3,0,63
8,374,27,3,0,49
9,337,26,3,0,43
10,304,27,3,0,36
11,280,22,5,0,33
12,266,21,5,0,20
13,250,21,5,0,23
14,233,21,5,0,22
15,211,21,5,0,22
16,180,25,4,0,33
17,172,25,3,0,14
18,150,24,4,0,23
19,138,23,4,0,15
20,125,21,3,0,17
21,110,18,4,0,18
22,105,15,4,0,9
23,95,14,4,0,12
24,80,14,5,0,14
25,74,12,5,0,8
26,70,10,5,0,6
27,64,10,5,0,7
28,55,11,4,0,10
0,702,25,10,0,16
1,662,27,9,0,57
2,637,25,10,0,41
3,611,25,10,0,41
4,566,24,10,0,66
5,514,22,12,0,63
6,462,23,12,0,63
7,405,27,12,0,57
8,341,33,11,0,66
9,306,35,10,0,39
10,282,35,10,0,30
11,263,29,11,0,28
12,236,26,10,0,34
13,229,21,10,0,16
14,214,21,10,0,17
15,196,23,9,0,19
16,177,19,9,0,24
17,158,19,8,0,21
18,145,20,6,0,16
19,125,21,5,0,21
20,119,22,2,0,11
21,102,21,2,0,19
22,100,17,3,0,9
23,97,14,3,0,9
24,91,9,3,0,11
25,85,10,2,0,6
26,78,10,2,0,7
27,70,9,2,0,9
28,62,9,2,0,9
0,701,29,8,0,13
1,697,31,11,0,42
2,687,30,10,0,34
3,652,26,9,0,51
4,596,25,10,0,64
5,536,24,10,0,70
6,490,25,9,0,51
7,440,28,9,0,57
8,382,34,5,0,62
9,344,31,5,0,43
10,316,30,5,0,40
11,278,34,3,0,41
12,252,31,3,0,32
13,242,31,1,0,18
14,225,27,3,0,21
15,203,28,3,0,25
16,179,25,4,0,27
17,163,19,7,0,19
18,148,19,8,0,16
19,139,16,8,0,18
20,120,16,9,0,20
21,110,15,9,0,12
22,108,11,9,0,7
23,102,8,10,0,9
24,94,7,9,0,10
25,89,9,6,0,6
26,83,9,6,0,7
27,77,8,6,0,7
28,74,4,4,0,10
0,705,27,9,0,12
1,666,25,9,0,52
2,675,21,8,0,35
3,654,18,8,0,43
4,627,13,10,0,60
5,574,14,10,0,68
6,534,16,10,0,49
7,488,21,9,0,55
8,430,25,7,0,57
9,392,27,8,0,52
10,361,26,7,0,45
11,332,24,7,0,41
12,299,25,7,0,34
13,278,29,5,0,20
14,262,26,5,0,19
15,247,24,5,0,20
16,233,25,4,0,21
17,209,26,5,0,22
18,199,23,4,0,16
19,181,22,4,0,19
20,154,21,5,0,27
21,133,23,4,0,21
22,124,20,3,0,14
23,117,16,4,0,12
24,105,15,4,0,13
25,86,16,5,0,19
26,75,13,4,0,16
27,66,12,4,0,10
28,61,12,5,0,5
0,707,25,11,0,14
1,689,21,13,0,42
2,672,17,13,0,37
3,628,15,12,0,56
4,578,16,11,0,57
5,524,15,9,0,64
6,461,16,7,0,66
7,405,17,6,0,66
8,352,22,6,0,54
9,320,19,6,0,47
10,292,21,6,0,31
11,264,22,7,0,30
12,234,20,7,0,37
13,225,20,6,0,21
14,213,21,6,0,20
15,199,22,5,0,27
16,191,18,6,0,16
17,182,17,6,0,16
18,179,18,3,0,6
19,164,16,4,0,17
20,149,17,4,0,14
21,138,13,5,0,14
22,127,14,5,0,11
23,115,15,5,0,11
24,112,13,4,0,8
25,105,13,4,0,7
26,101,13,5,0,6
27,95,13,4,0,7
28,86,16,2,0,9
0,730,23,9,0,16
1,731,20,11,0,46
2,710,17,10,0,35
3,683,20,12,0,46
4,649,16,12,0,62
5,580,20,10,0,73
6,541,20,10,0,48
7,470,24,8,0,73
8,410,24,8,0,75
9,376,24,10,0,37
10,351,21,13,0,36
11,310,21,13,0,46
12,289,21,11,0,23
13,275,18,11,0,21
14,263,18,10,0,20
15,231,17,10,0,34
16,206,16,10,0,29
17,187,17,10,0,23
18,158,18,10,0,29
19,142,16,10,0,18
20,133,12,11,0,18
21,125,12,12,0,9
22,115,12,10,0,13
23,106,13,9,0,10
24,93,13,8,0,17
25,86,11,8,0,10
26,75,11,8,0,11
27,68,11,8,0,8
28,81,11,8,0,7
0,696,25,11,0,11
1,670,22,12,0,45
2,662,22,11,0,41
3,643,19,12,0,46
4,588,20,11,0,65
5,548,20,12,0,61
6,489,19,13,0,61
7,423,22,14,0,66
8,370,24,14,0,66
9,335,21,15,0,41
10,308,18,13,0,35
11,268,25,10,0,39
12,246,27,7,0,27
13,221,29,7,0,24
14,209,28,9,0,16
15,199,29,8,0,13
16,185,26,7,0,21
17,164,26,7,0,22
18,143,26,7,0,21
19,137,23,7,0,13
20,120,26,6,0,15
21,112,23,6,0,13
22,98,21,5,0,17
23,88,17,5,0,14
24,83,15,5,0,8
25,81,13,5,0,4
26,77,13,5,0,4
27,73,10,5,0,7
28,64,11,6,0,8
0,713,26,9,0,16
1,715,23,11,0,47
2,687,24,11,0,37
3,658,23,11,0,49
4,614,22,9,0,55
5,550,26,9,0,65
6,494,27,8,0,65
7,436,24,9,0,67
8,383,25,9,0,58
9,342,24,9,0,46
10,311,23,8,0,43
11,283,19,8,0,34
12,257,17,9,0,32
13,242,16,9,0,20
14,232,15,9,0,15
15,210,16,10,0,24
16,187,18,9,0,36
17,174,17,10,0,15
18,156,20,8,0,18
19,146,18,8,0,14
20,130,17,8,0,19
21,116,14,8,0,17
22,103,14,6,0,16
23,100,14,6,0,6
24,93,15,5,0,7
25,84,17,4,0,8
26,78,17,2,0,8
27,72,17,2,0,6
28,65,15,2,0,10
0,709,23,10,0,11
1,674,20,11,0,52
2,646,19,10,0,43
3,610,18,10,0,44
4,570,17,9,0,51
5,501,19,9,0,73
6,442,27,6,0,61
7,395,28,8,0,53
8,352,23,8,0,54
9,324,21,9,0,36
10,297,18,11,0,39
11,256,20,11,0,40
12,238,19,10,0,28
13,229,15,12,0,23
14,202,18,9,0,30
15,195,15,8,0,12
16,179,15,7,0,19
17,163,17,7,0,14
18,148,16,7,0,17
19,141,12,7,0,14
20,131,12,6,0,12
21,121,13,5,0,11
22,112,14,5,0,11
23,103,15,5,0,9
24,99,16,4,0,5
25,81,16,3,0,20
26,72,17,2,0,9
27,65,14,3,0,9
28,75,13,2,0,12
0,722,26,10,0,17
1,693,24,11,0,47
2,651,24,12,0,49
3,624,22,14,0,36
4,585,25,16,0,53
5,559,28,16,0,54
6,511,29,16,0,50
7,464,26,16,0,61
8,390,24,16,0,79
9,357,25,15,0,39
10,335,25,14,0,31
11,296,24,14,0,44
12,270,24,14,0,34
13,261,25,13,0,13
14,237,25,12,0,30
15,222,22,11,0,24
16,193,25,10,0,28
17,178,19,11,0,21
18,167,15,10,0,19
19,159,17,7,0,13
20,145,18,8,0,14
21,133,18,8,0,14
22,126,15,9,0,11
23,119,15,8,0,10
24,114,13,8,0,8
25,100,17,5,0,13
26,94,15,5,0,8
27,86,15,4,0,9
28,82,13,4,0,7
0,710,23,9,0,10
1,681,26,8,0,58
2,681,25,9,0,45
3,649,29,10,0,51
4,606,31,8,0,53
5,550,30,8,0,59
6,513,29,8,0,48
7,456,26,9,0,61
8,402,24,8,0,61
9,366,22,8,0,43
10,334,24,5,0,39
11,307,23,4,0,30
12,277,23,3,0,35
13,247,24,4,0,30
14,229,25,5,0,19
15,217,23,4,0,17
16,190,24,5,0,25
17,154,22,5,0,39
18,135,20,4,0,22
19,113,25,2,0,21
20,102,24,1,0,13
21,90,18,2,0,17
22,82,14,2,0,13
23,75,12,2,0,9
24,64,13,2,0,10
25,61,13,1,0,5
26,55,11,1,0,9
27,54,9,1,0,3
28,47,6,1,0,11
0,709,31,7,0,17
1,687,32,9,0,51
2,664,29,10,0,38
3,656,28,8,0,49
4,620,26,10,0,53
5,574,24,11,0,63
6,519,25,10,0,69
7,456,26,10,0,77
8,417,28,9,0,59
9,409,26,9,0,31
10,377,22,9,0,42
11,358,27,8,0,28
12,333,26,8,0,32
13,317,21,9,0,27
14,296,18,9,0,24
15,281,18,9,0,19
16,256,17,9,0,26
17,243,16,9,0,18
18,217,17,8,0,26
19,197,14,8,0,23
20,177,12,7,0,24
21,158,12,7,0,19
22,139,15,7,0,17
23,125,14,7,0,16
24,103,12,7,0,26
25,88,12,6,0,16
26,76,14,3,0,13
27,71,13,3,0,9
28,64,13,2,0,9
0,740,23,9,0,8
1,710,27,9,0,48
2,685,25,8,0,41
3,640,23,8,0,55
4,598,26,7,0,63
5,567,24,8,0,58
6,513,22,8,0,62
7,451,29,7,0,67
8,405,25,7,0,62
9,381,24,6,0,46
10,347,21,8,0,37
11,330,18,8,0,22
12,302,17,8,0,34
13,300,17,8,0,19
14,277,19,7,0,26
15,254,15,8,0,29
16,226,14,9,0,31
17,218,14,9,0,13
18,199,16,9,0,21
19,182,18,8,0,17
20,166,19,7,0,17
21,145,19,7,0,23
22,132,16,8,0,16
23,115,15,8,0,18
24,95,16,6,0,21
25,88,13,8,0,8
26,83,11,7,0,8
27,71,12,7,0,11
28,61,13,6,0,11
0,715,27,7,0,13
1,694,25,8,0,39
2,657,24,8,0,51
3,631,27,9,0,43
4,594,27,10,0,67
5,546,31,8,0,64
6,508,31,6,0,48
7,476,31,6,0,61
8,412,28,5,0,68
9,385,27,4,0,45
10,351,29,4,0,34
11,314,23,6,0,42
12,295,26,5,0,24
13,280,24,4,0,21
14,258,20,5,0,26
15,230,17,6,0,31
16,224,12,6,0,15
17,208,9,6,0,19
18,189,10,6,0,20
19,168,12,4,0,23
20,150,11,4,0,19
21,138,12,4,0,12
22,116,12,4,0,24
23,105,10,4,0,13
24,88,10,4,0,17
25,77,10,4,0,12
26,65,12,3,0,11
27,60,12,2,0,6
28,54,13,2,0,6
0,712,29,9,0,9
1,687,24,10,0,45
