day,home,inpatient_ward,intensive_care_unit,death,recovered
21,145,22,4,0,21
22,131,24,3,0,15
23,117,18,5,0,19
24,106,16,6,0,16
25,102,12,6,0,8
26,97,13,4,0,7
27,88,11,4,0,11
28,77,10,4,0,13
0,744,26,12,0,20
1,739,24,15,0,45
2,695,29,14,0,48
3,668,36,12,0,51
4,635,40,11,0,44
5,596,38,13,0,56
6,543,39,13,0,65
7,488,39,12,0,61
8,464,38,13,0,57
9,406,32,16,0,71
10,382,24,19,0,43
11,356,22,18,0,41
12,324,19,17,0,41
13,304,19,17,0,29
14,297,20,16,0,14
15,284,17,17,0,19
16,254,23,16,0,30
17,240,25,15,0,15
18,233,23,14,0,14
19,221,22,14,0,15
20,207,21,11,0,19
21,188,18,12,0,21
22,176,17,13,0,14
23,159,17,11,0,23
24,142,16,11,0,19
25,125,18,10,0,20
26,117,17,10,0,9
27,100,17,9,0,20
28,94,16,8,0,9
0,765,26,10,0,16
1,739,24,10,0,42
2,709,26,10,0,51
3,683,25,11,0,53
4,632,28,11,0,57
5,569,29,12,0,66
6,512,29,12,0,63
7,459,27,14,0,67
8,407,22,15,0,62
9,356,19,17,0,58
10,329,17,16,0,36
11,309,21,13,0,35
12,286,21,13,0,31
13,265,23,12,0,24
14,251,22,12,0,19
15,226,20,13,0,31
16,204,24,11,0,22
17,190,28,10,0,15
18,165,28,9,0,26
19,156,23,9,0,14
20,143,22,9,0,16
21,134,19,8,0,14
22,120,18,7,0,17
23,112,16,7,0,10
24,104,16,6,0,9
25,99,16,5,0,6
26,88,14,5,0,13
27,82,13,4,0,11
28,68,19,3,0,10
0,796,24,11,0,18
1,774,20,12,0,47
2,737,18,12,0,48
3,693,19,12,0,59
4,651,20,11,0,64
5,607,21,12,0,56
6,558,19,11,0,57
7,500,22,11,0,71
8,439,22,10,0,71
9,387,20,8,0,65
10,354,16,8,0,48
11,318,14,6,0,43
12,293,18,5,0,25
13,289,14,6,0,17
14,284,13,7,0,18
15,252,14,7,0,31
16,222,18,4,0,30
17,208,18,4,0,17
18,198,16,4,0,16
19,175,18,4,0,22
20,155,18,4,0,23
21,137,19,4,0,17
22,123,16,3,0,20
23,109,14,3,0,16
24,99,12,3,0,12
25,87,13,3,0,12
26,77,13,3,0,10
27,69,11,5,0,8
28,61,13,4,0,8
0,748,24,13,0,10
1,758,26,12,0,43
2,723,28,10,0,56
3,695,27,10,0,57
4,676,29,10,0,54
5,628,32,10,0,57
6,596,32,9,0,66
7,556,34,9,0,47
8,513,33,8,0,64
9,462,29,8,0,62
10,426,30,8,0,43
11,392,32,7,0,46
12,368,29,8,0,31
13,346,30,8,0,28
14,332,28,8,0,17
15,310,27,8,0,24
16,289,22,9,0,26
17,262,22,8,0,28
18,235,21,8,0,32
19,204,20,8,0,33
20,182,17,9,0,27
21,162,15,9,0,25
22,146,14,10,0,18
23,126,11,10,0,24
24,115,11,9,0,15
25,98,13,9,0,16
26,89,9,9,0,13
27,76,8,9,0,14
28,67,10,7,0,10
0,750,26,10,0,11
1,718,27,9,0,54
2,704,25,9,0,55
3,680,27,8,0,44
4,650,24,8,0,57
5,595,23,10,0,67
6,538,22,10,0,68
7,502,20,12,0,66
8,433,25,12,0,70
9,384,24,14,0,56
10,373,21,15,0,32
11,345,20,16,0,34
12,312,22,16,0,35
13,287,23,15,0,27
14,279,21,15,0,13
15,271,25,15,0,13
16,254,24,13,0,20
17,219,30,11,0,31
18,210,30,10,0,21
19,195,26,11,0,19
20,176,25,10,0,21
21,160,22,10,0,20
22,140,24,8,0,21
23,127,21,7,0,18
24,119,22,7,0,9
25,102,20,7,0,19
26,93,19,7,0,11
27,88,19,5,0,8
28,85,18,4,0,6
0,767,23,12,0,9
1,777,25,11,0,49
2,731,24,9,0,66
3,711,26,8,0,47
4,665,30,8,0,54
5,612,27,8,0,61
6,554,26,9,0,67
7,503,26,8,0,72
8,466,27,9,0,51
9,407,31,9,0,59
10,378,31,7,0,35
11,340,31,7,0,40
12,316,26,6,0,32
13,303,25,6,0,17
14,282,24,6,0,28
15,259,20,6,0,29
16,231,23,4,0,32
17,202,21,4,0,32
18,180,20,5,0,23
19,162,19,6,0,19
20,149,19,3,0,17
21,135,16,4,0,18
22,109,16,4,0,27
23,100,14,3,0,13
24,87,12,3,0,17
25,81,11,4,0,6
26,75,9,4,0,9
27,72,7,5,0,4
28,87,8,5,0,4
0,771,27,10,0,13
1,755,27,8,0,52
2,715,27,9,0,59
3,691,26,10,0,47
4,659,24,11,0,50
5,622,25,12,0,52
6,575,26,13,0,60
7,529,21,14,0,57
8,473,23,13,0,75
9,424,30,9,0,58
10,386,26,10,0,50
11,350,25,8,0,44
12,329,25,8,0,25
13,314,27,8,0,17
14,301,26,9,0,15
15,278,24,11,0,31
16,256,24,10,0,26
17,233,23,12,0,25
18,208,24,11,0,28
19,187,19,11,0,27
20,175,18,11,0,17
21,155,19,10,0,21
22,146,15,11,0,14
23,120,17,9,0,26
24,111,16,8,0,11
25,99,15,6,0,15
26,91,15,5,0,9
27,87,12,5,0,7
28,83,13,4,0,5
0,780,27,12,0,14
1,759,26,12,0,51
2,730,28,11,0,68
3,712,29,9,0,37
4,682,29,8,0,56
5,651,32,9,0,60
6,606,31,10,0,62
7,567,27,12,0,49
8,495,29,11,0,72
9,447,32,10,0,56
10,408,32,9,0,49
11,379,28,10,0,37
12,359,27,10,0,28
13,339,26,11,0,22
14,320,24,12,0,24
15,278,24,12,0,45
16,248,23,13,0,30
17,224,24,12,0,28
18,199,20,12,0,32
19,181,18,11,0,21
20,165,15,10,0,21
21,147,10,11,0,22
22,127,14,8,0,21
23,106,18,5,0,21
24,87,16,5,0,21
25,87,13,5,0,6
26,78,10,5,0,12
27,71,10,4,0,8
28,99,8,4,0,5
0,751,27,11,0,13
1,725,27,13,0,46
2,681,28,13,0,53
3,640,30,12,0,50
4,630,28,13,0,56
5,596,31,12,0,55
6,545,32,14,0,61
7,497,34,15,0,53
8,445,34,17,0,61
9,410,30,16,0,59
10,375,25,17,0,46
11,364,29,17,0,31
12,341,28,14,0,34
13,316,28,14,0,28
14,289,28,14,0,28
15,274,29,12,0,19
16,268,26,11,0,17
17,250,26,10,0,23
18,235,26,10,0,19
19,207,31,7,0,28
20,186,31,7,0,24
21,174,28,8,0,17
22,162,27,10,0,11
23,146,25,9,0,19
24,131,19,10,0,20
25,123,17,9,0,11
26,114,13,10,0,13
27,97,14,10,0,16
28,89,14,10,0,9
0,793,27,10,0,12
1,763,26,13,0,52
2,740,32,11,0,51
3,714,34,11,0,53
4,682,33,10,0,53
5,629,32,10,0,60
6,569,33,9,0,64
7,516,31,9,0,66
8,466,31,8,0,66
9,402,30,9,0,69
10,364,27,7,0,47
11,334,25,8,0,34
12,311,25,7,0,27
13,295,23,6,0,20
14,287,23,6,0,15
15,257,25,5,0,33
16,227,27,5,0,31
17,199,27,5,0,32
18,168,26,5,0,34
19,147,26,4,0,22
20,139,23,4,0,12
21,124,23,5,0,14
22,110,21,6,0,16
23,108,17,6,0,9
24,100,17,5,0,12
25,90,15,5,0,12
26,80,15,6,0,9
27,76,13,6,0,7
28,69,13,5,0,9
0,761,28,10,0,7
1,727,24,12,0,48
2,689,33,10,0,63
3,654,36,11,0,49
4,605,39,11,0,51
5,564,41,12,0,57
6,512,41,15,0,62
7,456,40,15,0,63
8,406,32,18,0,70
9,359,35,17,0,52
10,329,35,15,0,46
11,296,30,15,0,43
12,275,29,15,0,32
13,264,31,11,0,15
14,253,26,11,0,18
15,239,25,10,0,24
16,232,21,9,0,14
17,220,18,7,0,19
18,204,15,7,0,26
19,189,13,7,0,20
20,182,11,7,0,13
21,163,11,8,0,20
22,155,11,6,0,10
23,141,11,5,0,15
24,132,9,4,0,14
25,114,8,4,0,22
26,105,11,3,0,8
27,96,13,3,0,8
28,93,11,3,0,6
0,746,26,10,0,11
1,713,26,11,0,46
2,692,28,9,0,56
3,672,27,8,0,38
4,647,27,7,0,57
5,584,31,9,0,66
6,526,29,10,0,64
7,466,31,9,0,65
8,411,30,8,0,68
9,365,34,6,0,58
10,323,35,6,0,49
11,289,35,7,0,37
12,255,30,8,0,44
13,251,23,6,0,21
14,245,21,5,0,11
15,235,21,4,0,13
16,226,16,6,0,14
17,205,18,6,0,27
18,201,16,6,0,16
19,180,17,6,0,20
20,165,15,7,0,17
21,150,12,9,0,16
22,140,12,7,0,13
23,133,12,7,0,12
24,117,10,8,0,17
25,105,10,7,0,14
26,101,9,8,0,7
27,91,10,9,0,8
28,80,8,8,0,15
0,761,25,10,0,21
1,731,26,10,0,47
2,692,27,10,0,53
3,645,23,12,0,58
4,631,22,13,0,45
5,594,22,15,0,57
6,536,24,15,0,60
7,487,25,15,0,61
8,426,28,14,0,66
9,374,32,13,0,62
10,334,31,13,0,45
11,298,31,15,0,38
12,280,29,13,0,27
13,263,32,15,0,16
14,259,25,18,0,9
15,230,20,18,0,34
16,205,21,17,0,29
17,193,19,16,0,18
18,172,17,17,0,23
19,146,16,18,0,26
20,132,18,15,0,15
21,117,18,14,0,16
22,105,17,14,0,14
23,98,19,11,0,13
24,84,16,10,0,18
25,78,15,10,0,9
26,74,14,9,0,7
27,65,16,8,0,8
28,61,17,7,0,5
0,777,29,9,0,5
1,751,29,10,0,50
2,712,30,12,0,58
3,665,29,13,0,49
4,640,25,15,0,56
5,605,24,14,0,48
6,561,26,16,0,64
7,515,26,15,0,60
8,442,33,14,0,74
9,385,33,15,0,61
10,360,31,15,0,34
11,331,28,15,0,41
12,300,29,15,0,36
13,272,28,15,0,31
14,265,24,14,0,15
15,248,23,14,0,23
16,220,25,14,0,27
17,201,25,13,0,20
18,188,27,13,0,14
19,169,26,12,0,22
20,163,20,14,0,14
21,141,20,13,0,24
22,127,21,11,0,15
23,113,19,12,0,15
24,97,18,12,0,17
25,84,18,10,0,15
26,79,17,10,0,8
27,68,15,10,0,14
28,60,22,7,0,5
0,752,23,12,0,9
1,714,22,15,0,49
2,675,24,14,0,57
3,622,25,13,0,56
4,599,21,11,0,46
5,559,23,11,0,52
6,505,28,11,0,65
7,445,27,10,0,68
8,381,29,13,0,67
9,326,28,13,0,64
10,295,25,12,0,39
11,249,28,11,0,45
12,227,28,10,0,33
13,205,26,11,0,24
14,196,28,9,0,11
15,187,28,9,0,14
16,189,28,8,0,12
17,177,21,9,0,18
18,165,22,9,0,11
19,144,24,8,0,22
20,131,23,7,0,15
21,122,23,5,0,12
22,109,20,6,0,15
23,98,19,7,0,11
24,92,19,7,0,7
25,86,17,7,0,8
26,79,13,8,0,10
27,64,14,8,0,14
28,61,14,9,0,3
0,776,27,9,0,14
1,796,30,9,0,45
2,761,29,10,0,64
3,732,27,11,0,48
4,680,25,10,0,71
5,629,25,10,0,64
6,573,24,12,0,65
7,523,25,11,0,52
8,489,25,12,0,44
9,443,26,12,0,56
10,411,29,11,0,36
11,363,31,13,0,49
12,343,34,11,0,28
13,328,30,12,0,23
14,317,32,8,0,16
15,281,30,9,0,37
16,249,32,8,0,35
17,211,33,8,0,40
18,184,29,8,0,32
19,161,26,9,0,25
20,155,22,10,0,14
21,145,23,9,0,20
22,128,25,7,0,18
23,117,23,8,0,15
24,105,19,9,0,15
25,99,18,9,0,7
26,94,16,9,0,7
27,92,14,9,0,6
28,85,16,7,0,8
0,784,27,11,0,12
1,794,26,15,0,51
2,773,25,15,0,61
3,759,26,13,0,50
4,719,26,13,0,57
5,667,32,13,0,54
6,629,30,15,0,46
7,573,35,14,0,69
8,506,44,12,0,64
9,448,45,9,0,70
10,426,46,11,0,31
11,400,45,11,0,32
12,375,42,11,0,34
13,385,36,10,0,22
14,374,32,12,0,15
15,343,31,11,0,36
16,307,30,10,0,40
17,276,32,8,0,36
18,236,33,11,0,36
19,215,32,11,0,22
20,202,26,10,0,25
21,189,27,9,0,18
22,172,25,8,0,20
23,165,23,8,0,10
24,151,20,7,0,18
25,138,19,7,0,15
26,135,14,7,0,8
27,122,12,6,0,16
28,108,9,7,0,17
0,759,27,8,0,12
1,744,29,10,0,43
2,711,23,13,0,58
3,693,25,12,0,44
4,639,27,11,0,61
5,590,32,11,0,58
6,542,31,11,0,54
7,491,32,9,0,68
8,432,32,12,0,68
9,367,30,12,0,73
10,334,30,11,0,41
11,304,27,10,0,43
12,277,22,13,0,30
13,260,22,12,0,20
14,251,22,12,0,11
15,241,22,13,0,15
16,225,19,13,0,21
17,203,16,12,0,28
18,177,18,11,0,28
19,162,16,11,0,19
20,147,14,12,0,19
21,132,12,12,0,18
22,118,13,12,0,14
23,104,12,11,0,16
24,95,12,10,0,11
25,88,14,8,0,8
26,78,14,8,0,10
27,73,13,9,0,5
28,88,11,8,0,12
0,751,24,10,0,15
1,733,27,10,0,51
2,702,30,9,0,61
3,668,30,8,0,51
4,621,30,9,0,59
5,576,30,13,0,48
6,516,31,12,0,68
7,463,30,13,0,68
8,413,30,14,0,56
9,355,31,14,0,61
10,319,31,15,0,46
11,284,28,15,0,43
12,263,29,15,0,27
13,252,27,15,0,17
14,238,26,15,0,17
15,218,26,17,0,23
16,197,26,17,0,21
17,177,25,16,0,25
18,157,28,14,0,22
19,139,30,13,0,19
20,136,27,13,0,7
21,118,30,12,0,16
22,114,27,12,0,9
23,108,25,11,0,9
24,100,25,8,0,12
25,89,27,6,0,11
26,90,23,5,0,6
27,78,21,4,0,15
28,74,18,3,0,9
0,773,26,11,0,25
1,751,26,11,0,40
2,709,26,12,0,58
3,665,24,13,0,55
4,604,24,13,0,71
5,555,25,15,0,59
6,541,24,13,0,49
7,493,25,14,0,58
8,452,26,15,0,51
9,398,26,15,0,71
10,364,30,14,0,41
11,322,33,12,0,45
12,295,31,12,0,33
13,273,31,15,0,21
14,256,31,15,0,21
15,251,31,14,0,29
16,234,30,14,0,26
17,221,28,13,0,18
18,211,27,14,0,11
19,203,23,14,0,13
20,182,23,14,0,22
21,165,23,12,0,21
22,164,20,13,0,14
23,145,20,13,0,19
24,135,19,12,0,13
25,127,18,11,0,14
26,121,17,10,0,9
27,111,17,8,0,12
28,106,17,8,0,6
0,816,29,9,0,8
1,776,30,9,0,49
2,727,29,11,0,58
3,681,29,10,0,64
4,648,24,11,0,57
5,616,23,9,0,49
6,573,22,12,0,67
7,518,24,13,0,60
8,461,24,14,0,68
9,395,23,14,0,67
10,367,20,13,0,45
11,336,25,11,0,31
12,321,23,11,0,23
13,302,22,14,0,22
14,283,22,14,0,24
15,242,28,12,0,44
16,240,25,11,0,26
17,232,23,9,0,21
18,224,21,9,0,13
19,213,17,10,0,14
20,196,15,10,0,19
21,169,17,10,0,28
22,149,18,9,0,20
23,140,15,9,0,12
24,129,15,8,0,12
25,113,14,8,0,18
26,110,11,8,0,7
27,104,10,8,0,7
28,97,12,8,0,6
0,758,25,12,0,12
1,747,28,14,0,43
2,706,27,13,0,55
3,662,31,13,0,58
4,620,33,13,0,55
5,574,35,12,0,61
6,555,37,14,0,59
7,516,37,15,0,52
8,462,35,18,0,62
9,408,33,20,0,64
10,383,31,20,0,41
11,344,31,21,0,40
12,322,31,19,0,37
13,308,31,20,0,14
14,296,28,18,0,19
15,272,28,18,0,28
16,249,25,16,0,30
17,231,26,14,0,22
18,217,23,14,0,18
19,205,19,14,0,18
20,189,20,14,0,19
21,162,21,12,0,29
22,145,19,11,0,20
23,125,19,11,0,21
24,115,18,10,0,12
25,108,17,10,0,11
26,101,16,8,0,11
27,93,14,8,0,10
28,82,15,7,0,12
0,762,27,9,0,13
1,744,26,10,0,43
2,706,27,11,0,50
3,675,23,12,0,46
4,638,27,11,0,55
5,585,27,9,0,62
6,529,32,6,0,61
7,469,34,5,0,71
8,413,35,5,0,59
9,348,40,4,0,62
10,317,34,5,0,49
11,291,34,5,0,28
12,269,34,6,0,32
13,250,33,6,0,25
14,240,25,6,0,23
15,225,26,6,0,19
16,210,23,6,0,22
17,192,23,5,0,22
18,170,22,5,0,27
19,156,22,4,0,18
20,150,20,4,0,11
21,137,19,4,0,14
22,130,19,3,0,8
23,125,19,3,0,6
24,117,15,5,0,10
25,104,10,4,0,20
26,96,11,4,0,7
27,84,12,5,0,10
28,82,9,5,0,6
0,780,27,9,0,11
1,761,24,10,0,49
2,737,26,12,0,47
3,719,23,15,0,43
4,672,23,16,0,59
5,642,23,15,0,61
6,587,29,15,0,63
7,539,31,15,0,52
8,473,35,15,0,68
9,411,38,18,0,65
10,364,39,22,0,47
11,341,40,21,0,30
12,314,40,23,0,28
13,295,41,23,0,19
14,269,38,23,0,32
15,246,38,22,0,29
16,229,36,22,0,21
17,216,35,21,0,22
18,185,35,19,0,35
19,170,31,18,0,22
20,150,25,20,0,27
21,133,25,17,0,24
22,127,23,16,0,9
23,124,22,14,0,12
24,111,25,11,0,14
25,104,24,11,0,8
26,99,23,11,0,6
27,88,23,9,0,13
28,87,21,8,0,5
0,764,27,8,0,13
1,737,27,7,0,58
2,684,25,7,0,74
3,671,21,10,0,38
4,630,21,12,0,50
5,583,23,10,0,60
6,513,28,10,0,73
7,444,29,10,0,69
8,393,34,12,0,49
9,315,34,12,0,87
10,287,34,12,0,30
11,262,34,12,0,30
12,239,35,11,0,30
13,233,31,11,0,15
14,227,26,11,0,14
15,212,28,9,0,23
16,185,26,10,0,29
17,170,24,10,0,18
18,156,23,12,0,14
19,141,20,12,0,18
20,130,19,12,0,13
21,126,19,11,0,6
22,113,20,10,0,13
23,107,20,9,0,9
24,98,19,9,0,10
25,86,17,10,0,13
26,77,16,10,0,10
27,72,14,10,0,7
28,65,16,8,0,8
0,765,26,10,0,12
1,748,26,11,0,36
2,699,26,14,0,64
3,689,23,16,0,51
4,642,28,16,0,57
5,616,29,17,0,50
6,567,31,17,0,52
7,508,37,13,0,66
8,446,36,13,0,65
9,411,27,13,0,65
10,381,27,12,0,43
11,344,31,12,0,38
12,322,30,11,0,32
13,299,27,11,0,32
14,287,22,12,0,17
15,275,22,12,0,18
16,254,21,12,0,22
17,239,19,13,0,18
18,202,16,14,0,40
19,178,14,14,0,26
20,156,10,16,0,25
21,140,12,13,0,17
22,128,13,11,0,13
23,118,14,9,0,12
24,103,15,8,0,19
25,91,13,7,0,17
26,78,11,8,0,14
27,70,10,7,0,11
28,62,8,7,0,11
0,764,27,11,0,9
1,742,26,13,0,58
2,722,28,11,0,45
3,708,30,13,0,46
4,671,31,12,0,49
5,634,34,11,0,58
6,579,35,13,0,65
7,520,36,12,0,69
8,476,32,10,0,70
9,426,30,10,0,66
10,392,30,11,0,39
11,374,24,11,0,31
12,341,26,11,0,36
13,318,24,11,0,30
14,307,20,12,0,23
15,286,21,11,0,25
16,262,21,11,0,28
17,249,17,13,0,22
18,229,22,11,0,19
19,208,24,10,0,21
20,186,26,9,0,26
21,170,26,8,0,18
22,153,25,8,0,20
23,129,26,7,0,25
24,121,22,6,0,14
25,115,18,5,0,11
26,102,16,6,0,14
27,98,12,7,0,7
28,107,12,8,0,12
0,746,26,9,0,16
1,713,28,8,0,48
2,676,28,9,0,58
3,645,35,9,0,49
4,618,29,11,0,48
5,565,24,14,0,59
6,496,28,13,0,72
7,445,28,12,0,59
8,398,34,9,0,52
9,341,33,10,0,68
10,305,34,9,0,42
11,274,34,7,0,39
12,252,33,6,0,30
13,233,33,8,0,24
14,220,31,9,0,15
15,216,27,10,0,11
16,194,24,11,0,26
17,177,25,11,0,19
18,159,25,10,0,25
19,153,19,9,0,13
20,143,20,9,0,14
21,143,18,8,0,8
22,129,17,8,0,16
23,121,16,7,0,10
24,113,13,6,0,13
25,101,13,5,0,15
26,96,13,5,0,6
27,93,11,6,0,4
28,81,11,6,0,13
0,793,22,12,0,10
1,770,25,10,0,44
2,712,26,10,0,64
3,678,28,10,0,50
4,647,30,9,0,48
5,589,32,8,0,62
6,535,32,9,0,68
7,490,29,9,0,60
8,433,32,7,0,70
9,378,30,8,0,62
10,339,29,9,0,47
11,316,27,9,0,33
12,294,27,6,0,28
13,278,27,6,0,23
14,263,27,6,0,18
15,243,26,6,0,29
16,221,24,6,0,26
17,208,25,6,0,15
18,192,22,5,0,22
19,178,21,4,0,17
20,167,19,4,0,16
21,157,17,3,0,14
22,130,20,4,0,24
23,122,16,5,0,11
24,108,18,3,0,14
25,110,17,4,0,6
26,97,14,4,0,16
27,85,14,4,0,12
28,97,16,3,0,6
0,748,27,9,0,11
1,726,22,11,0,52
2,695,21,12,0,60
3,665,25,12,0,52
4,619,26,14,0,64
5,582,26,15,0,52
6,541,21,19,0,58
7,494,23,19,0,62
8,443,24,17,0,70
9,387,24,19,0,69
10,356,24,17,0,37
11,338,23,16,0,32
12,306,18,17,0,41
13,299,15,16,0,24
14,286,19,12,0,16
15,280,20,12,0,14
16,256,19,12,0,25
17,233,18,11,0,26
18,216,19,9,0,20
19,197,18,8,0,23
20,184,20,7,0,13
21,163,19,8,0,23
22,149,19,7,0,15
23,129,20,8,0,18
24,115,17,8,0,22
25,99,15,7,0,19
26,90,13,6,0,12
27,77,13,6,0,13
28,90,13,6,0,8
0,761,23,12,0,15
1,745,24,13,0,47
2,710,20,14,0,76
3,677,22,14,0,43
4,642,25,14,0,57
5,598,23,13,0,62
6,540,32,9,0,63
7,483,33,8,0,67
8,448,30,8,0,65
9,402,32,7,0,58
10,370,28,9,0,40
11,345,25,8,0,30
12,320,24,9,0,34
13,306,24,7,0,22
14,302,23,7,0,15
15,285,26,6,0,21
16,267,25,6,0,28
17,242,24,6,0,29
18,222,21,7,0,24
19,201,22,7,0,24
20,182,21,7,0,20
21,175,18,7,0,16
22,165,19,7,0,14
23,150,16,7,0,19
24,137,12,8,0,17
25,125,15,6,0,12
26,109,17,5,0,15
27,104,15,5,0,7
28,112,15,4,0,12
0,811,26,10,0,9
1,794,25,12,0,38
2,744,21,13,0,70
3,695,20,14,0,56
4,668,20,14,0,45
5,625,22,13,0,52
6,561,25,13,0,68
7,503,22,16,0,65
8,444,26,17,0,60
9,391,30,18,0,50
10,360,30,17,0,50
11,327,29,15,0,38
12,301,31,14,0,31
13,284,31,13,0,18
14,261,32,12,0,24
15,227,31,12,0,36
16,206,29,10,0,28
17,188,28,11,0,20
18,169,26,11,0,23
19,152,24,10,0,21
20,142,23,9,0,14
21,134,21,10,0,9
22,118,24,7,0,16
23,108,24,6,0,13
24,99,27,3,0,9
25,91,21,3,0,14
26,91,19,1,0,5
27,80,18,1,0,12
28,70,19,1,0,10
0,761,24,12,0,14
1,729,22,12,0,44
2,687,21,12,0,56
3,653,22,13,0,46
4,626,23,13,0,51
5,580,24,14,0,65
6,532,33,15,0,59
7,478,33,14,0,66
8,418,32,15,0,63
9,378,38,16,0,59
10,343,36,15,0,47
11,312,32,17,0,36
12,282,34,13,0,37
13,283,36,11,0,21
14,281,36,8,0,16
15,276,29,8,0,16
16,265,24,11,0,15
17,253,24,10,0,19
18,233,29,7,0,19
19,220,29,7,0,15
20,197,26,5,0,28
21,172,25,4,0,28
22,166,21,5,0,9
23,159,17,5,0,11
24,140,17,4,0,21
25,128,17,4,0,13
26,124,13,5,0,7
27,106,13,5,0,18
28,91,13,6,0,15
0,763,26,11,0,16
1,761,25,13,0,42
2,705,28,14,0,58
3,648,28,13,0,67
4,620,25,12,0,47
5,579,26,13,0,54
6,523,30,11,0,65
7,456,32,14,0,75
8,419,27,14,0,66
9,373,29,11,0,54
10,365,25,11,0,40
11,336,26,8,0,34
12,331,23,7,0,28
13,310,21,7,0,23
14,286,22,5,0,27
15,262,26,4,0,21
16,238,21,5,0,29
17,225,21,5,0,16
18,224,19,5,0,10
19,208,16,5,0,22
20,192,16,5,0,17
21,180,15,5,0,15
22,164,15,4,0,18
23,143,12,6,0,24
24,135,12,6,0,9
25,113,14,6,0,20
26,95,15,6,0,18
27,74,14,4,0,25
28,85,15,4,0,8
0,765,24,10,0,12
1,731,21,12,0,46
2,687,27,13,0,61
3,653,28,12,0,48
4,608,28,12,0,62
5,566,28,12,0,54
6,521,22,15,0,53
7,453,26,15,0,72
8,405,25,16,0,57
9,339,29,15,0,67
10,318,24,17,0,39
11,292,22,17,0,30
12,253,21,18,0,44
13,247,18,15,0,25
14,232,13,17,0,20
15,207,14,18,0,25
16,191,15,17,0,19
17,173,18,14,0,21
18,158,18,13,0,17
19,144,16,13,0,18
20,128,16,12,0,18
21,122,15,12,0,8
22,117,17,10,0,9
23,107,20,6,0,11
24,98,21,5,0,9
25,78,22,4,0,20
26,73,21,4,0,6
27,65,21,4,0,8
28,61,20,4,0,6
0,756,24,9,0,13
1,733,26,10,0,42
