day,home,inpatient_ward,intensive_care_unit,death,recovered
20,28,7,3,0,7
21,24,6,3,0,5
22,20,6,3,0,4
23,18,4,3,0,4
24,16,4,4,0,1
25,16,3,4,0,1
26,15,3,4,0,1
27,13,3,4,0,2
0,239,22,3,0,4
1,230,18,3,0,16
2,222,17,4,0,10
3,209,15,4,0,18
4,186,14,5,0,26
5,170,11,4,0,22
6,149,9,4,0,23
7,139,7,4,0,15
8,132,7,4,0,10
9,117,8,4,0,15
10,110,8,4,0,8
11,99,9,4,0,10
12,84,9,4,0,15
13,77,7,4,0,10
14,77,6,3,0,3
15,72,6,3,0,7
16,61,8,3,0,10
17,56,7,4,0,5
18,51,6,4,0,7
19,45,6,4,0,6
20,41,6,4,0,4
21,37,6,4,0,4
22,34,5,4,0,4
23,29,7,2,0,5
24,25,7,2,0,4
25,21,7,1,0,5
26,19,7,1,0,2
27,19,5,1,0,2
0,230,19,3,0,9
1,218,19,3,0,14
2,209,17,3,1,13
3,198,15,4,0,17
4,184,16,4,0,15
5,160,15,4,0,26
6,145,13,3,0,18
7,131,11,3,0,16
8,119,12,3,0,12
9,114,8,4,0,12
10,103,8,3,0,12
11,91,8,3,0,12
12,78,9,4,0,11
13,67,10,3,0,11
14,63,7,3,0,7
15,55,8,3,0,7
16,42,8,3,0,13
17,37,10,2,0,4
18,32,10,2,0,5
19,32,10,1,0,1
20,26,10,1,0,6
21,24,10,1,0,2
22,23,7,2,0,3
23,22,6,2,0,2
24,22,5,1,1,1
25,20,5,1,0,2
26,18,4,2,0,2
27,18,4,2,0,0
0,238,18,4,1,3
1,222,16,5,0,18
2,206,15,6,0,18
3,184,15,5,0,26
4,170,15,5,0,17
5,153,13,7,0,22
6,142,10,7,0,14
7,135,6,7,1,12
8,122,7,6,0,15
9,116,6,5,1,8
10,106,7,4,0,12
11,89,7,4,0,17
12,79,7,3,0,11
13,70,7,2,0,11
14,65,8,2,0,6
15,56,7,2,0,10
16,57,3,2,0,3
17,54,3,2,0,3
18,47,3,2,0,7
19,46,3,2,0,1
20,37,3,2,0,9
21,29,4,0,0,9
22,26,4,0,0,3
23,22,4,0,0,4
24,20,3,0,0,3
25,19,4,0,0,0
26,16,4,0,0,3
27,14,4,0,0,2
0,242,20,3,1,6
1,235,18,3,0,11
2,226,16,3,0,14
3,206,15,3,0,24
4,188,13,3,0,23
5,161,14,3,0,27
6,149,12,3,1,14
7,138,11,3,0,14
8,129,9,3,0,12
9,126,6,3,1,7
10,118,7,2,0,10
11,100,6,2,0,20
12,87,6,2,0,13
13,82,5,3,0,7
14,76,4,3,0,8
15,70,5,2,1,5
16,63,5,2,1,7
17,56,6,1,0,7
18,51,6,1,0,5
19,46,6,1,0,5
20,41,5,1,0,6
21,35,5,1,0,6
22,35,4,1,0,1
23,29,5,1,0,6
24,24,4,2,0,5
25,19,4,2,0,5
26,16,4,2,0,3
27,16,4,1,0,1
0,244,19,2,0,3
1,241,14,2,1,10
2,220,14,2,0,24
3,198,11,3,0,27
4,182,11,3,0,18
5,167,12,3,0,17
6,156,10,3,0,14
7,137,11,2,0,21
8,129,10,2,0,10
9,121,10,1,0,12
10,117,6,2,1,8
11,101,6,2,0,16
12,88,6,2,0,14
13,82,5,2,0,8
14,75,6,2,0,6
15,67,5,3,0,8
16,58,4,3,0,10
17,50,6,1,1,8
18,46,6,1,0,6
19,45,2,2,0,4
20,37,2,2,0,8
21,34,2,2,0,4
22,31,2,3,0,3
23,30,3,2,0,1
24,25,3,2,0,5
25,23,2,2,0,3
26,21,1,2,0,3
27,20,1,2,0,2
0,241,16,4,1,6
1,234,13,5,0,10
2,227,11,5,1,9
3,204,12,6,0,25
4,189,15,6,0,17
5,177,16,5,0,15
6,158,16,5,0,19
7,136,13,6,1,25
8,132,10,7,0,8
9,119,12,6,0,16
10,109,13,5,1,9
11,100,12,6,0,10
12,85,13,7,0,16
13,77,10,7,0,11
14,76,7,7,0,5
15,69,7,7,0,7
16,67,6,7,0,4
17,57,7,6,0,10
18,48,6,6,0,10
19,41,8,6,0,5
20,35,8,6,0,6
21,34,8,5,0,2
22,31,8,5,0,3
23,31,8,5,0,1
24,29,7,5,0,3
25,28,7,4,0,3
26,26,7,4,0,2
27,23,6,4,0,4
0,229,22,3,0,8
1,229,18,3,1,10
2,219,15,3,0,18
3,201,15,2,0,21
4,174,13,3,0,28
5,162,12,4,0,13
6,152,9,4,1,15
7,134,11,3,1,17
8,129,9,3,1,6
9,120,9,3,0,11
10,112,11,4,0,7
11,94,9,4,1,19
12,85,7,4,0,11
13,74,9,4,0,9
14,70,9,4,0,6
15,60,7,5,0,11
16,56,7,6,0,3
17,48,9,5,0,7
18,42,10,5,0,5
19,36,10,5,0,6
20,36,8,5,1,2
21,30,9,4,0,6
22,26,12,3,0,2
23,25,11,3,0,2
24,24,8,2,1,4
25,20,7,2,0,5
26,20,6,2,0,1
27,21,5,2,0,1
0,240,18,3,0,2
1,232,15,4,0,11
2,209,16,3,0,26
3,200,14,3,0,19
4,178,14,3,0,23
5,154,18,2,0,22
6,142,17,3,0,15
7,138,15,3,0,7
8,127,13,4,0,13
9,111,14,4,0,15
10,104,12,3,0,10
11,93,12,3,0,12
12,81,11,3,0,13
13,67,11,3,0,14
14,62,10,4,0,5
15,55,11,4,0,6
16,51,10,4,1,4
17,43,10,4,0,8
18,37,9,4,0,7
19,34,7,3,2,4
20,30,7,4,0,3
21,24,7,4,0,6
22,22,4,4,0,5
23,18,5,3,0,4
24,17,5,2,0,2
25,17,6,1,0,0
26,19,5,1,0,0
27,16,6,1,0,2
0,233,24,2,0,4
1,223,21,3,0,14
2,214,16,4,0,18
3,213,13,4,0,21
4,201,11,3,1,16
5,182,10,3,0,22
6,170,7,3,1,17
7,156,9,3,0,15
8,142,10,2,0,16
9,132,10,2,0,13
10,126,8,2,0,9
11,112,8,2,0,14
12,98,7,2,0,15
13,89,8,2,0,8
14,83,10,2,0,4
15,76,9,2,1,7
16,76,7,2,0,3
17,67,9,2,0,7
18,57,8,2,0,11
19,50,8,2,0,7
20,48,8,2,0,2
21,42,7,2,0,7
22,35,7,2,0,7
23,29,6,2,0,7
24,28,4,2,1,2
25,25,3,2,0,4
26,21,4,2,0,3
27,15,4,2,0,6
0,239,16,4,0,5
1,232,15,4,0,10
2,220,10,4,0,18
3,200,10,4,0,21
4,178,10,4,0,26
5,152,9,6,0,26
6,142,13,3,0,11
7,127,13,3,1,15
8,115,10,3,0,15
9,110,10,3,0,9
10,105,9,3,1,7
11,88,9,3,0,18
12,78,8,3,0,11
13,73,8,3,0,5
14,72,6,3,0,4
15,63,7,3,0,8
16,60,5,3,0,5
17,57,5,3,0,3
18,52,6,2,0,5
19,44,8,1,0,7
20,38,8,1,0,6
21,35,8,1,0,3
22,32,8,1,0,4
23,26,8,1,0,6
24,25,5,1,0,4
25,23,5,1,0,2
26,19,5,1,0,4
27,19,4,1,0,1
0,236,22,3,0,4
1,237,19,3,0,12
2,228,16,3,0,17
3,217,16,4,0,22
4,202,11,4,1,23
5,179,11,4,1,24
6,167,11,4,0,14
7,155,12,3,0,16
8,145,10,4,0,13
9,131,11,4,0,14
10,117,12,3,0,14
11,109,12,2,1,10
12,100,14,1,0,10
13,97,11,2,1,4
14,91,12,2,0,6
15,77,13,1,0,14
16,72,13,1,0,6
17,61,11,1,0,13
18,50,12,1,0,10
19,44,11,1,0,7
20,41,11,1,0,3
21,40,9,1,1,2
22,35,10,1,0,4
23,32,10,1,0,3
24,31,8,2,0,2
25,30,3,3,0,5
26,25,5,2,0,4
27,24,6,1,0,1
0,239,22,4,0,2
1,235,19,4,1,14
2,219,17,5,0,18
3,206,13,6,0,19
4,186,12,6,1,23
5,169,13,5,1,17
6,150,13,5,0,21
7,136,14,3,0,15
8,125,14,1,0,14
9,112,12,2,2,12
10,103,12,2,0,10
11,90,12,2,0,14
12,79,12,2,0,11
13,75,11,1,0,6
14,65,10,0,0,12
15,58,7,0,0,10
16,52,7,1,0,5
17,47,7,1,0,6
18,40,5,1,0,9
19,34,5,1,0,6
20,32,5,1,0,2
21,31,4,1,0,2
22,32,2,1,0,2
23,28,2,1,0,4
24,27,2,1,0,1
25,21,2,1,0,6
26,19,2,1,0,2
27,17,2,1,0,2
0,237,17,4,1,6
1,222,15,6,0,16
2,211,16,5,0,13
3,190,17,6,0,21
4,174,17,7,0,17
5,163,16,6,1,14
6,145,15,5,1,19
7,126,15,5,0,21
8,118,13,5,0,10
9,103,14,4,0,16
10,97,13,4,0,7
11,90,14,2,0,8
12,76,14,2,0,14
13,71,12,1,0,8
14,63,13,1,0,7
15,56,10,1,0,10
16,50,10,1,0,6
17,44,8,2,0,7
18,39,8,2,0,5
19,39,6,2,0,3
20,34,6,2,0,5
21,30,6,2,0,4
22,25,7,2,0,5
23,23,7,2,0,2
24,22,7,2,0,1
25,21,6,2,0,2
26,20,5,2,0,2
27,20,6,1,0,0
0,239,21,3,1,4
1,233,18,4,0,15
2,222,16,6,0,17
3,197,14,5,0,29
4,178,14,5,0,22
5,161,16,3,0,20
6,148,15,3,0,16
7,138,15,3,0,11
8,128,12,4,0,14
9,117,8,5,0,15
10,105,8,5,0,12
11,95,6,6,0,11
12,83,7,4,1,12
13,73,8,3,0,10
14,68,8,2,0,7
15,65,7,2,0,6
16,58,7,2,0,8
17,53,6,2,0,6
18,48,6,2,0,5
19,42,7,2,0,5
20,36,5,2,0,8
21,34,5,2,0,2
22,32,5,2,0,2
23,33,3,2,0,2
24,31,4,2,1,1
25,25,4,2,0,6
26,20,4,2,0,5
27,20,3,2,0,2
0,239,17,5,1,5
1,231,17,5,0,9
2,213,17,5,1,18
3,194,17,5,0,25
4,174,16,5,1,22
5,161,14,5,0,16
6,152,13,5,0,12
7,139,13,5,0,14
8,129,8,9,1,14
9,113,10,7,0,17
10,100,11,6,0,13
11,87,12,5,0,14
12,77,11,6,1,9
13,72,11,7,0,5
14,65,10,7,0,8
15,62,8,7,0,5
16,57,7,7,0,6
17,54,7,7,0,3
18,47,7,7,0,7
19,39,6,7,0,9
20,32,7,7,0,7
21,28,7,7,0,5
22,25,9,6,0,2
23,24,7,6,0,3
24,25,7,5,0,0
25,26,6,5,0,0
26,26,5,5,0,2
27,23,5,5,0,3
0,232,21,3,0,7
1,231,18,3,0,9
2,221,17,2,0,17
3,208,15,2,0,20
4,191,13,1,1,23
5,170,14,1,0,24
6,158,13,1,1,14
7,145,12,1,0,14
8,133,9,1,1,15
9,127,7,1,0,12
10,120,6,0,0,9
11,102,6,0,0,18
12,89,6,0,0,14
13,84,4,1,1,8
14,76,4,1,0,8
15,71,4,1,0,5
16,61,5,1,0,9
17,58,4,1,0,4
18,52,3,1,0,7
19,44,3,1,0,8
20,41,3,0,0,4
21,37,2,0,0,5
22,35,2,0,0,3
23,30,2,0,0,5
24,24,1,0,0,7
25,19,1,0,0,5
26,16,1,0,0,3
27,14,1,0,0,2
0,237,21,3,0,3
1,232,20,3,0,11
2,228,20,3,1,16
3,207,19,4,0,24
4,198,20,3,0,16
5,176,21,4,0,22
6,167,15,5,1,17
7,157,13,5,0,16
8,139,13,5,0,18
9,127,17,3,1,9
10,121,17,3,0,6
11,101,16,3,1,21
12,86,16,3,0,15
13,80,16,3,0,6
14,76,14,3,0,7
15,69,14,1,1,10
16,63,13,1,0,7
17,55,11,1,0,10
18,51,10,1,0,7
19,45,11,1,0,5
20,41,12,1,0,4
21,36,12,1,0,5
22,28,11,1,0,9
23,26,12,0,0,2
24,25,11,0,0,2
25,26,7,2,0,1
26,23,7,2,0,3
27,25,5,1,1,0
0,229,18,4,0,10
1,220,16,4,1,17
2,205,14,5,0,19
3,188,10,5,0,21
4,174,11,5,0,14
5,151,8,6,0,29
6,139,9,5,0,13
7,130,7,3,1,12
8,115,7,3,0,15
9,107,7,3,0,10
10,99,6,3,0,9
11,91,4,2,1,11
12,77,5,2,0,15
13,70,3,2,0,9
14,61,4,2,0,8
15,51,5,1,0,10
16,45,4,1,0,7
17,43,4,2,0,3
18,37,3,2,0,7
19,37,3,2,0,0
20,27,3,2,0,10
21,23,4,2,0,3
22,21,4,2,0,2
23,20,3,3,0,1
24,20,2,3,0,1
25,18,2,3,0,2
26,16,3,2,0,2
27,14,2,2,0,3
0,243,19,3,0,4
1,233,18,3,0,14
2,221,20,4,0,15
3,206,18,4,0,22
4,190,16,6,0,19
5,176,13,6,0,17
6,160,11,7,1,16
7,147,9,8,1,14
8,131,8,8,1,17
9,119,7,8,0,14
10,109,9,6,0,10
11,93,9,6,0,16
12,79,10,3,1,17
13,71,9,4,0,8
14,68,9,5,0,3
15,62,9,6,0,5
16,52,9,6,0,10
17,44,10,6,0,8
18,31,10,5,1,13
19,27,11,4,0,4
20,28,7,5,0,2
21,24,9,4,0,3
22,23,8,4,0,2
23,23,6,4,0,2
24,18,6,4,0,5
25,15,6,4,0,3
26,12,6,4,0,3
27,11,4,4,0,3
0,245,20,4,0,4
1,236,20,4,0,15
2,220,18,4,0,21
3,200,14,4,1,23
4,185,13,4,0,23
5,165,13,4,0,24
6,148,14,4,0,16
7,134,10,5,0,18
8,126,11,5,0,9
9,122,8,5,0,9
10,114,6,5,0,12
11,102,8,3,0,12
12,91,8,3,0,12
13,83,9,2,0,8
14,75,10,1,0,8
15,59,9,1,1,16
16,54,7,1,0,7
17,50,7,1,0,4
18,47,7,1,0,5
19,42,7,1,0,5
20,39,6,1,0,5
21,37,6,1,0,3
22,33,6,2,0,3
23,29,5,3,0,4
24,28,6,1,0,2
25,25,6,1,0,3
26,23,6,1,0,2
27,20,5,1,0,4
0,241,17,3,1,3
1,230,14,4,0,15
2,221,11,4,0,13
3,204,9,4,0,21
4,184,8,5,0,23
5,163,8,5,1,23
6,148,11,5,0,12
7,139,13,4,0,8
8,123,13,4,0,17
9,120,11,4,0,8
10,103,15,2,0,15
11,88,14,2,0,19
12,80,13,2,0,10
13,70,13,3,0,10
14,62,13,3,0,8
15,58,11,3,0,8
16,51,10,3,0,8
17,43,10,3,0,8
18,41,11,2,0,3
19,41,9,3,0,1
20,39,8,3,0,3
21,35,7,2,1,5
22,35,7,2,0,0
23,31,7,2,0,4
24,25,7,2,0,6
25,23,5,2,0,4
26,20,5,2,0,3
27,20,2,2,0,3
0,237,22,2,1,5
1,240,18,4,0,8
2,229,14,4,0,18
3,205,13,4,0,27
4,190,11,4,0,20
5,171,11,4,0,20
6,158,9,4,0,17
7,147,8,3,1,15
8,134,7,3,0,15
9,125,8,2,0,10
10,117,7,2,0,10
11,104,7,1,1,16
12,91,8,1,0,12
13,84,7,1,0,8
14,76,6,1,1,8
15,64,6,1,1,11
16,54,4,2,0,12
17,48,5,2,0,6
18,42,6,1,0,6
19,37,6,1,0,5
20,32,6,2,0,4
21,27,5,2,0,6
22,23,4,2,0,5
23,18,4,2,0,5
24,18,3,2,0,1
25,13,3,2,0,5
26,11,3,2,0,2
27,10,3,2,0,1
0,234,21,3,0,5
1,223,21,3,0,14
2,211,21,3,0,15
3,194,21,3,0,18
4,182,17,3,0,17
5,169,15,3,0,19
6,149,14,5,0,19
7,133,11,5,1,20
8,124,11,5,0,15
9,112,12,5,0,12
10,108,11,5,0,8
11,89,10,6,0,19
12,83,9,5,1,7
13,73,9,5,0,11
14,70,9,5,0,4
15,66,9,5,0,5
16,60,11,5,0,5
17,59,11,5,0,3
18,58,12,4,0,1
19,53,11,4,0,6
20,43,13,5,0,7
21,42,13,3,0,3
22,35,14,3,0,7
23,35,14,1,0,2
24,34,12,1,0,3
25,34,10,1,0,2
26,31,10,1,0,3
27,32,9,1,0,0
0,238,19,4,0,3
1,231,18,4,0,14
2,219,17,4,0,16
3,198,12,5,3,25
4,183,9,6,0,18
5,156,8,6,0,28
6,149,6,6,0,11
7,133,7,5,0,19
8,122,6,5,0,13
9,117,7,3,0,7
10,105,8,2,0,12
11,90,10,1,0,14
12,73,9,1,0,18
13,67,10,0,1,5
14,63,8,0,0,6
15,60,7,0,0,4
16,54,6,0,0,7
17,49,3,0,0,8
18,43,3,0,0,6
19,38,3,0,0,6
20,34,5,0,0,2
21,23,5,0,0,11
22,20,5,0,0,3
23,19,4,0,0,2
24,18,2,0,1,2
25,13,2,0,0,5
26,14,1,0,0,0
27,12,1,0,0,2
0,245,21,3,0,3
1,237,19,2,1,13
2,234,16,2,0,12
3,216,17,0,1,20
4,196,15,1,0,23
5,177,12,1,0,23
6,160,11,2,0,19
7,145,10,2,0,17
8,135,7,2,0,13
9,121,7,2,0,14
10,116,7,1,0,7
11,100,8,1,0,15
12,92,5,1,0,11
13,84,6,1,0,7
14,80,6,1,0,4
15,72,6,1,0,8
16,60,5,1,0,13
17,52,4,1,0,9
18,47,4,1,0,5
19,42,3,1,0,6
20,36,1,1,0,9
21,29,1,1,0,7
22,25,1,1,0,4
23,19,1,1,0,6
24,18,1,1,0,1
25,16,0,1,1,2
26,15,0,0,1,1
27,11,0,0,0,4
0,237,19,3,0,7
1,238,16,4,0,10
2,218,14,4,1,22
3,201,11,4,0,24
4,180,11,4,0,24
5,163,9,4,0,21
6,151,8,4,0,16
7,146,7,4,0,14
8,133,9,3,0,13
9,121,9,3,0,12
10,111,7,3,1,11
11,94,9,3,0,15
12,85,7,4,0,11
13,78,8,2,1,8
14,75,7,2,0,4
15,64,7,2,0,11
16,53,7,2,0,11
17,51,6,2,0,5
18,46,6,2,0,5
19,40,6,2,0,6
20,37,6,1,1,3
21,33,6,1,0,4
22,27,6,1,0,6
23,23,5,1,0,5
24,22,4,1,1,1
25,19,4,1,0,3
26,18,5,0,0,1
27,17,4,0,0,2
0,231,21,3,1,7
1,224,19,3,1,9
2,210,19,2,0,16
3,193,18,2,2,18
4,172,17,2,0,22
5,142,19,1,0,30
6,134,14,1,0,14
7,120,14,1,0,14
8,105,13,1,0,16
9,95,12,2,0,11
10,87,8,2,0,12
11,71,11,2,0,13
12,59,11,2,0,12
13,51,11,2,0,8
14,46,10,2,0,7
15,42,10,2,0,5
16,39,9,3,0,3
17,37,8,3,0,3
18,35,6,2,2,3
19,33,5,2,0,3
20,30,5,2,0,3
21,28,3,3,0,4
22,28,2,4,0,1
23,27,2,4,0,1
24,23,2,4,0,4
25,17,2,4,0,6
26,15,3,4,0,1
27,14,2,4,0,2
0,240,21,2,1,5
1,236,19,2,0,12
2,228,16,2,1,13
3,213,13,3,1,19
4,194,12,3,0,20
5,167,11,3,0,32
6,158,11,3,0,12
7,145,11,3,0,13
8,137,9,3,0,10
9,129,8,3,0,9
10,125,7,3,1,6
11,114,6,4,0,11
12,102,5,4,0,13
13,89,6,4,0,12
14,83,6,4,0,8
15,72,6,4,0,11
16,64,6,4,0,9
17,55,5,4,0,10
18,51,4,4,0,5
19,44,4,4,0,7
20,36,5,3,0,8
21,31,5,3,0,5
22,30,5,3,0,2
23,25,5,3,1,4
24,24,5,3,0,1
25,23,4,3,0,2
26,18,4,3,0,5
27,16,3,3,0,3
0,239,17,4,0,3
1,228,18,3,0,12
2,214,18,3,0,17
3,202,18,3,1,16
4,169,16,3,0,35
5,150,15,4,0,20
6,138,13,5,0,13
7,131,13,4,0,10
8,123,11,4,0,13
9,106,10,5,0,19
10,99,10,5,0,8
11,80,12,5,0,18
12,69,11,5,0,13
13,70,9,4,0,2
14,62,10,3,0,8
15,58,9,2,0,6
16,53,8,2,0,6
17,44,9,1,0,9
18,41,8,1,0,4
19,39,6,1,0,5
20,37,6,1,0,2
21,33,6,1,0,4
22,28,7,1,0,4
23,29,6,1,0,1
24,26,6,1,0,3
25,21,5,1,0,6
26,20,5,1,0,1
27,19,5,1,0,1
0,233,22,3,0,6
1,237,23,2,0,12
2,225,25,2,1,16
3,207,22,2,0,23
4,199,17,3,0,16
5,182,18,3,0,20
6,173,16,4,0,11
7,158,15,4,0,17
8,147,14,5,0,11
9,136,13,4,1,14
10,128,9,5,0,11
11,112,9,6,0,17
12,106,8,6,0,7
13,100,10,4,0,6
14,88,10,3,1,12
15,76,8,3,1,13
16,64,8,3,0,13
17,56,8,2,0,9
18,47,8,3,0,8
19,38,9,3,0,8
20,34,8,2,1,5
21,33,8,2,0,1
22,32,7,2,0,2
23,30,7,2,0,2
24,27,7,2,0,3
25,25,6,2,0,3
26,24,6,2,0,1
27,20,5,3,0,4
0,236,21,3,0,5
1,234,19,2,1,14
2,227,15,3,0,15
3,206,15,3,0,22
4,196,14,3,1,15
5,172,12,4,0,29
6,159,11,5,0,14
7,150,11,5,0,11
8,135,9,5,0,21
9,122,11,5,0,11
10,119,10,5,0,9
11,103,8,6,0,19
12,96,9,4,0,8
13,91,9,3,0,6
14,83,7,2,1,10
15,71,6,2,1,12
16,60,5,2,0,12
17,57,5,2,0,3
18,53,6,2,0,3
19,48,6,1,0,6
20,39,6,1,0,9
21,34,6,1,0,5
22,33,4,1,0,3
23,27,4,2,0,6
24,25,4,2,0,2
25,21,4,2,0,4
26,15,3,2,0,7
27,13,3,3,0,1
0,234,23,3,0,4
1,223,21,3,1,16
2,208,18,4,1,17
3,198,12,4,0,24
4,186,13,4,0,14
5,169,10,4,0,20
6,150,8,5,0,21
7,133,6,6,0,21
8,125,5,6,0,9
9,120,7,4,0,9
10,106,8,3,0,17
11,93,7,3,0,14
12,83,8,3,0,9
13,77,9,3,0,6
14,76,6,4,0,4
15,71,6,4,0,5
16,69,5,4,0,3
17,66,4,4,0,5
18,59,2,4,0,9
19,56,1,4,0,4
20,48,3,3,0,7
21,44,2,3,0,5
22,36,3,3,0,7
23,32,4,1,1,4
24,31,3,1,0,2
25,28,4,1,0,2
26,25,5,0,1,2
27,24,3,0,0,3
0,236,19,3,1,2
1,230,15,4,0,13
2,215,14,4,2,17
3,191,11,4,0,28
4,179,9,5,0,17
5,153,12,3,1,28
6,144,11,3,0,12
7,131,8,2,0,19
8,114,7,2,0,18
9,108,6,2,0,8
10,102,6,2,0,8
11,88,5,2,0,15
12,82,4,1,0,8
13,69,4,2,0,12
14,65,3,2,0,5
15,60,4,1,0,6
16,52,5,1,0,8
17,47,5,1,0,5
18,39,4,1,1,8
19,36,4,1,0,3
20,31,6,1,0,3
21,26,6,1,0,5
22,24,6,1,0,2
23,22,6,1,0,4
24,19,5,2,0,3
25,14,6,2,0,4
26,11,6,2,0,3
27,12,6,1,0,0
0,239,18,5,0,5
1,237,14,5,0,11
2,221,15,5,0,19
3,198,13,5,0,26
4,179,15,4,0,21
5,155,11,5,0,27
6,152,8,5,1,9
7,140,7,5,1,15
8,133,7,5,0,12
9,117,10,2,1,17
10,106,11,2,0,11
11,92,12,1,0,14
12,82,10,1,0,13
13,75,9,1,0,8
14,72,9,2,0,2
15,66,6,2,0,11
16,65,5,2,0,2
17,60,4,2,0,6
18,54,4,2,0,6
19,49,4,2,0,5
20,44,5,2,0,4
21,40,5,2,0,4
22,39,5,2,0,1
23,32,2,3,0,9
24,26,3,3,0,5
25,23,5,2,0,2
26,20,5,2,0,3
27,19,5,2,0,1
0,235,20,4,0,7
1,218,22,6,0,13
2,202,21,5,0,23
3,191,21,5,0,12
4,175,21,3,2,18
5,149,19,3,1,29
6,135,21,1,0,15
7,126,21,1,0,13
8,122,17,2,0,9
9,110,16,1,0,15
10,106,13,2,1,6
11,93,12,1,0,18
12,85,8,1,0,13
13,80,7,3,0,5
14,74,7,3,0,7
15,70,7,3,0,6
16,63,7,2,1,7
17,60,8,0,0,4
18,55,7,0,0,6
19,55,4,0,0,3
20,47,5,0,0,8
21,41,5,0,0,6
22,37,5,0,0,4
23,37,3,0,0,2
24,32,3,0,0,6
25,31,2,0,0,3
26,28,2,0,0,3
27,25,2,0,0,3
0,239,19,3,0,5
1,239,17,4,0,12
2,229,17,5,0,15
3,210,16,4,0,27
4,190,16,5,0,20
5,169,16,5,0,23
6,159,15,5,1,12
7,143,18,5,0,15
8,134,19,4,0,11
9,127,19,4,0,10
10,120,16,4,0,10
11,105,13,4,1,17
12,97,14,2,1,8
13,95,10,2,0,6
