day,home,inpatient_ward,intensive_care_unit,death,recovered
18,17,6,1,0,3
19,15,5,1,0,3
20,13,5,1,0,2
21,9,6,1,0,3
22,10,6,0,0,0
23,11,5,0,0,0
24,10,5,0,0,1
25,10,4,0,0,1
26,8,4,0,0,2
27,8,3,0,0,1
0,116,11,4,0,3
1,116,10,3,0,5
2,113,9,3,0,4
3,107,6,3,1,10
4,101,4,4,0,10
5,97,6,2,0,6
6,91,7,2,0,9
7,79,5,2,0,14
8,74,4,2,0,9
9,63,3,2,0,12
10,61,2,2,0,3
11,55,2,2,0,6
12,50,0,2,0,7
13,40,0,2,0,10
14,39,1,1,0,1
15,35,1,1,0,4
16,28,1,1,0,7
17,28,1,1,0,0
18,24,1,0,1,4
19,22,1,0,0,2
20,17,1,0,0,5
21,14,2,0,0,2
22,10,2,0,0,4
23,8,1,0,0,3
24,7,1,0,0,1
25,5,1,0,0,2
26,4,1,0,0,1
27,3,2,0,0,0
0,114,10,4,0,8
1,115,8,3,1,4
2,109,8,3,0,7
3,106,8,3,0,5
4,97,8,3,1,11
5,94,5,4,0,5
6,85,5,4,0,10
7,79,5,4,0,7
8,72,5,3,1,8
9,62,7,2,0,9
10,58,5,3,1,5
11,54,6,3,0,4
12,49,7,2,0,5
13,43,8,2,0,5
14,44,6,2,0,2
15,40,5,2,0,5
16,31,6,2,0,8
17,32,4,2,0,1
18,31,5,1,0,1
19,29,3,2,0,3
20,28,4,1,0,1
21,28,4,1,0,0
22,25,3,1,0,5
23,21,4,1,0,3
24,22,3,1,0,0
25,19,3,1,0,3
26,18,3,1,0,1
27,17,2,1,0,2
0,119,10,3,0,1
1,113,9,3,0,7
2,105,8,2,2,9
3,100,7,2,0,6
4,93,7,2,0,7
5,89,6,3,0,6
6,79,6,3,0,10
7,68,5,3,0,13
8,60,6,2,0,9
9,52,4,3,0,10
10,47,4,3,0,5
11,38,4,2,0,10
12,33,5,0,0,6
13,29,5,0,0,4
14,25,5,0,0,5
15,24,4,0,0,2
16,19,6,0,0,4
17,18,5,0,0,2
18,16,5,0,0,2
19,13,5,0,0,3
20,14,2,0,1,1
21,14,2,0,0,0
22,12,1,0,0,3
23,10,1,0,0,2
24,8,1,0,0,2
25,8,1,0,0,0
26,9,0,0,0,0
27,8,1,0,0,0
0,116,9,4,0,3
1,110,8,4,1,8
2,106,8,3,0,6
3,102,6,4,0,7
4,94,6,5,0,9
5,85,6,5,0,9
6,76,9,2,0,9
7,64,9,1,0,13
8,55,9,1,0,9
9,46,10,0,0,10
10,40,10,1,0,5
11,35,10,1,0,6
12,30,7,1,0,8
13,29,7,1,0,1
14,29,6,1,0,2
15,25,5,1,0,5
16,24,6,1,0,1
17,20,6,1,0,4
18,18,4,2,0,3
19,18,2,2,0,2
20,17,2,2,0,1
21,17,2,2,0,0
22,17,2,1,0,1
23,15,2,1,0,2
24,14,1,1,0,2
25,15,1,1,0,0
26,14,2,1,0,0
27,13,2,1,0,1
0,121,8,5,0,0
1,119,7,5,0,5
2,110,7,6,0,11
3,105,8,5,0,5
4,99,8,4,0,9
5,96,8,3,1,5
6,90,7,3,0,8
7,86,6,4,0,7
8,74,6,5,0,11
9,62,7,4,0,12
10,52,7,4,0,10
11,49,8,3,0,4
12,46,7,3,0,7
13,42,6,3,0,5
14,41,5,3,0,2
15,39,4,2,1,3
16,34,4,2,0,5
17,30,3,2,0,5
18,28,3,2,0,2
19,25,2,3,0,3
20,22,2,3,0,3
21,16,3,2,0,6
22,15,3,2,0,1
23,12,3,2,0,3
24,11,4,2,0,0
25,9,4,1,1,2
26,10,2,1,0,1
27,6,2,1,0,4
0,118,10,4,0,3
1,115,9,4,0,6
2,112,5,6,0,5
3,104,7,6,0,7
4,96,7,6,0,12
5,92,8,5,0,4
6,82,9,4,0,11
7,69,8,4,0,14
8,67,7,4,0,3
9,58,6,4,0,11
10,49,7,3,0,9
11,43,7,3,0,7
12,39,6,3,0,5
13,34,5,3,0,6
14,32,5,2,0,3
15,29,6,2,0,2
16,26,6,2,0,3
17,26,4,2,1,1
18,26,3,2,0,2
19,22,4,1,0,4
20,17,4,1,0,5
21,14,4,1,0,3
22,13,4,1,0,1
23,12,4,1,0,1
24,10,4,1,0,2
25,10,4,1,0,0
26,8,4,1,0,2
27,7,4,1,0,1
0,120,8,4,0,4
1,118,8,3,0,6
2,119,6,3,0,3
3,110,5,4,0,10
4,104,6,4,0,6
5,105,4,4,1,6
6,95,6,2,0,11
7,88,6,1,1,7
8,77,6,1,0,11
9,68,5,1,0,11
10,64,3,1,0,6
11,52,4,1,0,12
12,47,3,2,0,5
13,43,3,3,0,3
14,39,2,3,0,5
15,34,1,2,0,7
16,30,1,2,0,4
17,28,2,1,0,2
18,25,2,1,0,3
19,24,1,1,0,2
20,22,1,1,0,2
21,18,1,1,0,4
22,18,1,1,0,0
23,15,1,1,0,3
24,13,1,1,0,2
25,13,1,1,0,0
26,11,2,1,0,2
27,9,1,1,0,3
0,120,8,3,1,3
1,117,10,2,1,2
2,113,11,2,0,4
3,112,7,2,0,6
4,107,6,2,0,9
5,103,5,3,0,5
6,87,5,3,0,17
7,79,7,2,0,7
8,74,6,2,0,8
9,63,7,1,0,11
10,58,7,1,0,6
11,52,5,2,0,7
12,46,5,2,0,6
13,41,6,2,0,4
14,33,6,2,0,8
15,34,3,2,0,2
16,31,2,2,0,4
17,28,2,2,0,4
18,27,1,2,0,2
19,26,2,1,0,2
20,24,4,0,0,1
21,21,4,0,0,3
22,20,4,0,0,1
23,16,4,0,0,4
24,15,3,0,1,1
25,13,4,0,0,1
26,11,3,0,0,3
27,11,3,0,0,0
0,123,7,4,0,0
1,127,4,4,0,6
2,120,4,3,1,8
3,115,2,3,0,10
4,111,2,3,0,6
5,105,2,2,0,7
6,95,2,2,0,10
7,89,2,2,0,7
8,81,2,2,0,10
9,68,3,2,0,13
10,59,5,1,0,8
11,54,5,1,0,5
12,50,5,1,0,4
13,46,3,1,0,6
14,43,3,1,0,3
15,35,4,1,0,7
16,24,5,1,0,10
17,25,4,1,0,0
18,24,4,1,0,1
19,22,4,1,0,3
20,19,3,1,0,4
21,17,4,0,0,2
22,14,4,0,0,3
23,14,4,0,0,0
24,13,4,0,0,1
25,12,4,0,0,1
26,11,4,0,0,1
27,11,3,0,0,1
0,119,8,4,0,1
1,118,7,5,0,4
2,118,8,4,0,5
3,112,7,3,1,8
4,105,8,2,0,11
5,104,7,1,0,5
6,98,7,1,0,6
7,89,5,1,0,12
8,80,5,1,0,11
9,68,6,1,0,12
10,60,4,1,0,10
11,56,4,0,1,5
12,51,3,1,0,6
13,44,3,1,0,7
14,42,3,1,0,2
15,40,2,1,0,3
16,37,2,1,0,3
17,33,2,1,0,4
18,30,2,1,0,4
19,25,3,1,0,4
20,21,3,1,0,4
21,19,3,1,0,3
22,16,4,1,0,2
23,14,3,1,0,3
24,12,3,1,0,2
25,9,4,1,0,2
26,8,5,1,0,0
27,7,5,1,0,1
0,121,8,3,0,1
1,117,8,3,0,6
2,113,10,3,0,7
3,106,10,2,0,8
4,99,9,2,0,12
5,92,9,1,1,8
6,88,8,1,0,5
7,80,8,1,0,9
8,77,8,1,0,5
9,66,9,2,0,11
10,62,8,2,0,5
11,52,7,2,0,11
12,47,4,2,0,8
13,41,3,3,0,6
14,39,2,2,0,5
15,36,2,2,0,3
16,35,1,2,0,2
17,33,0,2,0,4
18,27,1,1,0,6
19,24,1,1,0,3
20,19,1,1,0,5
21,19,2,0,0,0
22,19,2,0,0,0
23,17,2,0,0,2
24,15,1,0,0,3
25,15,1,0,0,1
26,15,1,0,0,0
27,13,0,0,0,4
0,117,10,4,0,2
1,117,7,4,0,6
2,115,7,5,0,4
3,108,6,6,1,8
4,101,7,6,0,8
5,96,5,8,0,6
6,90,5,8,0,8
7,81,4,9,0,11
8,73,4,9,0,8
9,60,7,9,0,10
10,54,7,9,0,6
11,49,8,7,0,7
12,43,10,5,0,6
13,37,12,3,0,6
14,38,10,3,0,1
15,38,6,3,1,4
16,33,5,3,0,6
17,28,6,3,0,4
18,27,6,3,0,1
19,22,7,2,0,5
20,19,8,1,0,3
21,18,8,1,0,1
22,18,5,1,1,2
23,16,5,1,0,2
24,14,5,1,0,2
25,15,4,1,0,0
26,15,4,1,0,0
27,14,4,1,0,1
0,123,7,4,0,0
1,120,6,4,0,7
2,118,5,4,0,6
3,108,4,4,0,11
4,105,4,3,1,5
5,97,6,1,1,7
6,91,6,1,0,7
7,78,4,2,0,14
8,70,5,2,0,8
9,61,4,3,0,10
10,57,3,2,1,6
11,51,3,2,0,7
12,44,4,2,0,6
13,43,3,2,0,3
14,38,3,2,0,6
15,33,2,2,0,6
16,26,2,2,0,7
17,26,2,2,0,1
18,23,2,2,0,3
19,23,2,2,0,0
20,22,2,2,0,1
21,19,1,2,0,4
22,17,1,2,0,3
23,16,1,2,0,1
24,16,2,1,0,0
25,12,2,1,0,4
26,11,2,1,0,1
27,9,1,1,0,3
0,120,8,4,0,2
1,120,7,3,0,5
2,114,7,3,0,8
3,107,6,2,0,10
4,102,5,4,0,6
5,98,7,2,0,4
6,88,8,2,0,10
7,76,8,2,0,12
8,70,9,1,0,9
9,65,6,1,0,8
10,58,6,1,0,7
11,54,7,1,0,4
12,47,7,1,0,8
13,42,7,1,0,5
14,40,6,1,0,3
15,40,6,0,0,1
16,35,4,1,1,5
17,31,4,1,0,4
18,27,4,1,0,4
19,24,5,1,0,2
20,22,4,2,0,2
21,19,4,1,0,4
22,17,4,1,0,2
23,14,2,1,0,5
24,13,1,1,0,2
25,13,1,1,0,0
26,12,1,1,0,1
27,12,2,0,0,1
0,117,9,4,0,3
1,115,9,4,0,6
2,114,7,4,0,4
3,109,7,3,0,7
4,102,6,3,0,11
5,97,6,3,0,7
6,86,6,3,0,12
7,68,7,2,0,18
8,64,6,1,0,6
9,57,5,1,0,8
10,49,5,1,0,8
11,42,4,1,1,7
12,37,4,1,0,5
13,37,3,1,0,4
14,34,2,1,0,4
15,34,1,1,0,1
16,35,1,1,0,1
17,31,3,1,0,2
18,28,2,1,1,3
19,22,1,1,0,7
20,20,2,1,0,1
21,18,2,1,0,2
22,18,1,1,0,1
23,13,1,1,0,5
24,12,0,2,0,1
25,11,1,1,0,1
26,10,1,1,0,1
27,9,0,1,0,2
0,116,7,3,0,5
1,113,7,2,0,4
2,107,5,3,0,8
3,102,5,3,0,10
4,93,5,3,0,9
5,87,4,3,0,9
6,75,3,3,0,13
7,70,5,2,0,5
8,64,6,2,1,5
9,51,6,3,0,12
10,51,4,3,1,3
11,50,4,4,0,1
12,39,5,5,0,9
13,33,5,5,0,7
14,30,4,5,0,4
15,27,4,4,0,4
16,25,4,4,0,2
17,20,4,4,0,6
18,17,5,4,0,3
19,15,6,4,0,1
20,14,5,4,1,1
21,15,3,4,0,1
22,14,4,3,0,2
23,13,3,3,0,2
24,13,3,3,0,0
25,12,5,1,0,1
26,11,5,1,0,1
27,12,3,1,0,1
0,118,9,3,0,4
1,117,8,3,0,4
2,115,8,2,0,7
3,112,7,2,0,5
4,106,8,1,0,8
5,101,8,1,0,6
6,91,8,1,0,10
7,87,7,1,0,5
8,78,7,1,0,10
9,68,7,1,0,10
10,64,7,1,0,4
11,53,7,0,1,11
12,49,5,0,0,6
13,43,4,1,0,7
14,43,2,1,0,2
15,37,3,0,0,6
16,35,1,0,0,5
17,29,2,0,0,5
18,24,2,0,0,5
19,22,2,0,0,2
20,21,1,0,0,2
21,19,1,0,0,2
22,15,1,0,0,4
23,15,1,0,0,1
24,13,1,0,0,2
25,11,1,0,0,2
26,10,1,0,0,1
27,9,1,0,0,1
0,118,11,1,0,3
1,115,12,1,0,4
2,111,10,1,0,7
3,109,6,2,0,7
4,101,4,2,0,10
5,97,4,2,0,6
6,88,4,1,0,10
7,80,4,1,0,9
8,70,3,1,1,10
9,65,1,1,0,8
10,56,2,1,0,8
11,47,2,1,0,9
12,43,2,1,0,4
13,42,1,1,0,2
14,39,0,2,0,3
15,31,1,1,0,8
16,28,1,1,0,3
17,26,2,1,0,1
18,22,2,1,0,4
19,17,1,1,0,6
20,14,1,1,0,3
21,15,0,1,0,0
22,13,0,1,0,2
23,10,0,1,0,3
24,7,0,1,0,3
25,7,0,1,0,0
26,5,0,1,0,2
27,4,0,1,0,1
0,114,9,4,0,4
1,113,8,2,1,7
2,109,7,2,1,6
3,102,8,2,0,7
4,100,6,2,0,6
5,98,7,1,0,4
6,86,7,1,0,16
7,75,8,1,0,11
8,71,8,1,0,6
9,62,9,0,0,9
10,57,7,0,0,8
11,50,6,0,0,8
12,45,5,0,0,6
13,39,6,0,0,5
14,40,6,0,0,0
15,40,6,0,0,1
16,36,4,1,0,5
17,33,4,1,0,3
18,34,3,1,0,0
19,30,2,1,0,5
20,25,3,1,0,4
21,22,3,1,0,3
22,20,3,1,0,2
23,18,1,4,0,1
24,13,1,4,0,5
25,12,0,4,0,2
26,12,0,4,0,0
27,10,2,2,0,2
0,118,8,3,0,4
1,113,8,3,0,5
2,105,5,5,1,11
3,96,7,4,0,9
4,88,9,2,0,8
5,84,11,1,0,3
6,80,8,1,0,7
7,71,8,1,0,12
8,66,8,0,1,8
9,58,8,0,0,8
10,52,8,0,0,6
11,50,5,0,0,6
12,42,5,0,0,8
13,36,6,0,0,5
14,29,7,0,0,6
15,21,7,1,0,7
16,22,5,2,0,1
17,21,4,2,0,2
18,18,4,2,0,3
19,19,3,1,0,1
20,19,3,1,0,0
21,16,3,1,0,3
22,15,2,1,0,2
23,13,2,1,0,2
24,14,1,1,0,0
25,14,1,1,0,0
26,13,2,0,0,1
27,12,3,0,0,0
0,118,12,4,0,1
1,120,11,3,0,2
2,114,11,3,0,8
3,107,10,3,0,9
4,97,9,2,1,11
5,92,9,2,0,7
6,89,7,2,0,8
7,83,5,2,0,8
8,77,2,2,1,8
9,62,4,2,0,13
10,57,5,2,0,4
11,49,6,1,0,8
12,43,7,1,0,6
13,41,5,1,1,4
14,40,4,1,0,2
15,38,4,1,0,3
16,34,4,1,0,4
17,26,5,1,0,7
18,27,2,1,0,2
19,25,2,1,0,3
20,23,3,0,0,3
21,20,2,0,0,4
22,18,2,0,0,2
23,17,2,0,0,1
24,15,2,0,0,2
25,15,2,0,0,0
26,13,2,0,0,2
27,12,2,0,0,1
0,119,6,5,0,6
1,116,5,5,0,6
2,111,6,4,0,5
3,107,8,3,0,7
4,97,6,4,0,12
5,94,6,4,0,6
6,91,5,3,0,6
7,82,7,2,0,8
8,78,7,2,0,6
9,70,4,2,0,12
10,64,3,3,0,6
11,57,3,3,0,7
12,50,3,3,0,7
13,47,3,3,0,4
14,46,3,3,0,1
15,39,3,2,1,7
16,39,2,2,0,2
17,34,2,2,0,5
18,30,1,2,0,5
19,26,1,2,0,4
20,21,2,2,0,4
21,20,2,2,0,1
22,17,3,1,0,3
23,16,3,0,1,1
24,14,3,0,0,2
25,10,2,0,0,5
26,9,1,0,0,2
27,9,1,0,0,0
0,120,9,5,0,2
1,114,9,5,0,8
2,109,8,5,0,8
3,106,10,4,0,3
4,99,8,4,0,10
5,97,9,3,0,2
6,82,8,3,0,17
7,74,9,2,0,8
8,70,10,2,0,4
9,63,10,1,0,8
10,51,12,0,0,11
11,48,12,0,0,3
12,41,11,0,0,8
13,39,11,0,0,2
14,37,10,0,0,4
15,31,10,0,0,6
16,29,10,1,0,2
17,26,7,1,0,6
18,26,7,1,0,0
19,26,6,1,0,1
20,25,4,1,0,3
21,22,3,1,0,4
22,21,3,1,0,1
23,19,3,1,0,2
24,19,2,1,0,1
25,19,3,0,0,0
26,18,2,0,0,2
27,16,2,0,0,2
0,118,10,3,0,2
1,114,10,3,0,9
2,113,7,3,0,6
3,108,6,3,0,8
4,103,5,3,0,9
5,102,4,3,0,4
6,93,4,3,0,10
7,88,5,2,0,6
8,80,7,1,0,7
9,70,8,1,0,9
10,65,7,1,0,6
11,56,6,1,1,9
12,50,7,2,0,4
13,44,7,2,0,6
14,37,7,2,0,7
15,37,7,2,0,0
16,31,7,1,1,6
17,27,7,1,0,4
18,24,7,1,0,3
19,20,6,1,0,5
20,16,6,1,0,4
21,10,7,0,0,6
22,7,6,0,0,4
23,7,6,0,0,0
24,7,5,0,1,0
25,9,4,0,0,0
26,7,4,0,0,2
27,7,3,0,0,1
0,117,9,5,0,1
1,113,9,5,0,5
2,109,9,3,1,8
3,107,6,3,0,5
4,102,2,5,0,8
5,99,2,5,0,5
6,90,2,5,0,9
7,80,2,5,0,11
8,73,2,5,0,7
9,64,2,5,0,10
10,61,2,5,0,5
11,58,1,4,1,4
12,47,3,3,0,11
13,42,4,2,0,5
14,36,6,1,0,5
15,30,6,1,0,6
16,27,6,1,0,4
17,24,5,2,0,3
18,22,4,2,0,3
19,21,4,2,0,1
20,21,6,0,0,1
21,18,5,0,0,4
22,16,5,0,0,2
23,15,5,0,0,1
24,13,5,0,0,2
25,10,4,0,0,4
26,9,4,0,0,1
27,6,3,0,0,4
0,117,10,3,0,2
1,115,10,3,0,5
2,109,7,3,0,9
3,104,5,3,0,8
4,97,3,3,0,12
5,93,3,2,0,6
6,86,2,2,0,9
7,78,2,1,1,9
8,74,2,1,0,5
9,65,3,1,0,8
10,57,3,1,0,8
11,53,3,1,0,5
12,49,3,1,0,5
13,44,2,1,0,6
14,43,3,0,0,1
15,42,2,0,0,2
16,39,3,0,0,3
17,32,3,0,0,7
18,29,2,1,0,3
19,26,1,1,0,4
20,24,1,1,0,2
21,22,1,1,0,2
22,17,2,1,0,4
23,14,4,1,0,1
24,13,3,1,0,2
25,13,2,2,0,0
26,12,2,2,0,1
27,10,2,2,0,3
0,120,9,3,0,2
1,119,8,3,0,5
2,113,7,2,0,10
3,111,7,1,0,5
4,107,7,1,0,5
5,104,7,1,0,5
6,89,6,2,0,15
7,84,5,2,0,8
8,77,4,2,0,8
9,67,5,2,0,10
10,62,6,2,0,4
11,53,7,3,0,7
12,50,6,2,0,5
13,47,6,1,1,3
14,41,6,1,0,6
15,35,6,2,0,5
16,30,7,2,0,4
17,27,7,2,0,3
18,22,6,2,0,6
19,21,6,2,0,1
20,18,6,2,0,3
21,14,5,2,0,5
22,13,4,2,0,2
23,12,3,2,0,2
24,10,3,2,0,2
25,9,2,2,1,1
26,7,2,2,0,2
27,7,2,2,0,0
0,118,8,5,0,4
1,118,5,5,0,4
2,111,6,4,0,7
3,112,6,3,0,4
4,104,5,3,0,11
5,102,5,3,0,5
6,94,5,2,0,9
7,78,6,2,0,15
8,74,5,2,0,9
9,66,4,3,0,8
10,56,4,4,0,9
11,52,3,3,0,6
12,50,3,2,0,4
13,48,2,2,0,3
14,47,1,2,0,3
15,42,2,2,0,4
16,34,2,2,0,8
17,31,2,1,1,3
18,27,2,1,0,4
19,24,2,0,0,4
20,21,2,1,0,2
21,20,1,1,0,3
22,17,1,1,0,3
23,13,1,1,0,4
24,12,2,0,0,1
25,11,2,0,0,1
26,10,2,0,0,1
27,8,2,0,0,2
0,121,9,4,0,2
1,121,8,3,0,5
2,117,6,3,1,9
3,103,7,2,0,15
4,100,6,2,0,5
5,90,5,2,0,11
6,84,4,2,0,9
7,79,3,2,0,6
8,71,5,2,0,6
9,66,5,2,0,5
10,56,4,2,0,12
11,53,3,3,0,4
12,47,4,2,0,6
13,41,6,1,0,5
14,39,7,0,0,2
15,28,6,0,0,12
16,26,6,0,0,2
17,22,6,0,0,4
18,19,6,0,0,3
19,18,6,0,0,1
20,16,6,0,0,2
21,14,7,0,0,1
22,13,7,0,0,1
23,12,6,0,0,2
24,10,6,0,0,2
25,10,6,0,0,0
26,11,4,0,0,1
27,9,4,0,0,2
0,121,8,4,0,0
1,119,7,4,0,7
2,116,5,4,0,7
3,112,5,3,0,8
4,106,6,2,0,10
5,95,7,2,0,10
6,88,8,1,0,7
7,81,9,1,0,6
8,73,8,2,0,10
9,66,7,2,0,9
10,58,7,2,0,8
11,57,9,1,0,1
12,55,7,1,0,4
13,49,7,1,0,7
14,45,4,2,0,6
15,37,4,2,1,7
16,34,4,2,0,3
17,33,3,3,0,2
18,30,2,3,1,3
19,28,2,3,0,2
20,28,1,3,0,1
21,27,2,2,0,1
22,26,2,2,0,2
23,24,3,1,0,2
24,21,2,1,0,4
25,17,2,1,0,4
26,14,2,1,0,3
27,12,2,1,0,2
0,125,7,5,0,1
1,123,7,3,0,5
2,115,8,2,0,8
3,107,7,2,0,9
4,104,3,2,0,9
5,99,3,3,0,4
6,93,3,3,0,6
7,85,4,2,0,8
8,77,4,2,0,9
9,59,4,2,0,18
10,52,5,1,0,8
11,52,4,1,0,4
12,43,4,1,0,9
13,39,4,1,0,5
14,35,4,1,1,3
15,34,3,1,0,2
16,30,3,1,0,4
17,27,3,1,0,3
18,24,3,1,0,3
19,22,3,1,0,2
20,18,3,1,0,4
21,16,4,1,0,1
22,15,4,1,0,1
23,16,3,1,0,0
24,15,3,1,0,2
25,13,3,1,0,2
26,12,1,1,0,3
27,11,1,1,0,1
0,114,11,3,0,4
1,115,9,3,0,5
2,113,10,2,0,3
3,107,9,2,0,7
4,102,8,2,1,7
5,98,8,1,0,5
6,84,10,1,0,12
7,75,8,2,0,10
8,71,5,2,0,7
9,64,5,3,0,6
10,54,6,3,0,10
11,44,7,2,0,10
12,38,8,1,0,7
13,33,7,1,0,6
14,31,6,1,0,3
15,29,7,1,0,2
16,24,8,0,0,5
17,21,8,0,0,3
18,18,8,0,0,3
19,19,7,0,0,0
20,19,6,0,0,1
21,18,6,0,0,1
22,17,6,0,0,1
23,13,5,0,0,5
24,13,5,0,0,0
25,10,5,0,0,3
26,9,6,0,0,0
27,6,6,0,0,3
0,127,8,5,0,3
1,126,7,5,0,3
2,119,9,3,0,9
3,117,9,2,0,6
4,115,7,2,0,10
5,110,7,1,0,6
6,103,6,1,0,8
7,93,5,1,0,11
8,85,5,1,0,8
9,78,5,0,0,8
10,74,3,0,0,7
11,67,3,0,0,7
12,58,3,0,0,9
13,55,2,0,0,5
14,53,3,0,0,2
15,45,2,0,0,9
16,38,2,0,0,8
17,34,2,0,0,4
18,30,2,0,0,4
19,28,1,0,0,3
20,25,0,0,0,4
21,22,0,0,0,3
22,20,0,0,0,2
23,18,0,0,0,3
24,17,0,0,0,1
25,15,0,0,0,2
26,12,1,0,0,2
27,11,1,0,0,1
0,121,9,3,0,0
1,118,6,4,1,6
2,109,7,3,0,10
3,100,7,3,0,10
4,97,7,3,0,6
5,97,5,4,0,4
6,87,6,4,0,11
7,76,6,3,0,14
8,70,5,3,0,7
9,60,6,3,0,10
10,54,5,3,0,7
11,52,3,3,0,4
12,49,2,3,0,5
13,41,2,4,0,7
