,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362
2020-03-15,0,0.000125,0,0.00025,0.000875,0.00225,0.00425,0.00625,0.009125,0.012125,0.01575,0.021125,0.02625,0.03525,0.044125,0.054375,0.0665,0.080375,0.096125,0.111125,0.1295,0.146125,0.16425,0.186875,0.2115,0.237125,0.26075,0.286875,0.3175,0.3425,0.36975,0.396875,0.424375,0.45475,0.485375,0.517,0.542125,0.566625,0.588375,0.612875,0.635375,0.655,0.675,0.696625,0.717375,0.735,0.754125,0.7705,0.78775,0.802375,0.814625,0.829125,0.843125,0.853625,0.86325,0.873875,0.882625,0.892875,0.902375,0.91075,0.917625,0.924625,0.92925,0.93575,0.940625,0.945375,0.951125,0.954625,0.95875,0.96275,0.96625,0.969125,0.971875,0.9745,0.975875,0.978375,0.98025,0.981625,0.983125,0.983875,0.985125,0.9865,0.9885,0.989125,0.989625,0.991,0.9925,0.992875,0.993125,0.993375,0.994,0.994375,0.995125,0.99575,0.99625,0.996375,0,0.996625,0.99725,0.997375,0.9975,0.997625,0.998,0.99825,0.9985,0.999,0,0.999125,0.999375,0,0,0,0,0.9995,0,0,0,0.999625,0,0,0,0,0.99975,0,0.999875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-16,0,0,0,0.000375,5e-04,0.001125,0.002375,0.002875,0.00425,0.00625,0.00875,0.01225,0.017625,0.023625,0.030875,0.0405,0.048625,0.059,0.070875,0.084125,0.0955,0.10875,0.125875,0.14325,0.159125,0.178625,0.199625,0.222625,0.2445,0.266625,0.286875,0.3115,0.336375,0.36275,0.38875,0.41325,0.43725,0.463375,0.48825,0.51125,0.53275,0.5555,0.579375,0.602125,0.623625,0.64325,0.66425,0.682875,0.702875,0.722125,0.738875,0.752125,0.769125,0.783125,0.795,0.808625,0.820375,0.831625,0.8445,0.855875,0.8655,0.874375,0.882375,0.88975,0.897875,0.90375,0.91025,0.91575,0.923125,0.927875,0.932625,0.93825,0.943,0.947375,0.951,0.954,0.957,0.95975,0.9625,0.964875,0.967625,0.970625,0.97175,0.974375,0.977375,0.979125,0.98075,0.98225,0.98375,0.984625,0.98575,0.986875,0.988,0.98875,0.989125,0.989875,0.99125,0.992,0.9925,0.993125,0.993625,0.994125,0.994375,0.994875,0.99525,0.995875,0.996125,0,0.996375,0.996625,0.99675,0.996875,0.997125,0.997625,0.997875,0.998,0,0,0.998125,0.998375,0,0.9985,0.998625,0.999,0,0.99925,0.9995,0,0,0,0.999625,0.99975,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-17,0,0,0,0,0.000375,5e-04,0.000875,0.0015,0.002,0.003875,0.0065,0.0085,0.0115,0.01575,0.019875,0.025,0.031875,0.037875,0.0465,0.05625,0.066625,0.078,0.090125,0.10575,0.120125,0.1345,0.15225,0.171375,0.190625,0.210875,0.23,0.250125,0.271,0.293875,0.312875,0.3345,0.356,0.379,0.402625,0.424125,0.445125,0.467375,0.48875,0.511875,0.534125,0.554875,0.573875,0.594875,0.615125,0.632375,0.650875,0.666375,0.681625,0.69725,0.716375,0.73175,0.744375,0.75975,0.775,0.78875,0.799875,0.8115,0.822875,0.834375,0.84525,0.853875,0.8635,0.874,0.88175,0.88875,0.89625,0.90175,0.907875,0.913625,0.919625,0.923875,0.929625,0.934625,0.938875,0.9425,0.94575,0.94925,0.952375,0.955875,0.95875,0.96175,0.964,0.966875,0.969,0.971,0.97325,0.975125,0.977125,0.9785,0.980125,0.98225,0.983625,0.984875,0.98625,0.987,0.98775,0.988875,0.9895,0.99,0.991,0.9915,0.992375,0.99275,0.99325,0.993625,0.994125,0.99475,0.99525,0.9955,0.995875,0.996125,0.996375,0.99675,0.996875,0.997,0.9975,0.997625,0,0.997875,0.99825,0.998375,0,0,0.9985,0,0,0,0.998625,0,0.99875,0.998875,0,0,0,0.999125,0,0.99925,0,0,0.9995,0.999625,0,0,0,0,0.99975,0,0,0,0,0,0.999875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-18,0,0,0,0,0.000125,0.000375,0.00075,0.001125,0.002,0.003,0.003625,0.00525,0.00775,0.0105,0.013,0.016,0.01975,0.026,0.0315,0.0375,0.0445,0.05275,0.061375,0.07075,0.0815,0.093625,0.10575,0.122125,0.137,0.151,0.16675,0.183125,0.199625,0.216,0.23375,0.252625,0.2715,0.288375,0.310875,0.330875,0.353125,0.372875,0.392375,0.41375,0.433,0.45425,0.473,0.4925,0.513375,0.5315,0.551125,0.57225,0.59,0.606375,0.62275,0.639625,0.657375,0.674625,0.689125,0.704625,0.718375,0.731625,0.74675,0.762125,0.775,0.788375,0.8015,0.812125,0.822875,0.834,0.841375,0.851625,0.859875,0.868125,0.876625,0.88375,0.892125,0.8985,0.904375,0.908625,0.91475,0.91925,0.92375,0.92925,0.933375,0.937,0.940875,0.944,0.94775,0.950625,0.953,0.95575,0.957875,0.96025,0.963875,0.96625,0.968375,0.970125,0.971375,0.97325,0.974875,0.976,0.977375,0.978625,0.9795,0.980375,0.98175,0.982625,0.983375,0.984,0.984375,0.98525,0.9865,0.98725,0.987875,0.9885,0.989,0.989625,0.9905,0.99125,0.991875,0.99225,0.992625,0.99275,0.99325,0.9935,0.99375,0.994,0.994125,0.994375,0.99475,0.995375,0,0.99575,0.996125,0,0.996375,0.996625,0.99675,0.9975,0.99775,0.997875,0.998,0.998125,0,0.99825,0.998375,0.9985,0,0.998625,0,0.998875,0,0.999,0,0,0.999125,0.99925,0,0.999375,0.9995,0,0,0,0,0.999625,0.999875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-19,0,0,0.000125,0,0.00025,0,0.00075,0.00175,0.002125,0.0025,0.004125,0.00575,0.007625,0.009875,0.01175,0.01475,0.017875,0.023,0.02675,0.033625,0.039,0.0455,0.054875,0.0615,0.06875,0.079875,0.089125,0.098125,0.109375,0.11975,0.13175,0.146375,0.161,0.1755,0.190375,0.20425,0.221875,0.2365,0.2535,0.27,0.289375,0.310125,0.329375,0.34675,0.364875,0.383125,0.403125,0.423625,0.44325,0.459375,0.480625,0.49625,0.51575,0.532125,0.548125,0.570125,0.588,0.60375,0.622875,0.63975,0.655,0.669125,0.683375,0.6985,0.712625,0.721875,0.7355,0.748625,0.760125,0.7705,0.78225,0.792375,0.8025,0.812375,0.8235,0.832625,0.841125,0.84875,0.8575,0.865625,0.8735,0.88025,0.88625,0.89175,0.896125,0.902625,0.907625,0.91275,0.917625,0.92175,0.92625,0.930375,0.93475,0.938875,0.9425,0.945875,0.94925,0.952375,0.95525,0.95825,0.960375,0.963625,0.96625,0.969,0.971375,0.9725,0.97425,0.975875,0.977125,0.978375,0.979625,0.9805,0.98225,0.983875,0.98475,0.98575,0.98675,0.9875,0.98775,0.988875,0.989125,0.989375,0.989875,0.99075,0.992,0.99275,0.993125,0.9935,0.994,0.994125,0.994625,0,0.995125,0.9955,0.995625,0.99575,0.996125,0.9965,0.996625,0.99675,0,0.997,0.997375,0,0.997625,0.997875,0.998,0,0,0,0.99825,0.998375,0,0.9985,0.998625,0.998875,0,0,0,0,0,0,0.999,0.999125,0.99925,0,0,0,0,0,0,0.999375,0,0,0,0,0.9995,0,0,0.999625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-20,0,0,0,0,0.000125,0.00025,0.000375,0,0.001,0.002,0.002875,0.003625,0.004875,0.00575,0.008,0.01,0.012125,0.014625,0.017625,0.020625,0.02475,0.02825,0.034625,0.0415,0.04725,0.05275,0.060125,0.06875,0.07875,0.08725,0.098125,0.11025,0.12025,0.131375,0.147,0.160625,0.17375,0.18625,0.2005,0.216,0.232,0.248875,0.264625,0.2805,0.298,0.314625,0.332,0.349,0.368375,0.382,0.398625,0.419875,0.43775,0.457,0.4755,0.49425,0.5135,0.531,0.54925,0.56725,0.584125,0.602625,0.615875,0.63075,0.64475,0.658625,0.6695,0.683,0.695625,0.7095,0.721875,0.73425,0.747125,0.758875,0.770375,0.78,0.788875,0.798875,0.807375,0.81725,0.82675,0.833375,0.840625,0.848125,0.855875,0.86275,0.869125,0.875375,0.881375,0.887,0.89275,0.89825,0.90475,0.910125,0.914,0.91925,0.922,0.926625,0.9305,0.934,0.937625,0.94025,0.945125,0.948125,0.95125,0.953375,0.95625,0.95875,0.96075,0.963,0.966,0.967375,0.96875,0.970375,0.972375,0.974,0.975375,0.97675,0.978125,0.97925,0.980625,0.981875,0.982875,0.98375,0.984875,0.985375,0.986375,0.987125,0.987625,0.988375,0.989125,0.98975,0.991125,0.991375,0.992125,0.9925,0.99275,0.993,0.99375,0.994375,0.9945,0.994875,0.995125,0.99575,0.996125,0.9965,0.996625,0.99675,0.99725,0,0,0,0,0.997625,0,0,0,0,0.99775,0,0,0.997875,0.998,0,0,0.998125,0.998375,0.9985,0.998625,0,0,0,0.99875,0.998875,0,0.999,0.999125,0.99925,0,0,0,0.999375,0.9995,0,0.999625,0,0.99975,0,0,0,0,0,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-21,0.000125,0,0,0,0,0,0.000375,5e-04,0.00075,0.001375,0.002125,0.00225,0.002625,0.003375,0.0045,0.006375,0.008375,0.011375,0.012625,0.01625,0.019,0.023125,0.026875,0.030875,0.03575,0.0405,0.0455,0.051625,0.059375,0.069125,0.0775,0.0855,0.093625,0.102125,0.113875,0.12425,0.1365,0.147,0.16025,0.17375,0.189375,0.205125,0.218875,0.234,0.25125,0.27125,0.28675,0.303,0.316875,0.33475,0.352375,0.3695,0.385375,0.403125,0.42025,0.435875,0.454125,0.46825,0.481375,0.49525,0.51175,0.529125,0.54275,0.558375,0.575375,0.59075,0.60425,0.61875,0.632125,0.646125,0.6585,0.670125,0.680375,0.691125,0.703625,0.71575,0.72825,0.73875,0.749375,0.76,0.77025,0.778625,0.787,0.7965,0.805,0.812625,0.820125,0.82875,0.836875,0.8455,0.8515,0.85825,0.863125,0.86975,0.876375,0.88275,0.8895,0.893375,0.8995,0.903,0.909125,0.912875,0.9165,0.920625,0.926625,0.930125,0.93375,0.937375,0.9405,0.944625,0.947125,0.94875,0.95075,0.954,0.95675,0.957875,0.960125,0.96175,0.963875,0.965625,0.967125,0.96975,0.9705,0.972375,0.97325,0.974375,0.976125,0.977875,0.978875,0.98025,0.981,0.982625,0.984375,0.985375,0.9865,0.988,0.988375,0.989375,0.989625,0.99,0.9905,0.991,0.991625,0,0.99225,0.992875,0.993,0.9935,0.994,0.994375,0.99475,0,0.995,0.9955,0.995625,0.996,0.99625,0,0.996375,0,0.9965,0.99675,0.997125,0,0.997625,0.99775,0.997875,0.998,0,0,0,0,0.998125,0.99825,0,0.9985,0,0.998625,0.99875,0.998875,0.999,0,0,0.999125,0.99925,0,0.999375,0.9995,0.999625,0,0,0,0,0,0,0,0,0,0,0.99975,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-22,0,0,0,0.000125,0,0,0.00025,0,0.00075,0.001,0.00125,0.00175,0.002875,0.003625,0.005,0.00575,0.008,0.010125,0.011875,0.01325,0.01525,0.018375,0.02125,0.02575,0.029875,0.034625,0.038875,0.045375,0.052125,0.0585,0.065,0.07275,0.079625,0.088125,0.097125,0.106625,0.116375,0.127125,0.138875,0.14975,0.16125,0.174625,0.187,0.200125,0.211875,0.22625,0.24125,0.25575,0.269875,0.282,0.297,0.31225,0.3275,0.343375,0.3585,0.373375,0.3885,0.40425,0.418,0.43625,0.44875,0.463,0.480125,0.497125,0.5115,0.5255,0.538,0.550875,0.56475,0.578375,0.5935,0.608875,0.621,0.634875,0.648875,0.662375,0.672625,0.685125,0.696,0.70925,0.720625,0.732125,0.743125,0.752125,0.761375,0.77,0.779625,0.78825,0.797625,0.806625,0.813625,0.8205,0.828875,0.835875,0.84125,0.850125,0.855375,0.861375,0.867125,0.8725,0.87775,0.883625,0.887375,0.891375,0.89575,0.89975,0.904375,0.909875,0.914375,0.918375,0.92325,0.927,0.930375,0.9335,0.937,0.940125,0.94275,0.946,0.949,0.951,0.952875,0.955625,0.9575,0.959625,0.961875,0.964125,0.96575,0.967125,0.96825,0.970875,0.972875,0.97425,0.97525,0.9765,0.977625,0.978875,0.9795,0.98075,0.982,0.982375,0.982875,0.983875,0.985125,0.985625,0.98625,0.986625,0.98775,0.98825,0.989,0.989125,0.990125,0.990375,0.990875,0.991375,0.99175,0.9925,0.993125,0.99325,0.993375,0.99375,0.993875,0.994375,0.994625,0.994875,0.995125,0.995375,0.9955,0.99575,0.995875,0.996125,0.996375,0.996625,0,0.997,0.997125,0.99725,0.997375,0.997625,0,0,0.997875,0.998,0,0.99825,0,0,0,0.998375,0,0,0.9985,0,0.998625,0,0,0,0.99875,0,0,0,0,0.998875,0,0,0.999,0,0,0,0,0.999125,0.99925,0.999375,0,0,0,0,0,0,0.9995,0,0,0,0,0,0.999625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-23,0,0,0,0,0.00025,0,0.000625,0.000875,0.001,0,0.001375,0,0.001875,0.0025,0.003125,0.004125,0.004625,0.006375,0.00825,0.01025,0.012,0.015125,0.0175,0.02,0.024125,0.0285,0.031625,0.036,0.04225,0.04875,0.05375,0.06,0.065125,0.071375,0.08,0.08775,0.09575,0.104125,0.116375,0.126875,0.137375,0.148375,0.15875,0.169125,0.180125,0.192375,0.2045,0.21625,0.228625,0.2445,0.259625,0.273125,0.287125,0.3015,0.317125,0.331125,0.34375,0.35625,0.3715,0.385875,0.399625,0.41675,0.431625,0.44575,0.46125,0.47375,0.486625,0.501625,0.51375,0.529875,0.544625,0.5585,0.571875,0.5855,0.597625,0.609875,0.623,0.633375,0.645,0.6575,0.669625,0.680625,0.692125,0.70275,0.71375,0.72375,0.73375,0.743375,0.752625,0.761875,0.770125,0.7775,0.785,0.794375,0.802,0.80925,0.816875,0.824125,0.83225,0.838125,0.843125,0.849375,0.855625,0.86225,0.868875,0.8755,0.88225,0.889125,0.89275,0.899125,0.90275,0.90725,0.911875,0.915625,0.919375,0.9225,0.92575,0.929,0.93175,0.934625,0.938375,0.940625,0.943,0.944625,0.94625,0.9485,0.951125,0.953375,0.954875,0.957,0.958875,0.960875,0.9615,0.963875,0.966125,0.968,0.96875,0.97025,0.97125,0.973375,0.97475,0.976,0.976875,0.97825,0.978875,0.979125,0.98025,0.9815,0.98275,0.983625,0.9845,0.986,0.98675,0.98725,0.987875,0.98875,0.989375,0.990375,0.99075,0.991375,0.991625,0.992,0.99225,0.992375,0.99275,0.993,0.993125,0.993375,0.993625,0.99375,0.993875,0.994125,0.994875,0.99525,0.995375,0.9955,0.99575,0.996125,0,0,0,0.996625,0,0,0,0.99675,0.996875,0.997,0.997125,0.99725,0.997375,0,0.9975,0,0.99775,0.997875,0,0,0.998,0,0.998125,0,0,0,0.99825,0,0.998375,0.9985,0,0,0.99875,0,0,0,0,0.998875,0.999,0,0,0,0.999125,0,0,0,0.9995,0,0,0,0,0,0,0,0,0,0,0.99975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-24,0,0,0,0,0.000125,0,0.00025,0,5e-04,0.000875,0.001125,0.001875,0.0025,0.00325,0.00375,0.004125,0.004375,0.00575,0.008,0.00975,0.012625,0.014875,0.017375,0.02,0.02275,0.025375,0.027375,0.03175,0.03625,0.042,0.047875,0.053375,0.058625,0.065375,0.072,0.080125,0.08875,0.096125,0.101875,0.112,0.119625,0.127,0.134875,0.145625,0.15575,0.16625,0.1775,0.191375,0.20625,0.2195,0.231375,0.243375,0.256,0.267375,0.28075,0.293,0.305125,0.320625,0.3345,0.3495,0.363875,0.37775,0.39275,0.40775,0.420875,0.43425,0.448125,0.463,0.47625,0.4895,0.502625,0.516625,0.529875,0.544875,0.55875,0.570625,0.584375,0.596125,0.608375,0.622,0.634125,0.644875,0.6585,0.670625,0.680375,0.691875,0.703,0.713375,0.725,0.73575,0.743875,0.752625,0.762125,0.77025,0.779375,0.788625,0.79775,0.806375,0.813125,0.82025,0.826375,0.833625,0.840375,0.846125,0.852875,0.859125,0.86325,0.869,0.874125,0.87875,0.8835,0.888875,0.89425,0.89875,0.903,0.905625,0.910625,0.914625,0.919375,0.922,0.926875,0.929375,0.932625,0.934875,0.938125,0.9415,0.944125,0.947375,0.949375,0.9525,0.955,0.957375,0.95875,0.9605,0.9635,0.965375,0.9675,0.96925,0.970375,0.970625,0.971125,0.973,0.974125,0.975125,0.976625,0.97725,0.978625,0.9795,0.980375,0.981625,0.98225,0.982625,0.98325,0.98375,0.9845,0.984625,0.9855,0.986375,0.987375,0.9875,0.98825,0.98875,0.989125,0.98975,0.9905,0.991125,0.992,0.992375,0.9925,0.992875,0.993,0.99325,0.9935,0.993625,0.994,0.99425,0.99475,0.994875,0.995,0.995125,0,0.9955,0.99575,0.995875,0.996,0.996375,0,0.9965,0,0.996625,0.996875,0.997125,0.99725,0.9975,0.99775,0,0.997875,0.998,0.998125,0,0.99825,0,0,0,0.998375,0,0.998625,0,0,0.99875,0.999,0,0,0,0,0,0,0,0,0,0.99925,0,0.999375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.999625,0.99975,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-25,0,0,0,0.00025,0.000375,0,0,5e-04,0.000625,0.00125,0.00175,0.002375,0.0025,0.002625,0.002875,0.003625,0.0045,0.00575,0.007125,0.008375,0.010125,0.01125,0.01375,0.0165,0.01975,0.024125,0.027625,0.031625,0.036125,0.0405,0.0455,0.050625,0.0555,0.061625,0.068125,0.073875,0.079875,0.089,0.096875,0.106,0.112875,0.121875,0.12975,0.138875,0.14775,0.157625,0.16775,0.1785,0.191,0.20475,0.217625,0.22775,0.24175,0.255,0.268375,0.279625,0.293,0.305375,0.318375,0.33,0.34275,0.356,0.370375,0.38225,0.394875,0.40675,0.4205,0.434375,0.4495,0.4635,0.477875,0.492875,0.506375,0.51975,0.53275,0.54575,0.557875,0.569,0.579,0.592375,0.606875,0.62125,0.633875,0.6445,0.65575,0.665875,0.674625,0.683875,0.693625,0.7035,0.715375,0.72475,0.7345,0.74225,0.749875,0.758375,0.767625,0.77625,0.783,0.793125,0.801375,0.80975,0.817,0.822875,0.829375,0.836375,0.843375,0.8495,0.854625,0.86075,0.866625,0.8715,0.87625,0.88275,0.88725,0.89175,0.895625,0.899875,0.904125,0.908375,0.9125,0.916625,0.9195,0.922,0.9255,0.929,0.93225,0.934875,0.93725,0.9405,0.9435,0.94525,0.947875,0.95,0.952125,0.954875,0.957375,0.95925,0.96075,0.962,0.96375,0.965,0.966125,0.96725,0.969,0.9705,0.971375,0.97175,0.97325,0.9745,0.976,0.977,0.977625,0.97825,0.979375,0.980125,0.981375,0.982,0.982875,0.98325,0.9845,0.985375,0.986125,0.986875,0.988,0.98825,0.9885,0.989,0.989625,0.990125,0.99075,0.991375,0.992,0.992375,0.9925,0.99275,0.992875,0,0.993125,0.99325,0.993625,0.993875,0.994,0.994625,0.99475,0.995,0.9955,0,0,0.99575,0.996,0.996125,0.99625,0.9965,0.996875,0,0.997,0.997125,0.997375,0.9975,0.997625,0.998,0.998125,0.99825,0.998375,0.9985,0.998625,0.998875,0,0,0.999,0,0,0,0.999125,0,0.99925,0,0,0,0,0.999375,0,0,0,0,0,0.9995,0,0,0,0.999625,0,0,0.99975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
