,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355
2020-03-15,0,0.000125,0.00025,0.000625,0.0015,0.002125,0.00375,0.00525,0.0085,0.010375,0.014,0.01875,0.025625,0.03375,0.042625,0.052875,0.06275,0.074125,0.08825,0.10225,0.11775,0.1355,0.155125,0.17675,0.19875,0.22175,0.245875,0.267125,0.295875,0.3235,0.352,0.378125,0.40375,0.4285,0.45275,0.4785,0.5065,0.53225,0.555625,0.581625,0.606375,0.62875,0.65,0.66975,0.691875,0.71,0.728625,0.74525,0.761625,0.779,0.79325,0.806625,0.82125,0.832125,0.843125,0.856125,0.86675,0.876625,0.884375,0.892625,0.90125,0.9085,0.9145,0.922,0.9275,0.931,0.935875,0.941,0.945,0.94975,0.95375,0.957375,0.959625,0.962875,0.965625,0.96825,0.970125,0.972125,0.974375,0.976,0.97725,0.97975,0.982125,0.984125,0.985375,0.986125,0.987125,0.98825,0.989375,0.990375,0.99125,0.99275,0.9935,0.994,0.994375,0.994875,0.99575,0.99625,0.997,0.99725,0.997375,0.997625,0.99775,0.997875,0.998,0.998375,0.998625,0,0.998875,0,0.999,0,0,0.999125,0,0,0,0,0.99925,0,0,0,0,0,0,0.9995,0.999625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99975,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-16,0,0,0.00025,5e-04,0.00075,0.001625,0.002875,0.003875,0.00575,0.00825,0.010375,0.0125,0.016125,0.0195,0.02575,0.03175,0.03975,0.04875,0.05925,0.07,0.082375,0.0965,0.111375,0.12625,0.144125,0.160875,0.182,0.203125,0.22325,0.245875,0.26875,0.28825,0.309,0.330375,0.357125,0.38,0.402875,0.426875,0.452375,0.47475,0.49725,0.52225,0.545625,0.57,0.590125,0.612125,0.6315,0.653125,0.6725,0.693375,0.708125,0.7245,0.74125,0.7585,0.7765,0.7895,0.804625,0.81525,0.824875,0.83525,0.84725,0.85725,0.866875,0.879,0.8855,0.893375,0.900125,0.906,0.912,0.917875,0.922375,0.927125,0.9325,0.93775,0.941625,0.946125,0.950125,0.953125,0.957375,0.959875,0.96275,0.965375,0.96725,0.96975,0.97175,0.9735,0.9755,0.97725,0.97875,0.980375,0.981625,0.982625,0.983875,0.98475,0.986125,0.98775,0.9885,0.989625,0.990125,0.990875,0.991625,0.992375,0.993,0.993375,0.993625,0.994125,0.99475,0.995375,0.9955,0.996,0.996125,0.996375,0.996625,0.996875,0.997,0.997375,0.9975,0.99775,0.997875,0,0.99825,0.9985,0.99875,0,0,0,0.999125,0,0.999375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0,0,0,0,0,0,0,0,0,0.999625,0.99975,0.999875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-17,0,0,0.00025,0.000625,0.001125,0.001375,0.001625,0.00275,0.0035,0.005625,0.0075,0.009625,0.012375,0.014875,0.019375,0.0245,0.028375,0.03675,0.04275,0.052,0.059375,0.06975,0.082125,0.09325,0.106125,0.119125,0.1365,0.1525,0.171375,0.189625,0.208625,0.229375,0.246,0.266125,0.284875,0.3055,0.328875,0.352375,0.374625,0.398625,0.418625,0.441875,0.4645,0.483875,0.504875,0.525,0.543875,0.56575,0.5865,0.605625,0.62625,0.645125,0.66,0.677875,0.6965,0.709875,0.723875,0.740375,0.751875,0.763375,0.775375,0.788875,0.801,0.8125,0.82175,0.831125,0.8405,0.8505,0.860375,0.86775,0.875875,0.883125,0.889875,0.8955,0.90175,0.908625,0.9145,0.918875,0.923125,0.927125,0.93125,0.935625,0.93975,0.94275,0.946375,0.949875,0.953,0.956625,0.959,0.96175,0.965375,0.968,0.970125,0.972875,0.97425,0.976,0.978,0.9795,0.9805,0.98175,0.98275,0.98425,0.985,0.986,0.986625,0.98775,0.988375,0.989375,0.99025,0.990375,0.991125,0.991875,0.992,0.993,0.99375,0.994125,0.9945,0.994875,0.995375,0.995625,0.996125,0.9965,0.99675,0.996875,0.997375,0.9975,0.99775,0.997875,0.998125,0,0.99825,0.998375,0.9985,0,0.998625,0.998875,0.999,0,0,0,0,0.999125,0,0.99925,0.9995,0,0.99975,0,0,0,0,0,0.999875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-18,0,0,0,0.000125,0,5e-04,0.00075,0.001,0.00225,0.003,0.004875,0.006625,0.00825,0.011375,0.014125,0.018125,0.022375,0.027625,0.033125,0.039,0.046125,0.0535,0.061375,0.071375,0.082625,0.092625,0.10475,0.11825,0.131625,0.147125,0.165125,0.178375,0.193375,0.21225,0.228,0.246125,0.26325,0.280125,0.298625,0.31775,0.337625,0.3585,0.37725,0.39725,0.415125,0.435375,0.455625,0.47575,0.4945,0.511125,0.530125,0.549875,0.569375,0.58775,0.60525,0.62325,0.639125,0.655125,0.671125,0.687625,0.703375,0.717625,0.729875,0.743625,0.753875,0.766125,0.77625,0.79,0.799625,0.811,0.822125,0.83175,0.84125,0.849,0.8575,0.8655,0.87575,0.8835,0.889125,0.895375,0.90125,0.906,0.911375,0.917,0.922125,0.927625,0.932625,0.937125,0.94025,0.9445,0.947375,0.951,0.9545,0.9565,0.9585,0.961625,0.964,0.96675,0.9685,0.96975,0.971375,0.973375,0.975375,0.9765,0.977625,0.979375,0.981375,0.98325,0.9845,0.985625,0.98625,0.98725,0.987625,0.988125,0.98875,0.98975,0.990875,0.992,0.992125,0.992375,0.993375,0.99375,0.993875,0.994375,0.994875,0.995125,0.99525,0.995625,0.996125,0.996875,0.997,0.99725,0,0.9975,0,0.997625,0,0.99775,0.998,0.998125,0.99825,0.998375,0.9985,0.998625,0,0,0.99875,0.998875,0,0,0,0,0,0,0.99925,0,0.999375,0,0,0.999625,0,0,0.99975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-19,0,0,0,0.000125,5e-04,0.001,0.001375,0.002125,0.003375,0.00425,0.004875,0.005625,0.00775,0.009625,0.013375,0.015375,0.019,0.02275,0.02575,0.031125,0.035875,0.04225,0.048875,0.05525,0.06175,0.068625,0.078875,0.086375,0.09675,0.10825,0.118625,0.131375,0.146,0.15975,0.179125,0.19425,0.21275,0.228,0.244375,0.261125,0.280625,0.29625,0.312375,0.330125,0.350875,0.36925,0.3875,0.403125,0.422375,0.440375,0.45925,0.480125,0.496,0.51575,0.534625,0.554,0.57225,0.58775,0.602375,0.61825,0.632375,0.6475,0.663125,0.676625,0.689625,0.700875,0.712125,0.724125,0.73575,0.7455,0.757,0.769,0.780625,0.789125,0.79825,0.8075,0.81625,0.825625,0.83325,0.840375,0.847875,0.854125,0.862375,0.868375,0.873875,0.88075,0.885375,0.890625,0.896875,0.90275,0.907875,0.91425,0.918625,0.9225,0.927125,0.931125,0.934375,0.93875,0.94225,0.945375,0.948125,0.9505,0.953,0.955375,0.956875,0.95875,0.961875,0.9645,0.965875,0.96775,0.970375,0.972625,0.97475,0.975875,0.97725,0.978625,0.98,0.9805,0.9815,0.982,0.9835,0.984,0.985,0.986125,0.987125,0.988,0.988625,0.988875,0.9895,0.99025,0.9905,0.99075,0.9915,0.992125,0.992875,0.993125,0.9935,0.993875,0.994125,0.9945,0.994625,0.995,0.9955,0.99575,0.9965,0.996875,0.99725,0.997375,0,0.9975,0,0.997625,0,0.99775,0,0.997875,0.998,0.998125,0,0,0.99825,0,0.998375,0.998625,0.998875,0.999125,0,0,0.99925,0,0,0.999375,0.9995,0.999625,0,0,0,0,0,0,0,0,0,0.99975,0,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-20,0,0,0,0,0,0,0.000125,5e-04,0.0015,0.002375,0.002875,0.003625,0.005,0.006375,0.007875,0.010125,0.012875,0.015375,0.0185,0.022,0.02575,0.03075,0.03475,0.04,0.045375,0.0525,0.059125,0.06875,0.07625,0.0865,0.097125,0.109625,0.122625,0.135125,0.148375,0.16175,0.17525,0.188625,0.20175,0.21575,0.230375,0.244875,0.2605,0.277875,0.2945,0.313125,0.328625,0.3465,0.3625,0.3805,0.398125,0.416875,0.43175,0.44825,0.463,0.478375,0.49375,0.510375,0.5265,0.541875,0.5565,0.572875,0.587,0.59775,0.613375,0.630625,0.6445,0.65925,0.6755,0.689375,0.70075,0.7125,0.725,0.7375,0.74825,0.759625,0.7715,0.783625,0.79175,0.804625,0.811625,0.81975,0.828,0.835875,0.843375,0.85175,0.8585,0.865125,0.8725,0.880125,0.886375,0.8915,0.897,0.90175,0.90675,0.91225,0.91725,0.920375,0.92425,0.9285,0.933,0.937125,0.9405,0.942625,0.9465,0.949,0.951625,0.9545,0.957875,0.960375,0.96225,0.96425,0.9665,0.96825,0.97075,0.972375,0.974625,0.976125,0.977625,0.978375,0.980375,0.981,0.982,0.98275,0.98375,0.9845,0.98575,0.986625,0.98725,0.987875,0.988875,0.989625,0.99,0.990375,0.99125,0.991375,0.991875,0.992,0.992125,0.99275,0.99325,0.99375,0.993875,0.994375,0.994625,0.99475,0.995125,0,0.995625,0.995875,0,0.9965,0,0.99675,0.997,0.997125,0.99725,0.997375,0.9975,0.997625,0.99775,0,0.997875,0.998125,0.998375,0.99875,0,0,0,0.998875,0,0,0.999,0,0,0,0,0,0,0,0.99925,0.999375,0.9995,0,0,0.999625,0.99975,0,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-21,0,0,0.000125,0,0.000375,0,0,0.00075,0.001125,0.0015,0.001875,0.00275,0.0035,0.00425,0.005375,0.00775,0.01025,0.012125,0.014,0.017,0.019125,0.02475,0.02875,0.033625,0.0385,0.04525,0.0515,0.057,0.064125,0.0725,0.079375,0.08825,0.097375,0.108375,0.118125,0.12875,0.13925,0.149125,0.162375,0.17575,0.188875,0.2035,0.217625,0.23425,0.25025,0.2645,0.27875,0.29275,0.307125,0.3225,0.338875,0.354375,0.371875,0.387625,0.4015,0.418125,0.4365,0.45325,0.468875,0.484875,0.499375,0.51575,0.533125,0.5475,0.561875,0.577625,0.594125,0.607375,0.62175,0.634125,0.645375,0.659,0.67175,0.68325,0.694375,0.705375,0.71725,0.728375,0.73875,0.749625,0.76025,0.771125,0.781625,0.79075,0.79975,0.807,0.815125,0.824625,0.83225,0.84025,0.847625,0.855375,0.861375,0.867625,0.874125,0.88075,0.885875,0.890625,0.897,0.902125,0.906625,0.913125,0.917375,0.9225,0.927125,0.930875,0.933625,0.93725,0.9395,0.943375,0.946375,0.94875,0.951375,0.953,0.955,0.956875,0.959,0.961375,0.963625,0.964875,0.9675,0.969,0.970375,0.9715,0.972875,0.974125,0.976125,0.9775,0.977875,0.97925,0.98025,0.981375,0.982625,0.984375,0.985375,0.986,0.987625,0.9885,0.989,0,0.989625,0.99,0.99025,0.99075,0.991,0.991375,0.99225,0.992625,0.992875,0.99325,0.99375,0.994125,0.994375,0.9945,0.995,0.9955,0.995625,0.996125,0.99625,0.996375,0.9965,0.99675,0.997125,0,0.99725,0,0,0,0.997375,0,0.9975,0.99775,0.997875,0.998,0.998125,0.99825,0,0.998375,0.9985,0.99875,0,0,0,0,0,0,0,0.998875,0.999,0,0,0,0.999125,0.99925,0,0,0,0,0,0,0,0,0,0,0,0,0.999375,0,0,0.9995,0,0,0,0,0,0,0.999625,0,0,0,0,0,0,0,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-22,0,0,0,0.000125,0.00025,0,0.000625,0.00075,0.001125,0.0015,0.002375,0.002875,0.00375,0.004375,0.00575,0.00725,0.009125,0.011,0.012625,0.015625,0.01825,0.02025,0.023,0.026875,0.031125,0.0345,0.038,0.043,0.050375,0.056875,0.06275,0.069625,0.0765,0.083125,0.092,0.101125,0.11,0.120625,0.13125,0.142,0.151625,0.164,0.177625,0.19,0.20325,0.216125,0.228375,0.24075,0.254125,0.269625,0.282125,0.29425,0.30925,0.32425,0.33875,0.35375,0.370375,0.3855,0.401875,0.417875,0.431125,0.446375,0.4625,0.478375,0.492375,0.508625,0.52575,0.54225,0.556,0.56925,0.58325,0.59975,0.612125,0.62575,0.63625,0.64825,0.658875,0.6715,0.685125,0.696,0.7085,0.719375,0.731,0.74075,0.75175,0.761125,0.77075,0.780375,0.791375,0.801375,0.808875,0.815875,0.82275,0.831125,0.838125,0.843875,0.848875,0.85525,0.860125,0.86675,0.874375,0.879875,0.883875,0.890375,0.8965,0.90025,0.904125,0.90975,0.912875,0.91625,0.9205,0.924,0.927375,0.93025,0.933875,0.937625,0.941,0.943375,0.9455,0.94875,0.952125,0.954625,0.956625,0.95875,0.9605,0.96225,0.964,0.9655,0.967125,0.96825,0.969875,0.970625,0.972375,0.974625,0.97675,0.97825,0.97975,0.9805,0.98175,0.983125,0.984375,0.9855,0.986375,0.986875,0.98775,0.9885,0.989,0.98975,0.99025,0.9905,0.991,0.9915,0.992,0.992875,0.993125,0.993375,0.993625,0,0.993875,0.994,0.9945,0.994875,0.995125,0.995375,0.995875,0,0.996,0,0.996125,0.9965,0,0,0.99675,0.996875,0,0.997125,0.997375,0,0.99775,0,0.997875,0.998,0,0,0,0.998125,0,0,0,0,0,0,0,0.99825,0,0,0,0,0.998375,0.998625,0.998875,0,0,0.999125,0,0.999375,0,0,0,0,0.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999625,0,0,0,0,0,0,0,0,0,0,0,0,0.99975,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-23,0,0,0,0,0.000125,0,0.000375,5e-04,0,0.00075,0.001125,0.00175,0.002875,0.00375,0.00425,0.006,0.007375,0.008625,0.0105,0.012375,0.0155,0.019375,0.022375,0.026375,0.030375,0.03575,0.0395,0.045625,0.0505,0.056,0.063,0.069625,0.075625,0.08275,0.0915,0.1005,0.110625,0.11925,0.128,0.139,0.147625,0.158125,0.168875,0.1815,0.1925,0.20275,0.21675,0.2305,0.242125,0.25575,0.270625,0.28225,0.294375,0.308375,0.322875,0.337375,0.352375,0.364625,0.381875,0.39675,0.41225,0.429,0.443,0.45625,0.470875,0.48625,0.498875,0.512625,0.527,0.541,0.5575,0.571,0.584125,0.59675,0.608625,0.62,0.633125,0.64575,0.655,0.666125,0.6775,0.688,0.698625,0.709,0.71925,0.72775,0.738125,0.748125,0.7575,0.76625,0.776625,0.78425,0.79225,0.799125,0.806125,0.812,0.8195,0.825875,0.83325,0.8405,0.84775,0.852125,0.8565,0.862125,0.868,0.874375,0.8805,0.885625,0.89125,0.894875,0.898375,0.902875,0.9065,0.911125,0.91425,0.918,0.921,0.924625,0.929125,0.93225,0.935375,0.938625,0.942125,0.944375,0.9465,0.949375,0.952125,0.9545,0.956,0.958875,0.961375,0.962875,0.964375,0.966,0.96725,0.968375,0.96975,0.971,0.973125,0.97425,0.974875,0.97625,0.97725,0.978625,0.9795,0.98025,0.981,0.982375,0.983125,0.984,0.98475,0.98525,0.986125,0.986375,0.987125,0.987875,0.9885,0.989125,0.98975,0.990125,0.99025,0.9905,0.99075,0.99125,0.99175,0.99225,0.992375,0.99275,0.992875,0.993,0.99325,0.993625,0.99375,0,0.994125,0.9945,0,0.99475,0.995,0.99525,0.995375,0,0.995625,0.996,0.996125,0.996375,0.996625,0.99675,0,0.996875,0.99725,0,0.9975,0,0.997625,0.99775,0.997875,0.998125,0.99825,0,0,0.998375,0.998625,0.99875,0.999,0,0,0.999125,0,0,0,0,0,0,0,0,0,0,0.99925,0.999375,0.9995,0,0,0.999625,0,0,0,0.99975,0,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-24,0,0,0,0.000125,0.00025,0,0.000375,0,0.000625,0.000875,0.00125,0.001875,0.002625,0.003375,0.004375,0.005875,0.007125,0.008,0.01,0.01275,0.015375,0.017,0.01975,0.023,0.02575,0.027125,0.031,0.03475,0.0395,0.04375,0.049125,0.054,0.059875,0.0655,0.073125,0.079125,0.0885,0.09625,0.103625,0.111375,0.1205,0.130125,0.139875,0.150125,0.161,0.172,0.184125,0.193625,0.204125,0.215125,0.226625,0.24,0.250625,0.26325,0.2765,0.292875,0.3085,0.32175,0.335375,0.3505,0.364375,0.3785,0.393125,0.40625,0.421375,0.43675,0.45025,0.46475,0.4785,0.493125,0.50575,0.519875,0.5325,0.546375,0.558,0.568125,0.582375,0.59325,0.60675,0.62175,0.631875,0.642375,0.6545,0.666,0.67775,0.69,0.699625,0.711875,0.72375,0.734625,0.743875,0.75325,0.7635,0.7735,0.78375,0.7925,0.799375,0.806875,0.813,0.82175,0.82925,0.83725,0.845125,0.852,0.858375,0.863125,0.86925,0.87375,0.87925,0.88475,0.889,0.894375,0.898125,0.902,0.907,0.910875,0.915125,0.919625,0.924,0.928,0.930875,0.93325,0.936,0.93925,0.94225,0.9445,0.948,0.95025,0.952125,0.953625,0.955625,0.95775,0.9595,0.96075,0.962375,0.9645,0.966,0.966875,0.9685,0.9695,0.970625,0.971875,0.97325,0.974125,0.975125,0.975875,0.977125,0.97825,0.97925,0.98,0.98075,0.9815,0.981875,0.98275,0.983,0.983875,0.984875,0.98575,0.986375,0.9875,0.988375,0.988875,0.989375,0.99,0.990625,0.991125,0.991375,0.991875,0,0.992625,0.992875,0.993,0.9935,0,0,0.99375,0.994,0.99425,0.994625,0.995,0.995125,0.995625,0.996,0.99625,0.996375,0.996625,0.996875,0,0,0.997125,0.99725,0.9975,0,0,0.99775,0.997875,0.998,0,0.998125,0.99825,0.998375,0.998625,0,0.999,0,0,0.999125,0.99925,0,0.999375,0,0,0,0,0,0,0,0,0,0.9995,0,0,0,0,0,0,0,0,0,0,0,0.999625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99975,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-25,0,0,0,0.000125,0,0.00025,0,0,0.000375,0.000875,0.001,0.001375,0.0025,0.003375,0.00375,0.004375,0.005,0.006125,0.00725,0.00875,0.011,0.012875,0.014625,0.017875,0.0205,0.02325,0.027,0.0305,0.034875,0.0385,0.04375,0.050125,0.054875,0.05975,0.067375,0.074,0.082,0.090375,0.097625,0.106,0.115125,0.124375,0.133875,0.144375,0.154875,0.166625,0.178125,0.189625,0.200625,0.21475,0.22625,0.2385,0.252375,0.26625,0.281625,0.294375,0.308625,0.322125,0.336625,0.34775,0.361125,0.376875,0.389625,0.404125,0.417125,0.430875,0.444375,0.458125,0.471375,0.4835,0.498,0.510375,0.52225,0.53475,0.548125,0.560875,0.5735,0.585375,0.600875,0.612875,0.625375,0.6355,0.649,0.661,0.672875,0.682125,0.69225,0.703,0.7145,0.723,0.732125,0.741,0.748875,0.7575,0.768125,0.776625,0.784875,0.792,0.799375,0.80875,0.8175,0.825,0.8335,0.839875,0.847625,0.853,0.85925,0.8645,0.869625,0.8735,0.879125,0.885,0.890375,0.89475,0.899375,0.901375,0.905625,0.909,0.91475,0.918375,0.92175,0.925,0.92875,0.931125,0.935125,0.937625,0.939875,0.943,0.946375,0.948125,0.95025,0.952625,0.95375,0.955375,0.957125,0.959125,0.960375,0.96225,0.965,0.9675,0.968875,0.97,0.972,0.97325,0.97425,0.97525,0.976,0.977125,0.979,0.979375,0.979875,0.9805,0.98225,0.983,0.984,0.98475,0.9855,0.98625,0.986375,0.986625,0.987125,0.98725,0.987375,0.988125,0.988375,0.988625,0.989,0.99025,0.9905,0.991,0.99125,0.991625,0.99175,0.992125,0.9925,0.99275,0.992875,0.993625,0.994125,0.99425,0.9945,0.994625,0.995125,0,0,0.995625,0.996,0.996125,0.99625,0,0.996375,0.996625,0,0.99675,0,0,0.997125,0.99725,0.997375,0.9975,0.997625,0,0.99775,0,0.997875,0.998125,0,0,0.99825,0,0.998375,0,0,0.998625,0.99875,0,0,0.998875,0,0,0,0,0,0,0.999,0.999125,0,0,0,0,0,0,0,0.99925,0,0,0,0.999375,0,0,0,0,0,0,0,0,0,0,0.9995,0,0,0,0,0,0,0,0,0,0,0,0.999625,0,0.99975,0,0,0,0,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
