,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357
2020-03-15,0.000125,0,0.000375,0.00075,0.001625,0.0025,0.0035,0.005125,0.00825,0.011375,0.016625,0.02125,0.02725,0.034375,0.041375,0.051125,0.059875,0.073875,0.088375,0.101625,0.120125,0.1355,0.154,0.174875,0.198375,0.2205,0.242375,0.265875,0.290875,0.316875,0.343375,0.372625,0.40325,0.429875,0.45375,0.482625,0.50775,0.5305,0.553375,0.57725,0.598625,0.620625,0.64275,0.66425,0.68425,0.703,0.721875,0.73925,0.756375,0.77325,0.787,0.802875,0.815,0.825875,0.837875,0.84925,0.859125,0.870375,0.8815,0.88975,0.897375,0.906,0.911625,0.917,0.92225,0.92775,0.932,0.93725,0.94275,0.947375,0.95225,0.95625,0.96025,0.96275,0.965625,0.969125,0.971,0.97275,0.9755,0.978,0.9795,0.981625,0.9825,0.983875,0.985,0.986125,0.986875,0.987625,0.98825,0.989,0.98975,0.99025,0.99075,0.991375,0.992,0.99225,0.99325,0.994125,0.994625,0.99475,0,0.995125,0.99575,0.996125,0.996375,0.9965,0.99675,0.997375,0.997625,0,0.99775,0.99825,0.998625,0,0.99875,0.999,0,0,0,0.999125,0,0,0.99925,0.9995,0,0,0.999625,0,0,0,0,0.99975,0,0,0,0,0,0,0.999875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-16,0.000125,0.00025,0.00075,0.001375,0.001625,0.002375,0.00325,0.00425,0.006375,0.008125,0.010875,0.014,0.018125,0.023875,0.030625,0.037875,0.0455,0.055875,0.06575,0.077,0.0895,0.104625,0.11775,0.13225,0.1505,0.168625,0.185625,0.20575,0.224,0.247,0.268375,0.2935,0.31575,0.336375,0.359625,0.3855,0.407375,0.4355,0.45775,0.478375,0.502875,0.525,0.545375,0.568,0.590125,0.61075,0.62925,0.65225,0.673375,0.688375,0.706,0.721625,0.736375,0.749875,0.765625,0.780125,0.793125,0.803625,0.81525,0.828,0.8385,0.847875,0.857875,0.868625,0.87575,0.8845,0.89175,0.8985,0.9045,0.91175,0.9165,0.922625,0.92725,0.93175,0.937125,0.942125,0.94675,0.9515,0.954625,0.95725,0.960375,0.963,0.9655,0.967875,0.969625,0.972125,0.9745,0.97625,0.9775,0.980125,0.9815,0.98275,0.98375,0.985375,0.9865,0.9875,0.98875,0.989375,0.990375,0.99075,0.991375,0.991875,0.992375,0.9935,0.99375,0.99425,0.994625,0.995,0,0.995625,0.99575,0.995875,0.996375,0.996875,0.997125,0.997375,0.997625,0.998,0.998125,0.998375,0.9985,0.998625,0.99875,0,0,0,0,0.998875,0.999125,0.999375,0,0,0,0,0,0,0,0,0,0,0.999625,0,0,0,0,0,0,0,0,0.99975,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-17,0.000125,0.00025,0.000375,0.000875,0.001,0.00175,0.002,0.0025,0.003625,0.0055,0.007625,0.010375,0.01375,0.017375,0.022875,0.029375,0.03525,0.042875,0.04875,0.057375,0.067875,0.0785,0.090125,0.1025,0.114625,0.12925,0.142875,0.15975,0.1755,0.195,0.21575,0.234,0.254375,0.272125,0.29,0.311875,0.334125,0.35575,0.378875,0.401375,0.42425,0.44325,0.466,0.486875,0.50675,0.529,0.54975,0.56975,0.587625,0.60625,0.62225,0.640125,0.65775,0.674,0.689625,0.704625,0.719375,0.733,0.74825,0.76275,0.7725,0.785,0.79775,0.809875,0.820375,0.831625,0.842875,0.85225,0.86,0.8675,0.87425,0.880375,0.888125,0.895625,0.903125,0.909875,0.914875,0.919375,0.925,0.928875,0.93375,0.9385,0.9425,0.945375,0.948875,0.951625,0.954375,0.956875,0.959875,0.9625,0.965125,0.9665,0.96925,0.970875,0.97225,0.97375,0.97625,0.9775,0.978625,0.979875,0.981375,0.982,0.983375,0.9845,0.985875,0.986875,0.987125,0.988125,0.98875,0.989875,0.99,0.990875,0.991125,0.99175,0.9925,0.992625,0.993,0.9935,0.993875,0.994375,0.99475,0.995,0.99525,0.995625,0.995875,0.996125,0,0.99675,0.997125,0.99725,0.997375,0,0.9975,0.997625,0.997875,0.998,0.99825,0.9985,0,0.998625,0.99875,0.999125,0,0,0,0.99925,0,0,0,0,0.999375,0,0,0,0,0,0,0,0,0,0.9995,0.999625,0,0,0.99975,0,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-18,0,0,0.000125,0.00025,0.000375,0.001,0.00125,0.002,0.00275,0.003875,0.00575,0.00725,0.0095,0.0125,0.015875,0.018875,0.024,0.0275,0.033375,0.040375,0.048625,0.057,0.06625,0.07575,0.08525,0.097,0.1085,0.119875,0.135125,0.149125,0.162375,0.179875,0.19525,0.208375,0.225125,0.24375,0.26125,0.27975,0.302875,0.321,0.341,0.361125,0.381625,0.400375,0.4205,0.44075,0.458875,0.477625,0.4995,0.516875,0.534875,0.552375,0.570125,0.585875,0.6035,0.621,0.64025,0.657875,0.672625,0.68625,0.7005,0.714875,0.72775,0.739125,0.75075,0.7645,0.776125,0.787375,0.796875,0.804875,0.815125,0.82575,0.835375,0.843375,0.8515,0.859375,0.866875,0.872625,0.8795,0.887,0.89275,0.899125,0.904875,0.91075,0.917,0.9215,0.925,0.930625,0.93425,0.93775,0.941125,0.9445,0.94875,0.950875,0.95375,0.95775,0.96025,0.962875,0.965875,0.9675,0.969875,0.971875,0.9745,0.976375,0.978625,0.979625,0.98075,0.98175,0.98275,0.98375,0.984125,0.98525,0.986125,0.987125,0.987625,0.988125,0.988875,0.98925,0.989625,0.990125,0.990625,0.99125,0.991875,0.992375,0.992875,0.99325,0.993375,0.99425,0.994375,0.99475,0.994875,0.995625,0.99575,0.996125,0.9965,0.996625,0.99675,0,0.99725,0.997375,0.997625,0.99775,0.998,0,0.998125,0,0.998375,0.998625,0,0.99875,0,0,0.999,0,0,0,0.999125,0,0,0,0,0,0,0.99925,0,0.999375,0,0,0.9995,0,0.999625,0,0,0.99975,0,0,0,0,0,0.999875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-19,0,0,0.00025,0.000375,0,5e-04,0.001,0.001625,0.00225,0.00275,0.00425,0.0055,0.007375,0.009625,0.01175,0.01375,0.017125,0.020875,0.027,0.032,0.036125,0.04275,0.048875,0.055125,0.06275,0.07225,0.0815,0.092,0.103125,0.114625,0.12625,0.13775,0.150125,0.16375,0.1775,0.191375,0.20575,0.2215,0.237875,0.2535,0.2735,0.291,0.30925,0.325875,0.345125,0.36625,0.379875,0.397875,0.41475,0.43125,0.44775,0.466625,0.482375,0.50175,0.5195,0.53425,0.552125,0.567875,0.585,0.600125,0.61675,0.628125,0.642,0.657,0.67,0.68125,0.695125,0.7065,0.719875,0.732125,0.744375,0.7545,0.76425,0.775,0.786375,0.797375,0.808,0.81625,0.8255,0.834375,0.841,0.84825,0.85625,0.865625,0.87325,0.879625,0.88625,0.89225,0.89675,0.901875,0.908,0.912375,0.91775,0.921375,0.924875,0.929375,0.93325,0.936875,0.940375,0.942875,0.9465,0.94925,0.951875,0.954125,0.9565,0.958625,0.96125,0.963625,0.965625,0.967375,0.969875,0.97125,0.972875,0.974125,0.97525,0.9765,0.97825,0.97925,0.98,0.981,0.98175,0.982625,0.98375,0.984375,0.9855,0.986125,0.98675,0.987375,0.988,0.98825,0.989125,0.98975,0.99075,0.992125,0.992375,0.993,0.99325,0.9935,0.993625,0.993875,0.994,0.99425,0.9945,0,0.99475,0.994875,0,0.99525,0,0.995625,0.99575,0.995875,0.996,0.9965,0.996875,0.997125,0.99725,0.9975,0,0.997875,0,0.998,0,0.998125,0,0.99825,0.998375,0,0.9985,0.998625,0,0.99875,0,0.998875,0,0,0,0,0.999,0,0.999125,0,0.99925,0,0.9995,0,0.999625,0,0,0,0,0,0,0,0,0,0,0,0.99975,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-20,0,0,0.000125,0,0,0,0.00025,5e-04,0.001,0.00175,0.002125,0.00325,0.004375,0.005875,0.0075,0.009375,0.012125,0.015,0.018875,0.02225,0.026375,0.031625,0.03775,0.043875,0.051125,0.05975,0.0655,0.072875,0.08425,0.09375,0.10375,0.113625,0.124875,0.136625,0.148,0.159875,0.171875,0.183,0.198,0.214,0.22975,0.244,0.25825,0.273,0.2875,0.304375,0.3215,0.338625,0.35475,0.370375,0.385625,0.40525,0.4215,0.441625,0.459125,0.474625,0.49025,0.50725,0.52325,0.54075,0.55825,0.573875,0.588,0.603375,0.617625,0.632,0.64625,0.661,0.674125,0.687875,0.700125,0.712,0.72275,0.73575,0.749875,0.762625,0.771375,0.781,0.78925,0.79975,0.807,0.816375,0.825125,0.831125,0.83925,0.846125,0.853875,0.8605,0.868,0.874,0.880125,0.884875,0.89025,0.8965,0.90175,0.905625,0.90875,0.91375,0.9175,0.920625,0.92425,0.92825,0.932625,0.936125,0.939,0.941,0.94375,0.947,0.949375,0.951875,0.9545,0.957125,0.95975,0.961625,0.96225,0.964125,0.966375,0.967875,0.969375,0.970875,0.9725,0.9735,0.975375,0.976375,0.977875,0.978875,0.979875,0.981,0.981875,0.982375,0.983375,0.98425,0.984625,0.985375,0.985875,0.98675,0.987625,0.988,0.9885,0.98925,0.99,0.991125,0.99125,0.992,0.992375,0.99275,0.99325,0,0.9935,0.993625,0.99375,0.994,0.994375,0.994625,0.994875,0.995125,0.99525,0.995625,0,0.996,0.9965,0.996875,0.99725,0.997375,0.9975,0.997625,0.99775,0,0.997875,0.998125,0.99825,0,0.9985,0.998875,0,0,0,0.999,0,0,0,0,0,0.999125,0,0,0,0,0,0.99925,0,0,0.999375,0.9995,0,0,0,0,0,0.999625,0,0,0,0.99975,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-21,0,0,0,0.000375,0,5e-04,0.00075,0.001,0.001625,0.002,0.0025,0.003,0.003375,0.004375,0.00625,0.00725,0.0095,0.0125,0.015,0.017625,0.02125,0.02625,0.0295,0.03375,0.039875,0.046375,0.05225,0.058375,0.06625,0.07275,0.081625,0.089875,0.098875,0.109,0.118125,0.127875,0.13925,0.15125,0.16475,0.1785,0.1915,0.2045,0.2175,0.231875,0.246625,0.261,0.27675,0.291625,0.3045,0.319125,0.33425,0.3475,0.36175,0.376,0.392125,0.406,0.419875,0.43575,0.45175,0.467875,0.48025,0.498125,0.514375,0.5285,0.541625,0.55725,0.571625,0.5835,0.597375,0.6125,0.626875,0.641,0.655125,0.666125,0.677125,0.6875,0.702125,0.713375,0.724,0.73775,0.7485,0.76,0.773,0.7815,0.7885,0.798375,0.809125,0.8165,0.82425,0.83075,0.837625,0.8445,0.850125,0.857,0.86275,0.869125,0.874125,0.87925,0.8845,0.88875,0.89375,0.899,0.903875,0.908625,0.912375,0.91625,0.919375,0.924,0.928375,0.932,0.93625,0.939625,0.943625,0.946375,0.948875,0.95075,0.953,0.955875,0.958125,0.96025,0.962125,0.964125,0.96625,0.967625,0.969,0.97125,0.97275,0.97375,0.975125,0.97625,0.97725,0.978375,0.979125,0.980375,0.981375,0.98225,0.98325,0.984625,0.98525,0.986125,0.987,0.98725,0.987625,0.98825,0.98875,0.9895,0.989875,0.990625,0.99125,0.99175,0.992375,0,0.992625,0.992875,0.993375,0.9935,0.994125,0,0.994625,0.99475,0.995125,0.99525,0.995625,0,0.99575,0.99625,0,0.996375,0.9965,0.99675,0.997,0.997125,0.997375,0,0,0,0.99775,0.998,0,0.99825,0,0,0,0.998375,0,0,0.9985,0.998625,0.99875,0.998875,0,0,0,0.999,0,0,0.999125,0.99925,0,0.999375,0.9995,0,0,0,0,0.999625,0,0,0,0,0,0,0,0,0.99975,0,0,0,0,0,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-22,0,0,0,0.000125,0,0.000375,0,0.001,0.0015,0.002,0.00225,0.003125,0.004625,0.006125,0.008375,0.009875,0.012375,0.014375,0.016375,0.019125,0.02125,0.024125,0.027375,0.032125,0.0365,0.042125,0.04725,0.053375,0.058,0.064625,0.07075,0.078875,0.087125,0.0935,0.10525,0.11425,0.12275,0.13325,0.14375,0.15525,0.164375,0.175375,0.187375,0.199625,0.21325,0.225875,0.238375,0.250875,0.26525,0.280375,0.294375,0.309625,0.324875,0.338625,0.35325,0.3685,0.385375,0.400625,0.416,0.43225,0.44725,0.462625,0.4785,0.493125,0.507,0.52125,0.535375,0.548875,0.561,0.5755,0.588625,0.60325,0.617,0.631125,0.643,0.655875,0.66625,0.678,0.6895,0.700375,0.7115,0.723125,0.7335,0.744375,0.753125,0.763,0.77225,0.7805,0.790125,0.7985,0.806625,0.814625,0.82225,0.83025,0.8375,0.844625,0.850875,0.85675,0.86225,0.869125,0.875375,0.882125,0.887,0.892875,0.898125,0.903,0.907875,0.912375,0.917,0.921375,0.924875,0.927,0.931,0.93375,0.937125,0.9395,0.941875,0.9455,0.947625,0.949875,0.951875,0.9535,0.955375,0.957,0.959,0.960875,0.962125,0.96375,0.966125,0.967875,0.969,0.970625,0.97175,0.9735,0.974625,0.975625,0.97675,0.97775,0.9785,0.9795,0.9805,0.981,0.9815,0.982625,0.983375,0.985,0.9855,0.986375,0.98725,0.988,0.9885,0.98875,0.989625,0.990375,0.99125,0.991625,0.992125,0.99225,0.992875,0.99325,0.9935,0.993875,0.994625,0.99525,0.9955,0.99575,0.995875,0.996375,0,0.9965,0.997,0.997125,0.997375,0,0.9975,0.997625,0.997875,0,0.998,0.998375,0,0,0,0,0,0,0.9985,0,0,0.998625,0.99875,0,0,0,0,0.999,0,0,0.999125,0,0,0.99925,0,0,0,0,0,0.9995,0,0,0,0,0,0,0,0,0,0,0,0.999625,0.99975,0,0,0,0,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-23,0,0,0,0.000125,0,0.00025,5e-04,0.00075,0,0.001625,0.002375,0.003375,0.00475,0.005625,0.007125,0.008125,0.010375,0.012625,0.014875,0.017625,0.02025,0.02275,0.0255,0.028875,0.03425,0.038625,0.04325,0.04825,0.054,0.060375,0.06575,0.072375,0.07925,0.08675,0.095875,0.103,0.111625,0.119375,0.129375,0.1405,0.150125,0.159,0.169125,0.181375,0.19175,0.20575,0.217125,0.228875,0.241375,0.256875,0.271,0.28325,0.297875,0.311875,0.328125,0.34325,0.357,0.370625,0.385875,0.39775,0.415625,0.43025,0.442875,0.459125,0.472875,0.488625,0.504375,0.51675,0.529875,0.543375,0.558375,0.57,0.5815,0.594625,0.60775,0.62075,0.6335,0.646875,0.656625,0.66775,0.67875,0.689375,0.700375,0.711,0.720375,0.72925,0.74075,0.749875,0.75975,0.768,0.775875,0.784,0.79025,0.796875,0.80375,0.8115,0.819375,0.8255,0.83225,0.83925,0.8465,0.852875,0.85775,0.864,0.869875,0.875125,0.87925,0.88425,0.888,0.893875,0.899,0.90275,0.907125,0.912625,0.916125,0.919125,0.922125,0.926625,0.9305,0.93275,0.936,0.93825,0.9415,0.944,0.946625,0.948875,0.95125,0.954125,0.9555,0.956625,0.9595,0.962375,0.964875,0.9665,0.968375,0.969375,0.971125,0.9725,0.9745,0.975,0.976125,0.9775,0.978375,0.979625,0.980375,0.981,0.98225,0.983,0.983625,0.983875,0.9845,0.985,0.985375,0.986125,0.987625,0.98775,0.98825,0.988375,0.988625,0.988875,0.989125,0,0.98975,0.990375,0.990875,0.991375,0.991875,0.992125,0,0.99225,0.99275,0.992875,0.993125,0.993625,0.993875,0.994,0.99425,0.9945,0.994625,0.9955,0.995875,0.99625,0.996625,0.99675,0,0.997,0,0.997375,0,0.997625,0.99775,0.997875,0.998,0,0.998125,0,0.99825,0,0,0.9985,0.998625,0,0.99875,0.998875,0,0.999,0,0,0.99925,0,0,0,0,0,0.999375,0,0,0,0,0,0,0,0,0.9995,0,0,0,0,0,0,0,0,0.999625,0,0.99975,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-24,0,0.000125,0,0.00025,0,5e-04,0.000625,0.00075,0.001,0.001375,0.002125,0.002375,0.00275,0.003875,0.005,0.00625,0.00775,0.009375,0.010875,0.013375,0.015125,0.01725,0.01875,0.0225,0.02475,0.02925,0.03275,0.03775,0.041875,0.047625,0.054125,0.061375,0.06925,0.075625,0.083125,0.091,0.09975,0.1075,0.115,0.12475,0.132375,0.141125,0.150375,0.161,0.173625,0.1835,0.196375,0.2085,0.2205,0.2355,0.247875,0.261875,0.276375,0.292125,0.30375,0.31625,0.332,0.34275,0.3585,0.37225,0.3865,0.40125,0.412875,0.42725,0.442125,0.455625,0.46975,0.4815,0.495,0.509,0.522625,0.535,0.547875,0.559375,0.570875,0.58225,0.594125,0.60875,0.619375,0.629375,0.641875,0.654,0.664875,0.675375,0.686375,0.696625,0.709125,0.720875,0.731125,0.742,0.750875,0.758125,0.7665,0.774875,0.78225,0.790375,0.800125,0.806875,0.813875,0.820875,0.829625,0.836875,0.842375,0.84725,0.85325,0.86,0.86525,0.87175,0.876375,0.881125,0.88575,0.89175,0.897625,0.9015,0.906375,0.91225,0.91675,0.920875,0.924625,0.92825,0.93175,0.934125,0.937625,0.9405,0.944,0.946375,0.948625,0.95175,0.954,0.9555,0.957,0.959,0.9605,0.96175,0.963,0.965,0.96625,0.96825,0.9695,0.970625,0.972125,0.972625,0.973875,0.97575,0.9765,0.977875,0.979,0.979625,0.980375,0.981375,0.9825,0.983375,0.98425,0.985125,0.98625,0.98725,0.988125,0.988375,0.989,0.989625,0.99,0.990625,0,0.99075,0.991125,0.991375,0.991875,0.9925,0.993375,0.99375,0.993875,0.994,0.994125,0.9945,0.995,0.995125,0.99525,0.995375,0.995625,0.995875,0.996125,0.99625,0.996625,0.99675,0,0.996875,0.997125,0.997375,0,0,0.9975,0,0,0,0.99775,0.997875,0,0,0.998,0,0,0,0,0.998125,0,0.998375,0.9985,0,0.998625,0.99875,0,0.998875,0,0,0,0.999,0.99925,0,0.999375,0,0.9995,0,0,0,0.999625,0,0,0.99975,0,0,0,0,0,0,0,0.999875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-25,0,0,0,0,0.000125,0.000375,0,0,0.000625,0.001,0.00125,0.00175,0.00225,0.0025,0.003625,0.004875,0.006125,0.008,0.00925,0.010875,0.012625,0.015375,0.018125,0.021125,0.024375,0.028125,0.031875,0.036875,0.041,0.046875,0.0505,0.056,0.061875,0.0685,0.075,0.081625,0.089125,0.097125,0.106375,0.11575,0.125875,0.13675,0.145625,0.156625,0.16875,0.178125,0.187875,0.2,0.212125,0.224125,0.239,0.25,0.262,0.2745,0.28675,0.301375,0.314,0.32975,0.34325,0.35475,0.368875,0.381875,0.39725,0.40975,0.422875,0.43575,0.4495,0.46425,0.475125,0.488375,0.501375,0.51325,0.525375,0.537375,0.549125,0.56175,0.575375,0.58825,0.600375,0.6125,0.62375,0.634375,0.645375,0.6565,0.668375,0.680875,0.69175,0.7035,0.711875,0.721125,0.731375,0.743375,0.75175,0.7605,0.772125,0.781625,0.789375,0.79825,0.806375,0.812875,0.819625,0.82725,0.834125,0.84125,0.847625,0.85425,0.859875,0.864875,0.869,0.8745,0.878875,0.885125,0.88975,0.894625,0.89875,0.903875,0.907625,0.912,0.916625,0.92,0.92275,0.92525,0.9275,0.9295,0.931625,0.93525,0.937375,0.939625,0.942375,0.94475,0.947125,0.949625,0.952625,0.954375,0.956125,0.95725,0.959375,0.961,0.962625,0.964375,0.966,0.9675,0.968125,0.9695,0.970625,0.972,0.973875,0.975125,0.976125,0.977125,0.97775,0.979125,0.980375,0.9815,0.98225,0.98325,0.984,0.98475,0.9855,0.98625,0.987375,0.98775,0.98875,0.989125,0.989375,0.989625,0.990375,0.991,0.991375,0.991625,0.991875,0.99225,0.992625,0.993375,0.993625,0,0.99375,0.994125,0.99425,0.994625,0.99475,0.99525,0.9955,0,0.99575,0.996,0.99625,0.9965,0,0.996875,0.99725,0.997375,0.9975,0,0.997625,0,0.99775,0,0,0,0,0.997875,0,0,0.998125,0.998375,0,0.9985,0,0.998625,0.99875,0.998875,0,0,0,0,0.999125,0.99925,0,0,0.999375,0,0,0,0.9995,0,0,0,0.999625,0,0.99975,0,0,0,0,0,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
