,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348
2020-03-12,0,0.000375,0.000875,0.001875,0.003625,0.00675,0.009625,0.01425,0.0205,0.028,0.03775,0.048125,0.063875,0.081875,0.1035,0.12975,0.1575,0.186375,0.2175,0.25175,0.2845,0.32325,0.3585,0.393125,0.42775,0.46325,0.501875,0.538375,0.573125,0.607,0.635,0.665625,0.69175,0.719,0.7455,0.76925,0.79075,0.809375,0.82775,0.84425,0.85875,0.876125,0.887375,0.898375,0.907875,0.915375,0.92475,0.9335,0.938875,0.9465,0.953,0.957625,0.96275,0.96675,0.970375,0.9735,0.976375,0.97875,0.981,0.982875,0.98575,0.987375,0.98825,0.989625,0.991125,0.992125,0.99325,0.994,0.994875,0.995875,0.996125,0.99625,0.99675,0.997375,0,0.99775,0.998,0.9985,0,0.998625,0.99875,0.998875,0.999,0,0,0,0,0.999125,0.99925,0.9995,0,0,0.999625,0.999875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-13,0,0,0.000125,0.000625,0.002125,0.00325,0.005,0.007625,0.012625,0.01775,0.024375,0.0325,0.042125,0.0545,0.0665,0.08275,0.10075,0.12125,0.14825,0.174375,0.2025,0.231875,0.25975,0.287875,0.325875,0.361625,0.398625,0.426875,0.459375,0.494,0.523,0.557375,0.585125,0.6135,0.640375,0.667625,0.69125,0.712625,0.73425,0.755125,0.77375,0.791,0.8085,0.82725,0.84275,0.85625,0.870125,0.88225,0.89375,0.904125,0.913625,0.9235,0.93225,0.939125,0.94475,0.951125,0.956,0.960875,0.964875,0.968125,0.97175,0.975625,0.978,0.98025,0.9825,0.983875,0.985375,0.98675,0.988625,0.99025,0.991625,0.99275,0.99325,0.99425,0.9945,0.995125,0.9955,0.995875,0.99625,0.9965,0.997125,0.997375,0.997625,0,0,0.998,0.99825,0.998625,0,0.99875,0.999125,0,0,0.99925,0.999375,0,0.9995,0,0.999625,0,0.99975,0,0,0,0,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-14,0,0,0.000125,0.000375,0.000875,0.001375,0.00275,0.004125,0.007375,0.012125,0.015625,0.022125,0.028125,0.038,0.04925,0.060125,0.07075,0.08525,0.104625,0.124125,0.143625,0.164875,0.190625,0.216,0.240125,0.268125,0.291875,0.3215,0.349625,0.38,0.4075,0.433125,0.464625,0.49225,0.518875,0.547375,0.575125,0.601,0.626125,0.651625,0.674875,0.6975,0.718125,0.73775,0.75925,0.777625,0.796,0.8115,0.82725,0.839,0.8525,0.86425,0.87375,0.884375,0.893375,0.90125,0.9105,0.91825,0.926375,0.935,0.94,0.946,0.951375,0.955875,0.96,0.96325,0.966125,0.969875,0.97325,0.976,0.978625,0.980625,0.98225,0.983875,0.98525,0.986,0.9875,0.988375,0.98975,0.990875,0.99125,0.992375,0.993375,0.9935,0.993875,0.994375,0.994625,0.9955,0.996,0.99625,0.996375,0.996625,0.997,0.99725,0.9975,0.997625,0.99775,0.99825,0.998375,0.9985,0.998875,0,0.999,0.99925,0,0,0.999375,0,0.9995,0,0,0,0,0.999625,0.999875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-15,0,0,0.00025,5e-04,0.00075,0.0015,0.002125,0.00325,0.0045,0.006375,0.00825,0.01225,0.0165,0.022,0.02925,0.0365,0.044375,0.054375,0.06675,0.082,0.095625,0.1105,0.127875,0.1485,0.16875,0.191875,0.216625,0.24025,0.26375,0.28975,0.3145,0.33875,0.365875,0.391875,0.41975,0.443625,0.471125,0.4975,0.52325,0.547375,0.574375,0.601125,0.6225,0.644625,0.667875,0.689,0.709625,0.73025,0.74725,0.76575,0.781125,0.797375,0.81125,0.82325,0.83525,0.848,0.859875,0.8705,0.88075,0.892125,0.898625,0.906375,0.913,0.918875,0.92425,0.9295,0.9355,0.940625,0.944625,0.949625,0.952375,0.955875,0.95825,0.96125,0.9665,0.96875,0.9715,0.974375,0.97625,0.97825,0.97975,0.981,0.981875,0.9825,0.984125,0.98525,0.986,0.987375,0.989,0.9905,0.991125,0.991625,0.992,0.9925,0.993375,0.9935,0.99375,0.993875,0.994125,0.9945,0.99475,0.995,0.995625,0.996,0.996125,0.99675,0.997125,0.997375,0.9975,0.997625,0.997875,0.99825,0,0.998625,0,0.99875,0.998875,0,0,0.999125,0,0,0.999375,0.999625,0,0,0.99975,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-16,0,0,0.000125,5e-04,0,0.000875,0.0015,0.002625,0.00425,0.0055,0.0065,0.00875,0.013375,0.01625,0.021375,0.026875,0.034625,0.04325,0.050375,0.060625,0.0705,0.0805,0.093625,0.110125,0.123625,0.13675,0.154,0.174375,0.19075,0.21225,0.233375,0.25725,0.280375,0.302875,0.323125,0.344875,0.36775,0.3945,0.419625,0.445375,0.469375,0.496,0.518375,0.539375,0.560375,0.58275,0.601,0.61975,0.63825,0.657125,0.678125,0.696875,0.714,0.733,0.749375,0.7665,0.781125,0.79525,0.80975,0.8245,0.837875,0.848875,0.857875,0.866625,0.8775,0.883875,0.892875,0.899625,0.908,0.91525,0.92025,0.92575,0.9305,0.93575,0.93975,0.944625,0.947875,0.95125,0.9545,0.957,0.96025,0.962125,0.96575,0.96725,0.9695,0.972375,0.9745,0.976625,0.978625,0.9805,0.98225,0.98375,0.984875,0.985875,0.987125,0.987625,0.988375,0.988875,0.989875,0.990875,0.991375,0.992125,0.992375,0.992875,0.993625,0.99425,0.995,0.995375,0.9955,0.995625,0,0.995875,0.99625,0.9965,0.996875,0.9975,0.998,0.998125,0,0,0.99825,0.998375,0.9985,0,0,0,0.998875,0,0.999,0,0,0,0.99925,0,0,0,0.999375,0,0,0,0,0,0,0.9995,0,0,0,0,0,0,0,0,0,0.999625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99975,0,0,0,0.999875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-17,0,0.000125,0,0.00025,0.000625,0.000875,0.00125,0.001375,0.002375,0.003125,0.0045,0.006625,0.008125,0.011375,0.015125,0.01975,0.024125,0.02875,0.035,0.040875,0.047625,0.0565,0.064,0.076,0.08925,0.101875,0.113125,0.128125,0.142375,0.157875,0.1735,0.18925,0.20825,0.22825,0.24875,0.26925,0.28975,0.308,0.328875,0.352,0.376375,0.398,0.417875,0.443,0.467,0.4905,0.512125,0.533375,0.553125,0.574375,0.593875,0.612625,0.63025,0.648,0.66675,0.68425,0.702,0.71575,0.7315,0.746125,0.760875,0.77425,0.786125,0.79875,0.810875,0.821375,0.8315,0.840875,0.850875,0.860875,0.8695,0.87725,0.885125,0.893125,0.9,0.906875,0.91325,0.918375,0.92375,0.9295,0.93525,0.93975,0.944875,0.948625,0.95175,0.955,0.9585,0.961375,0.96375,0.966625,0.9695,0.97075,0.972375,0.973875,0.975375,0.977625,0.978875,0.98075,0.981875,0.98325,0.984375,0.98475,0.98575,0.986125,0.98725,0.98825,0.989125,0.990375,0.991375,0.9915,0.992125,0.9925,0.993,0.993375,0.994,0.994125,0.9945,0.99475,0.995125,0.99575,0.99625,0.996375,0.996875,0.997125,0.9975,0.997625,0.99775,0.998,0.99825,0.998375,0.9985,0,0,0.99875,0.998875,0.999125,0,0,0.99925,0,0.9995,0,0,0,0.999625,0,0,0,0,0.99975,0.999875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-18,0,0,0.000125,0,0,0,0.000375,0.000625,0.000875,0.001875,0.00325,0.00425,0.006375,0.007875,0.010625,0.0135,0.016375,0.020625,0.026625,0.0315,0.03625,0.0405,0.048375,0.0565,0.065875,0.075,0.085125,0.09575,0.108125,0.12075,0.13475,0.150875,0.16475,0.1785,0.1945,0.211875,0.22825,0.246,0.262875,0.283,0.30225,0.31975,0.3385,0.3595,0.380125,0.399375,0.419375,0.441375,0.46225,0.481125,0.50075,0.521125,0.542,0.563625,0.57975,0.5955,0.613875,0.632875,0.650625,0.66825,0.6835,0.69875,0.715375,0.729,0.743,0.757625,0.770625,0.7825,0.794,0.804375,0.814875,0.824625,0.833875,0.844,0.856625,0.864125,0.8725,0.8795,0.88875,0.894125,0.9015,0.90825,0.912875,0.9185,0.92225,0.925375,0.92975,0.93375,0.938,0.941125,0.944125,0.947625,0.9505,0.953,0.95625,0.95875,0.960875,0.9635,0.965625,0.967875,0.97075,0.9725,0.974625,0.977125,0.9785,0.98025,0.981875,0.983,0.98425,0.984875,0.985875,0.98725,0.988125,0.98825,0.9895,0.99075,0.991875,0.9925,0.992875,0.99325,0.994,0.994625,0.994875,0.99525,0.9955,0.996,0.99625,0.996625,0.99675,0.997,0.997125,0.9975,0,0.997625,0.997875,0.998,0.99825,0,0.998375,0,0.998625,0,0.998875,0,0,0.99925,0,0,0.999375,0,0,0.9995,0,0,0,0,0,0.999625,0,0,0,0,0,0,0,0.99975,0,0,0,0,0,0,0,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-19,0,0,0,0,0.00025,0.000375,0.000625,0.001375,0.00175,0.0025,0.003375,0.005,0.006,0.007625,0.00925,0.01125,0.013625,0.016875,0.02025,0.0235,0.028375,0.03375,0.0375,0.042625,0.04775,0.055875,0.064375,0.07225,0.08075,0.090125,0.09975,0.111,0.123375,0.134375,0.146875,0.162125,0.174625,0.189375,0.203125,0.218875,0.23125,0.251125,0.269125,0.289,0.305375,0.32325,0.341625,0.360375,0.3765,0.39475,0.41475,0.43125,0.44825,0.467625,0.486625,0.50575,0.523,0.5415,0.5605,0.579625,0.597125,0.6155,0.63075,0.647,0.664,0.681625,0.695875,0.70775,0.71925,0.73225,0.744875,0.756875,0.76875,0.7815,0.792125,0.802625,0.812125,0.821375,0.83,0.839375,0.8455,0.85275,0.861875,0.869625,0.876125,0.8845,0.889625,0.894625,0.898875,0.904375,0.910625,0.915,0.92,0.92375,0.927875,0.931875,0.935,0.93925,0.942125,0.94525,0.94825,0.95075,0.953375,0.956625,0.960375,0.9625,0.965125,0.967125,0.969,0.970875,0.973,0.97425,0.97525,0.97675,0.97825,0.979125,0.9805,0.981625,0.98275,0.9835,0.98475,0.98575,0.98675,0.987625,0.988625,0.9895,0.9905,0.990875,0.991625,0.992,0.992625,0.992875,0.993375,0.993625,0.99375,0.993875,0.99425,0.995,0.995375,0.99625,0.9965,0.996625,0.996875,0.997125,0.997625,0.997875,0.99825,0,0,0.998375,0,0,0.9985,0.998625,0,0.999,0.99925,0.999375,0.9995,0,0,0,0,0,0,0,0,0,0.999625,0,0,0,0,0,0,0,0,0,0,0.99975,0.999875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-20,0,0,0,0,0,0,0.000125,5e-04,0.000875,0.001375,0.002,0.002625,0.00325,0.004125,0.005375,0.00725,0.009,0.011,0.012875,0.01525,0.018625,0.022375,0.026375,0.031375,0.036,0.04075,0.047875,0.056,0.06375,0.071625,0.080625,0.0905,0.100375,0.11075,0.1215,0.135,0.14525,0.1575,0.171375,0.1855,0.201875,0.21575,0.230125,0.24525,0.26375,0.281,0.299,0.314,0.332875,0.350125,0.366,0.382625,0.39825,0.418125,0.436625,0.45675,0.47425,0.490875,0.50825,0.524625,0.5405,0.55725,0.57525,0.590125,0.606125,0.619875,0.63425,0.64875,0.66275,0.678,0.691875,0.70525,0.717625,0.731375,0.74325,0.754375,0.765625,0.775625,0.785375,0.7945,0.805625,0.8135,0.823125,0.83175,0.83925,0.846375,0.8535,0.863375,0.87025,0.87675,0.8835,0.890625,0.895625,0.900375,0.90575,0.91075,0.915375,0.92125,0.92475,0.929125,0.933625,0.93625,0.939875,0.943125,0.946,0.948875,0.95125,0.954625,0.95775,0.9595,0.961625,0.963,0.965125,0.967625,0.969625,0.971,0.97225,0.9735,0.975,0.975875,0.978,0.980125,0.98075,0.981875,0.982625,0.983375,0.98475,0.985875,0.986625,0.987,0.987625,0.988375,0.98925,0.989875,0.9905,0.99125,0.9915,0.992,0.99275,0.992875,0.9935,0.993875,0.994375,0.994625,0.99475,0.994875,0.995,0.99525,0,0.9955,0.995625,0.996,0.99625,0,0,0.996375,0.996625,0.996875,0,0.997125,0,0.99725,0.997375,0,0.9975,0.99775,0,0,0.998,0.998375,0,0.9985,0.998875,0,0,0.999,0,0,0,0,0.999125,0,0,0,0,0,0,0.99925,0,0,0,0,0,0,0.999375,0,0,0,0,0,0.9995,0,0,0,0,0.999625,0.99975,0,0,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-21,0,0,0,0,0,0,0.000125,0.000375,0,0.000625,0.001,0.001625,0.00225,0.003,0.004625,0.006,0.00775,0.009875,0.011375,0.01375,0.016375,0.019875,0.022375,0.025375,0.0295,0.034,0.039,0.045625,0.05175,0.059875,0.067625,0.0755,0.0845,0.093,0.102,0.111,0.120875,0.13175,0.143875,0.1555,0.165375,0.178375,0.192875,0.210125,0.223375,0.237625,0.2535,0.270125,0.28375,0.298,0.313375,0.33075,0.34825,0.362875,0.378875,0.394,0.408875,0.425625,0.44175,0.458125,0.474375,0.49325,0.509375,0.526375,0.544375,0.5625,0.577875,0.592125,0.604375,0.617625,0.630875,0.645,0.658,0.671875,0.684625,0.69925,0.71125,0.722875,0.732,0.74225,0.751,0.763125,0.7725,0.78275,0.792,0.801,0.80775,0.817375,0.82475,0.831625,0.8395,0.8475,0.855375,0.863,0.87125,0.87725,0.8835,0.88925,0.8935,0.897375,0.902375,0.9065,0.91175,0.916875,0.920375,0.925125,0.929,0.9315,0.93475,0.937875,0.941125,0.944125,0.947,0.94975,0.952125,0.95475,0.95725,0.959,0.961375,0.963625,0.964875,0.967375,0.969,0.971375,0.97275,0.9735,0.97525,0.976125,0.97775,0.979375,0.981,0.981625,0.98225,0.98325,0.984,0.985,0.9855,0.986,0.986875,0.987625,0.988625,0.989125,0.989375,0.98975,0.990125,0.990375,0.991,0.991375,0.991625,0.99275,0.993,0.99325,0.994,0.99425,0.99475,0.994875,0.995,0.995125,0.995375,0.9955,0.99575,0.996125,0.99625,0.996375,0.996875,0.997125,0.99725,0.9975,0.997875,0.998,0,0,0.998125,0.998375,0.9985,0,0,0.99875,0,0.998875,0,0,0,0,0,0,0,0.999,0,0.999125,0.99925,0,0,0,0,0.999375,0,0.9995,0,0.99975,0,0,0,0,0,0,0,0,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-22,0,0,0,0,0.000125,0,0,0.00025,5e-04,0.000625,0.000875,0.001125,0.001625,0.002375,0.003625,0.00475,0.006,0.00675,0.008875,0.011125,0.013125,0.015375,0.017375,0.01925,0.021625,0.02475,0.028625,0.033875,0.0385,0.04275,0.04825,0.056125,0.0605,0.068875,0.078625,0.087125,0.096375,0.106375,0.118375,0.13,0.141,0.151125,0.16125,0.17375,0.185625,0.19875,0.213125,0.225875,0.242125,0.255,0.27025,0.285125,0.299125,0.3135,0.326125,0.343125,0.3565,0.374125,0.388875,0.4055,0.420125,0.435125,0.451375,0.468,0.4845,0.499375,0.512375,0.5275,0.542125,0.558125,0.57175,0.586625,0.598875,0.610875,0.62275,0.636875,0.65225,0.666,0.68025,0.6935,0.703625,0.714875,0.72575,0.736375,0.74625,0.756375,0.7675,0.77775,0.78675,0.794375,0.8055,0.81625,0.825125,0.833,0.839625,0.8465,0.8535,0.86025,0.868875,0.874375,0.880625,0.885625,0.8905,0.896125,0.9,0.904125,0.90775,0.912,0.916125,0.919875,0.924625,0.92725,0.930625,0.93375,0.936,0.93925,0.941,0.944875,0.947375,0.950125,0.953125,0.955125,0.958,0.9595,0.961625,0.963875,0.966375,0.967875,0.969625,0.97075,0.97275,0.974125,0.97525,0.97675,0.97725,0.97925,0.98025,0.981875,0.983,0.98325,0.983875,0.98425,0.98475,0.9855,0.986125,0.986625,0.987,0.987625,0.988125,0.988875,0.989625,0.990625,0.99125,0.991625,0.99175,0.99225,0.9925,0.992625,0.99275,0.99325,0.993625,0.994125,0.99425,0.994625,0.995125,0.995625,0.99575,0,0.995875,0.996,0.99625,0.996625,0.996875,0.997,0.997125,0.997375,0.9975,0.997625,0.997875,0.998,0,0,0,0.99825,0.9985,0.99875,0.998875,0.999,0,0.99925,0,0,0,0,0,0,0,0,0,0,0,0.999625,0,0,0.99975,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-23,0,0,0,0,0,0.000125,0,0.00025,0,0.000375,0.00075,0.00125,0.00175,0.002125,0.0025,0.00325,0.004125,0.00525,0.00675,0.00875,0.010125,0.011375,0.013,0.015375,0.01875,0.022,0.025,0.029875,0.033875,0.039375,0.04425,0.05025,0.05575,0.062625,0.06925,0.077125,0.085875,0.09375,0.10125,0.108375,0.120125,0.13075,0.141625,0.1525,0.166375,0.177,0.189,0.20375,0.216375,0.22975,0.240875,0.25725,0.272625,0.287375,0.302,0.316875,0.332625,0.349125,0.366,0.380125,0.39625,0.412,0.425375,0.439375,0.452625,0.46775,0.480625,0.495125,0.51,0.524375,0.538625,0.552625,0.564875,0.578375,0.59275,0.605,0.618125,0.631,0.643625,0.6565,0.668375,0.679875,0.691625,0.70475,0.716125,0.726375,0.737625,0.746875,0.75575,0.763125,0.7735,0.78175,0.7915,0.799125,0.8065,0.817375,0.82575,0.832125,0.838,0.845625,0.852375,0.86125,0.867375,0.873125,0.878125,0.88325,0.889375,0.89325,0.897625,0.9025,0.907625,0.9115,0.915125,0.919,0.923125,0.927375,0.93125,0.934625,0.937375,0.94125,0.945,0.947875,0.95025,0.95225,0.954375,0.95625,0.959375,0.961,0.9625,0.964875,0.96575,0.967875,0.97,0.972125,0.974,0.974625,0.9755,0.97625,0.97675,0.977375,0.97825,0.980125,0.98075,0.981625,0.98225,0.983,0.98375,0.98425,0.98475,0.9855,0.986375,0.98725,0.988375,0.988625,0.988875,0.98925,0.989625,0.99025,0.99075,0.991,0.9915,0.991875,0.992125,0.99225,0.99275,0.993125,0.993625,0.99375,0.994375,0.994625,0.99475,0.994875,0.9955,0.995875,0.996125,0.996375,0.996625,0,0,0.996875,0,0.997,0.997125,0.9975,0.99775,0,0.997875,0.998,0.99825,0.9985,0,0.998625,0.99875,0.999,0,0,0,0,0,0,0,0,0,0.999125,0,0,0,0,0,0,0,0,0,0,0,0.99925,0,0,0.999375,0,0.9995,0,0,0,0,0,0,0,0,0.999625,0.99975,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
