0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325
2020-03-15,0,0,0.00025,5e-04,0.00175,0.003125,0.004875,0.007,0.009375,0.0135,0.018,0.023625,0.031625,0.0415,0.054375,0.064625,0.077375,0.092,0.1095,0.129875,0.14825,0.168375,0.191,0.214375,0.23825,0.260125,0.285875,0.316125,0.339625,0.36875,0.395625,0.421375,0.448625,0.474375,0.501875,0.527875,0.553125,0.57975,0.606,0.63125,0.65275,0.674125,0.694125,0.714,0.734625,0.75375,0.7725,0.786625,0.804625,0.819,0.834375,0.8465,0.8585,0.869125,0.878125,0.88775,0.897,0.90575,0.91375,0.922625,0.93025,0.935625,0.943,0.94675,0.950125,0.955375,0.959,0.96225,0.9655,0.968375,0.971375,0.973875,0.975875,0.97775,0.979375,0.981625,0.983375,0.984875,0.985875,0.987,0.988625,0.989625,0.99075,0.991125,0.991875,0.99225,0.993125,0.9935,0.99375,0.9945,0.995375,0.995625,0.996,0.996375,0.996875,0.997625,0.997875,0.998125,0.99825,0.998375,0,0,0.9985,0.998875,0.999125,0,0.999375,0,0,0,0,0,0.9995,0,0,0,0.999625,0,0.99975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-16,0,0,0.000125,5e-04,0.00125,0.001625,0.002125,0.00375,0.005375,0.007875,0.011375,0.014625,0.019375,0.02675,0.0355,0.042,0.051,0.0625,0.073625,0.08725,0.1025,0.118875,0.136625,0.155375,0.175875,0.198625,0.22025,0.243625,0.272,0.2985,0.32325,0.348375,0.3745,0.399375,0.425625,0.4515,0.4725,0.49525,0.520375,0.545375,0.569125,0.59275,0.61575,0.634875,0.6545,0.673375,0.692375,0.712375,0.731,0.748375,0.763875,0.77675,0.788,0.80325,0.816875,0.82875,0.841125,0.851625,0.861125,0.87,0.880375,0.88975,0.896,0.9035,0.9095,0.915125,0.920625,0.92775,0.93325,0.939,0.942375,0.946625,0.95025,0.9545,0.95775,0.96025,0.962875,0.9665,0.969875,0.971875,0.9745,0.976125,0.9785,0.9795,0.981125,0.9825,0.983625,0.9855,0.98675,0.987625,0.98875,0.99,0.991,0.991875,0.99225,0.99275,0.99325,0.9935,0.994,0.9945,0.995,0.995375,0.9955,0.99575,0,0.996375,0.99675,0.997,0.997125,0.997375,0.997625,0.997875,0.998,0.998125,0,0.99825,0.9985,0,0,0,0,0.998625,0,0.999,0.999125,0,0.99925,0.9995,0.999625,0,0,0,0,0.99975,0,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-17,0,0.00025,0.000375,0,0.000875,0.002125,0.002625,0.00375,0.00575,0.008,0.009375,0.012125,0.015625,0.020625,0.0265,0.03225,0.03875,0.04625,0.05525,0.06675,0.076375,0.090125,0.103375,0.117625,0.133,0.1495,0.165375,0.183125,0.201625,0.22175,0.24075,0.26275,0.2865,0.30975,0.333125,0.35575,0.37875,0.398375,0.421625,0.444625,0.466625,0.486375,0.509625,0.531,0.5525,0.573125,0.590875,0.612,0.633125,0.65175,0.669875,0.689375,0.7065,0.72475,0.74025,0.753125,0.767125,0.7805,0.79375,0.807375,0.8195,0.8305,0.842375,0.852125,0.8625,0.869625,0.87775,0.886125,0.894125,0.90225,0.90925,0.9155,0.920375,0.92375,0.931125,0.93625,0.941875,0.94675,0.951125,0.955375,0.958,0.9615,0.96475,0.967,0.969125,0.97125,0.97325,0.975125,0.977,0.979,0.979875,0.981625,0.98325,0.984625,0.986375,0.987375,0.9885,0.989125,0.989875,0.9905,0.991625,0.992125,0.99225,0.993125,0.993625,0.994,0.99425,0.994625,0.99525,0.995625,0.995875,0.996625,0.997,0.99725,0.997375,0,0,0.997625,0.99775,0.997875,0,0.998,0.998125,0.99825,0.998375,0,0.9985,0.998625,0.998875,0.999,0.999125,0.99925,0,0,0,0.999375,0,0,0.9995,0.999625,0,0,0,0,0.99975,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-18,0,0,0.00025,0.000375,0.00075,0.00125,0.002125,0.002625,0.0035,0.00525,0.0075,0.009875,0.012375,0.01575,0.018875,0.0225,0.02825,0.03525,0.04175,0.049875,0.05825,0.06775,0.07825,0.08925,0.100625,0.11175,0.125375,0.138875,0.15225,0.16875,0.1865,0.20375,0.22475,0.24625,0.264125,0.286375,0.309625,0.33,0.3495,0.37,0.39175,0.407875,0.42825,0.448625,0.46975,0.487875,0.509125,0.5295,0.547,0.566625,0.585125,0.603875,0.618875,0.636875,0.65375,0.67025,0.687625,0.7025,0.714875,0.72975,0.744125,0.75775,0.7715,0.785375,0.796125,0.807375,0.81625,0.8255,0.83575,0.844125,0.85275,0.861,0.8695,0.875,0.8835,0.889,0.89625,0.901125,0.906875,0.914625,0.919375,0.9235,0.92825,0.933,0.937,0.940875,0.944625,0.9485,0.9525,0.95625,0.958,0.961375,0.96375,0.966,0.967625,0.969875,0.971625,0.9735,0.974625,0.97675,0.978125,0.979,0.979875,0.980875,0.9815,0.982,0.982625,0.984,0.985125,0.985625,0.987125,0.9885,0.9895,0.9905,0.991,0.991375,0.99225,0.99275,0.993125,0.993375,0.993625,0.994,0.99425,0.9945,0.99475,0.9955,0.99575,0.995875,0.996,0,0.996125,0.996375,0,0.9965,0.996875,0.997,0.997125,0.997375,0.997625,0,0,0.997875,0.998,0.998375,0,0.9985,0.998625,0,0.99875,0,0.998875,0.999,0.999125,0,0,0,0.99925,0,0,0.999375,0.9995,0,0,0,0.999625,0,0.99975,0,0,0,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-19,0,0,0.00025,0,5e-04,0.00075,0.001125,0.001625,0.002125,0.003125,0.0045,0.006625,0.008125,0.011,0.0135,0.015375,0.018625,0.023125,0.026625,0.03225,0.037875,0.04575,0.0535,0.061,0.070625,0.080625,0.09125,0.102875,0.117375,0.129625,0.142875,0.160375,0.17425,0.189625,0.205625,0.22325,0.238625,0.2575,0.27575,0.29425,0.31175,0.328875,0.346,0.363,0.385625,0.404625,0.42275,0.442625,0.4625,0.48275,0.502375,0.5215,0.539125,0.557875,0.572875,0.590125,0.60725,0.6225,0.639875,0.657625,0.671,0.685125,0.69775,0.713875,0.72675,0.741,0.754125,0.765625,0.778625,0.79075,0.800875,0.812125,0.82075,0.829625,0.839375,0.848625,0.858,0.865375,0.8725,0.88025,0.886,0.89275,0.899,0.90525,0.911375,0.91675,0.922125,0.92575,0.929375,0.93275,0.937375,0.94125,0.94475,0.94925,0.951625,0.95475,0.95775,0.960625,0.9635,0.966125,0.9685,0.96975,0.971625,0.9725,0.974625,0.975375,0.976875,0.978625,0.98075,0.981875,0.982875,0.98425,0.9855,0.9865,0.987,0.987625,0.988125,0.989125,0.98975,0.9905,0.99075,0.991625,0.991875,0.99225,0.99275,0.99325,0.993625,0.993875,0.9945,0.994625,0,0.994875,0,0.99525,0.995375,0.995625,0,0.99625,0.9965,0.99675,0.996875,0.997125,0,0.99725,0,0.997375,0,0,0.9975,0.997625,0.997875,0,0.998125,0.99825,0.9985,0,0.99875,0.998875,0.999,0.999125,0.99925,0.999375,0,0,0,0,0,0,0,0,0.9995,0,0,0.999625,0,0,0,0,0,0,0,0.99975,0,0,0,0,0,0,0,0,0.999875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-20,0,0,0,0,0.000375,5e-04,0,0.00075,0.0015,0.0025,0.003375,0.005,0.006,0.00825,0.009625,0.012375,0.016,0.01975,0.02375,0.026875,0.031875,0.03675,0.0425,0.05,0.0575,0.066,0.07525,0.08425,0.090875,0.0995,0.110375,0.122,0.135125,0.14875,0.161875,0.17625,0.19275,0.20725,0.2225,0.237625,0.252875,0.2705,0.2865,0.302125,0.320375,0.338125,0.356375,0.37175,0.38875,0.406875,0.42675,0.44225,0.4605,0.479375,0.495625,0.5135,0.52925,0.547625,0.563,0.58,0.59725,0.612,0.626375,0.642625,0.65675,0.671,0.685375,0.698375,0.712125,0.726375,0.738125,0.749875,0.761,0.7725,0.784875,0.796375,0.806,0.815375,0.825625,0.835,0.8445,0.851,0.85875,0.86675,0.872875,0.87925,0.887,0.89325,0.898875,0.904375,0.909375,0.913625,0.91875,0.92275,0.927625,0.93125,0.9345,0.938125,0.94125,0.945,0.94875,0.950125,0.952125,0.9555,0.957625,0.9605,0.96325,0.9655,0.967125,0.968875,0.970375,0.972125,0.973125,0.975,0.976,0.977375,0.978375,0.979625,0.980875,0.982375,0.983,0.983625,0.984625,0.9855,0.986125,0.987,0.988,0.988375,0.989,0.98925,0.98975,0.99025,0.990875,0.99125,0.991625,0.992,0.992125,0.992375,0.993,0.99325,0,0.993625,0.994125,0.99425,0.9945,0.994625,0.995,0.99525,0.995375,0.99575,0.996375,0.996875,0,0,0.997125,0.997625,0,0.99775,0,0,0,0.997875,0.998375,0.9985,0.998625,0,0,0,0.99875,0.998875,0.999375,0.9995,0,0.999625,0,0,0,0,0,0,0,0,0,0,0,0,0.99975,0,0,0,0,0,0,0,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-21,0,0.000125,0,0.00025,0.000375,5e-04,0.00075,0.001625,0.00175,0.002625,0.003375,0.00425,0.0065,0.008,0.009875,0.01175,0.013875,0.016375,0.020125,0.023875,0.028,0.032125,0.03825,0.044,0.049125,0.05375,0.0605,0.06675,0.0755,0.084125,0.09325,0.10475,0.11575,0.127,0.1355,0.147125,0.160125,0.172875,0.187625,0.200125,0.2145,0.22775,0.242875,0.259,0.275125,0.29375,0.309875,0.326125,0.344375,0.360625,0.3755,0.39275,0.409875,0.426,0.4435,0.461125,0.4775,0.495,0.511,0.525,0.539875,0.555375,0.570875,0.583875,0.598625,0.613375,0.63,0.64325,0.659,0.673,0.6855,0.700125,0.71275,0.724375,0.734,0.744,0.75475,0.76475,0.776125,0.786125,0.7955,0.80575,0.813875,0.822625,0.829,0.8355,0.842875,0.84975,0.856,0.863,0.87025,0.87775,0.88325,0.88925,0.895,0.900625,0.9055,0.9095,0.915125,0.918125,0.921875,0.9255,0.928875,0.931125,0.935,0.939625,0.942625,0.94575,0.948625,0.951125,0.9545,0.9565,0.95875,0.960875,0.962125,0.965375,0.96725,0.96925,0.970875,0.971375,0.9725,0.974,0.975625,0.976875,0.9775,0.9785,0.97975,0.9805,0.98125,0.98225,0.98325,0.9845,0.985375,0.986125,0.987,0.9875,0.98825,0.989,0.989875,0,0.990375,0.990875,0.99125,0.991625,0.991875,0.992125,0.992375,0.992625,0.99275,0.993375,0.994,0,0.994375,0,0.9945,0.99475,0.995,0.9955,0.995875,0.996,0.99625,0.996625,0.99675,0.997,0.99725,0,0.9975,0.99775,0.997875,0,0,0,0.998,0.998125,0,0.99825,0,0,0,0.998375,0.9985,0,0.998625,0,0.998875,0,0.999,0,0.999125,0.99925,0.9995,0,0,0,0,0.999625,0,0,0,0,0,0,0,0,0,0.99975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-22,0,0,0,0,0.000125,0.00025,0.000625,0.001,0.001875,0.002125,0.0025,0.00375,0.005625,0.006625,0.00725,0.00875,0.0115,0.014,0.017,0.019375,0.02275,0.026,0.029375,0.034,0.03875,0.04375,0.051375,0.058,0.06375,0.0715,0.079875,0.08725,0.098625,0.109125,0.11725,0.12775,0.138375,0.1515,0.163,0.175375,0.188125,0.202375,0.215125,0.230125,0.24425,0.256875,0.273,0.28725,0.301,0.314625,0.331375,0.346375,0.36075,0.376875,0.391875,0.408875,0.42475,0.440125,0.455125,0.468875,0.4875,0.502875,0.517375,0.532,0.547875,0.563875,0.578375,0.59125,0.606625,0.62275,0.635125,0.6465,0.65975,0.6715,0.6855,0.695625,0.707625,0.7215,0.73375,0.7435,0.752,0.76075,0.769625,0.778,0.785,0.794625,0.802625,0.81025,0.817875,0.825875,0.833125,0.84125,0.849375,0.856,0.861125,0.86725,0.87275,0.877875,0.883875,0.8895,0.895125,0.900875,0.905875,0.910875,0.91475,0.919125,0.9225,0.92575,0.930125,0.9335,0.936625,0.9405,0.94325,0.945,0.946375,0.94925,0.951375,0.953875,0.9565,0.95925,0.96125,0.963625,0.9655,0.967,0.968875,0.969875,0.97175,0.9725,0.974125,0.9765,0.977625,0.979,0.979625,0.980625,0.982,0.9835,0.98425,0.984875,0.98625,0.987125,0.987875,0.988625,0.98925,0.99,0.990625,0.99075,0.99125,0.9915,0.992,0.992375,0,0.99275,0.992875,0.993125,0.993625,0.99375,0.993875,0.9945,0.994875,0.99525,0.995375,0.995875,0.996125,0.99625,0,0.996625,0.99675,0.996875,0.997,0.997125,0.997375,0,0.9975,0,0,0,0.997875,0,0.998,0.998375,0,0.9985,0,0.998625,0,0,0,0,0.99875,0.998875,0.999,0,0,0,0.999125,0,0,0.99925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999375,0,0,0,0,0,0,0,0,0.9995,0,0.999625,0,0,0.99975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-23,0,0,0,0,0,0,0.000125,0.00025,5e-04,0.00075,0.001125,0.002,0.0035,0.004625,0.006,0.00725,0.00875,0.0105,0.01375,0.01725,0.020375,0.023,0.027625,0.031125,0.035875,0.041125,0.0445,0.049625,0.055,0.061,0.06675,0.074125,0.081625,0.088125,0.097125,0.10425,0.113875,0.1245,0.13475,0.145375,0.15425,0.167,0.178875,0.191125,0.202375,0.21575,0.22875,0.24525,0.258875,0.271875,0.28725,0.303625,0.320375,0.335625,0.350375,0.364125,0.378875,0.394125,0.409875,0.425125,0.44175,0.45675,0.4735,0.486125,0.50075,0.514875,0.52925,0.54325,0.556,0.56875,0.581875,0.595875,0.608875,0.624625,0.636625,0.649,0.6625,0.67475,0.687,0.699625,0.70875,0.72,0.73025,0.741125,0.75125,0.76075,0.77175,0.781875,0.79125,0.801375,0.80925,0.815125,0.824125,0.831375,0.83875,0.845625,0.851875,0.858375,0.864375,0.871375,0.876125,0.883,0.88725,0.891,0.89725,0.9025,0.906875,0.912,0.915625,0.92,0.92375,0.926375,0.929875,0.933,0.936375,0.93925,0.942625,0.944375,0.946375,0.9495,0.951875,0.953875,0.956625,0.95825,0.95975,0.96225,0.963625,0.964625,0.96675,0.96875,0.970125,0.971875,0.974,0.975,0.975625,0.976625,0.97875,0.98025,0.981375,0.982,0.983125,0.983625,0.9845,0.985375,0.986625,0.9875,0.988125,0.989,0.989625,0.990125,0.990625,0.99075,0.991125,0.99175,0,0.991875,0.9925,0.992875,0.99325,0.9935,0.993875,0.994125,0.995,0.9955,0.995625,0.996125,0.9965,0,0.996625,0.996875,0.997125,0,0.99725,0,0.9975,0.997875,0,0,0.998,0,0.998125,0,0.99825,0.998375,0,0,0,0.998625,0,0,0,0.998875,0,0.999,0,0.999125,0,0.999375,0,0,0,0.9995,0,0,0.999625,0,0.99975,0,0,0,0,0.999875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-24,0,0,0,0.000125,0.00025,0.000375,5e-04,0.00075,0.001125,0.001625,0.002125,0.00225,0.002875,0.004125,0.004625,0.005875,0.0075,0.009375,0.0115,0.01325,0.016625,0.02025,0.02325,0.02625,0.0305,0.034375,0.03925,0.043375,0.049,0.05525,0.06275,0.06975,0.07775,0.08525,0.092375,0.10075,0.1085,0.118125,0.127125,0.13675,0.146875,0.15775,0.1695,0.181625,0.19325,0.205875,0.21875,0.23275,0.246625,0.2615,0.27425,0.2875,0.30375,0.3155,0.33375,0.348875,0.364875,0.377,0.389875,0.404125,0.418375,0.433125,0.447,0.462875,0.479,0.494375,0.507875,0.523375,0.535,0.54775,0.561875,0.57775,0.58925,0.603125,0.615375,0.627875,0.642875,0.6535,0.6645,0.675625,0.686,0.696875,0.706,0.716875,0.72525,0.7355,0.74575,0.755875,0.7655,0.771875,0.782,0.7895,0.79775,0.805875,0.813625,0.820875,0.827625,0.837,0.843,0.849375,0.856125,0.8625,0.867875,0.874,0.881625,0.88575,0.89025,0.895125,0.899625,0.904625,0.910125,0.91475,0.91825,0.9225,0.925875,0.93,0.932625,0.93575,0.938625,0.94075,0.94275,0.9445,0.946125,0.949625,0.952125,0.95475,0.957375,0.95925,0.961,0.9625,0.96375,0.96525,0.9665,0.967875,0.969375,0.970375,0.9715,0.97225,0.974,0.975,0.976125,0.977125,0.978375,0.98,0.980625,0.981875,0.983625,0.9845,0.98525,0.986875,0.9875,0.988,0.988625,0.989125,0.99,0.990625,0.991,0.99175,0.992125,0.99225,0.9925,0.99325,0.9935,0.994,0.994375,0.994625,0.99475,0.994875,0.995125,0.995625,0.996125,0,0.99625,0.9965,0.99675,0.997125,0.99725,0,0.997375,0,0.997625,0.99775,0.997875,0.998125,0.99825,0.9985,0,0,0.998625,0.99875,0,0.999,0,0,0,0,0.999125,0,0,0,0,0,0,0,0.99925,0,0,0,0.9995,0,0,0,0,0,0,0,0,0.999625,0.99975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-25,0,0,0,0.000125,0,0,0,0.00025,0.000625,0.001125,0.001625,0.001875,0.0025,0.00325,0.00475,0.006,0.007375,0.009,0.011375,0.0135,0.015,0.01825,0.020125,0.024,0.02775,0.03225,0.037125,0.041375,0.0455,0.05075,0.0565,0.0635,0.06825,0.0755,0.08575,0.0965,0.105875,0.11325,0.12125,0.133,0.14375,0.1545,0.164375,0.177375,0.189375,0.204,0.216375,0.228875,0.241,0.25425,0.266,0.279125,0.292875,0.305,0.317875,0.331,0.34675,0.36025,0.37575,0.390625,0.406625,0.423,0.438125,0.452875,0.46575,0.478625,0.4955,0.50675,0.522125,0.535875,0.54875,0.560375,0.57225,0.586875,0.601,0.613125,0.623625,0.6375,0.649875,0.660125,0.671,0.682125,0.69325,0.703375,0.71175,0.721375,0.731,0.7415,0.751125,0.760625,0.77075,0.781125,0.788,0.79575,0.80525,0.813125,0.8225,0.831375,0.83675,0.843125,0.85025,0.854625,0.861125,0.867875,0.872625,0.877125,0.88275,0.88775,0.89225,0.896875,0.90075,0.9055,0.91075,0.914875,0.918625,0.922625,0.926375,0.929875,0.933,0.936,0.940125,0.941875,0.94475,0.947,0.95,0.9525,0.95525,0.9565,0.9585,0.960625,0.962125,0.963875,0.965125,0.967125,0.969125,0.97075,0.972,0.973625,0.97525,0.976375,0.977875,0.97875,0.9795,0.980625,0.9815,0.9825,0.98375,0.984375,0.985125,0.986375,0.986875,0.987375,0.98775,0.988,0.989125,0.9895,0.99,0,0.990125,0.99075,0.991,0.9915,0.99175,0.9925,0.992625,0.99275,0.993375,0.99375,0.993875,0.99425,0,0.994375,0.9945,0.99475,0.995125,0.99525,0.995625,0,0.995875,0.996125,0,0.99625,0.9965,0.996625,0.99675,0,0.997125,0.9975,0.997625,0,0.99775,0.998,0,0,0.99825,0.998375,0,0,0.9985,0,0,0.998625,0.998875,0,0,0,0.999,0,0,0.999125,0,0,0.99925,0.999375,0.9995,0,0,0,0,0,0,0,0,0,0.999625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99975,0,0,0,0,0,0,0,0,0,0,0.999875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
